year,temp_native_anom_range,species
2023,1.50139865896689,Ardenna pacifica
2024,1.51714017811816,Ardenna pacifica
2002,1.17134623314362,Artamus fuscus
2003,1.06283088139723,Artamus fuscus
2004,1.18315755922352,Artamus fuscus
2005,1.18075099459425,Artamus fuscus
2006,1.18374495739029,Artamus fuscus
2007,1.5076562062959,Artamus fuscus
2008,1.1380932461524,Artamus fuscus
2009,0.797644095502505,Artamus fuscus
2010,1.20246682273074,Artamus fuscus
2011,0.786476870270875,Artamus fuscus
2012,1.18638988917491,Artamus fuscus
2013,1.10285595338836,Artamus fuscus
2014,1.16747344952592,Artamus fuscus
2015,1.0879192777664,Artamus fuscus
2016,1.18237155657969,Artamus fuscus
2017,1.438209763802,Artamus fuscus
2018,0.826216356489393,Artamus fuscus
2019,1.10249269932896,Artamus fuscus
2020,1.16631304950052,Artamus fuscus
2021,1.25918256746455,Artamus fuscus
2022,1.36785150993438,Artamus fuscus
2023,1.50139865896689,Artamus fuscus
2024,1.51714017811816,Artamus fuscus
2002,1.17134623314362,Asio flammeus
2003,1.06283088139723,Asio flammeus
2004,1.18315755922352,Asio flammeus
2005,1.18075099459425,Asio flammeus
2006,1.18374495739029,Asio flammeus
2007,1.5076562062959,Asio flammeus
2008,1.1380932461524,Asio flammeus
2009,0.797644095502505,Asio flammeus
2010,1.20246682273074,Asio flammeus
2011,0.786476870270875,Asio flammeus
2012,1.18638988917491,Asio flammeus
2013,1.10285595338836,Asio flammeus
2014,1.16747344952592,Asio flammeus
2015,1.0879192777664,Asio flammeus
2016,1.18237155657969,Asio flammeus
2017,1.438209763802,Asio flammeus
2018,0.826216356489393,Asio flammeus
2019,1.10249269932896,Asio flammeus
2020,1.16631304950052,Asio flammeus
2021,1.25918256746455,Asio flammeus
2022,1.36785150993438,Asio flammeus
2023,1.50139865896689,Asio flammeus
2024,1.51714017811816,Asio flammeus
2002,1.17134623314362,Athene noctua
2003,1.06283088139723,Athene noctua
2004,1.18315755922352,Athene noctua
2005,1.18075099459425,Athene noctua
2006,1.18374495739029,Athene noctua
2007,1.5076562062959,Athene noctua
2008,1.1380932461524,Athene noctua
2009,0.797644095502505,Athene noctua
2010,1.20246682273074,Athene noctua
2011,0.786476870270875,Athene noctua
2012,1.18638988917491,Athene noctua
2013,1.10285595338836,Athene noctua
2014,1.16747344952592,Athene noctua
2015,1.0879192777664,Athene noctua
2016,1.18237155657969,Athene noctua
2017,1.438209763802,Athene noctua
2018,0.826216356489393,Athene noctua
2019,1.10249269932896,Athene noctua
2020,1.16631304950052,Athene noctua
2021,1.25918256746455,Athene noctua
2022,1.36785150993438,Athene noctua
2023,1.50139865896689,Athene noctua
2024,1.51714017811816,Athene noctua
2002,1.17134623314362,Aviceda jerdoni
2003,1.06283088139723,Aviceda jerdoni
2004,1.18315755922352,Aviceda jerdoni
2005,1.18075099459425,Aviceda jerdoni
2006,1.18374495739029,Aviceda jerdoni
2007,1.5076562062959,Aviceda jerdoni
2008,1.1380932461524,Aviceda jerdoni
2009,0.797644095502505,Aviceda jerdoni
2010,1.20246682273074,Aviceda jerdoni
2011,0.786476870270875,Aviceda jerdoni
2012,1.18638988917491,Aviceda jerdoni
2013,1.10285595338836,Aviceda jerdoni
2014,1.16747344952592,Aviceda jerdoni
2015,1.0879192777664,Aviceda jerdoni
2016,1.18237155657969,Aviceda jerdoni
2017,1.438209763802,Aviceda jerdoni
2018,0.826216356489393,Aviceda jerdoni
2019,1.10249269932896,Aviceda jerdoni
2020,1.16631304950052,Aviceda jerdoni
2021,1.25918256746455,Aviceda jerdoni
2022,1.36785150993438,Aviceda jerdoni
2023,1.50139865896689,Aviceda jerdoni
2024,1.51714017811816,Aviceda jerdoni
2002,1.17134623314362,Aviceda leuphotes
2003,1.06283088139723,Aviceda leuphotes
2004,1.18315755922352,Aviceda leuphotes
2005,1.18075099459425,Aviceda leuphotes
2006,1.18374495739029,Aviceda leuphotes
2007,1.5076562062959,Aviceda leuphotes
2008,1.1380932461524,Aviceda leuphotes
2009,0.797644095502505,Aviceda leuphotes
2010,1.20246682273074,Aviceda leuphotes
2011,0.786476870270875,Aviceda leuphotes
2012,1.18638988917491,Aviceda leuphotes
2013,1.10285595338836,Aviceda leuphotes
2014,1.16747344952592,Aviceda leuphotes
2015,1.0879192777664,Aviceda leuphotes
2016,1.18237155657969,Aviceda leuphotes
2017,1.438209763802,Aviceda leuphotes
2018,0.826216356489393,Aviceda leuphotes
2019,1.10249269932896,Aviceda leuphotes
2020,1.16631304950052,Aviceda leuphotes
2021,1.25918256746455,Aviceda leuphotes
2022,1.36785150993438,Aviceda leuphotes
2023,1.50139865896689,Aviceda leuphotes
2024,1.51714017811816,Aviceda leuphotes
2002,1.17134623314362,Aythya fuligula
2003,1.06283088139723,Aythya fuligula
2004,1.18315755922352,Aythya fuligula
2005,1.18075099459425,Aythya fuligula
2006,1.18374495739029,Aythya fuligula
2007,1.5076562062959,Aythya fuligula
2008,1.1380932461524,Aythya fuligula
2009,0.797644095502505,Aythya fuligula
2010,1.20246682273074,Aythya fuligula
2011,0.786476870270875,Aythya fuligula
2012,1.18638988917491,Aythya fuligula
2013,1.10285595338836,Aythya fuligula
2014,1.16747344952592,Aythya fuligula
2015,1.0879192777664,Aythya fuligula
2016,1.18237155657969,Aythya fuligula
2017,1.438209763802,Aythya fuligula
2018,0.826216356489393,Aythya fuligula
2019,1.10249269932896,Aythya fuligula
2020,1.16631304950052,Aythya fuligula
2021,1.25918256746455,Aythya fuligula
2022,1.36785150993438,Aythya fuligula
2023,1.50139865896689,Aythya fuligula
2024,1.51714017811816,Aythya fuligula
2002,1.17134623314362,Aythya nyroca
2003,1.06283088139723,Aythya nyroca
2004,1.18315755922352,Aythya nyroca
2005,1.18075099459425,Aythya nyroca
2006,1.18374495739029,Aythya nyroca
2007,1.5076562062959,Aythya nyroca
2008,1.1380932461524,Aythya nyroca
2009,0.797644095502505,Aythya nyroca
2010,1.20246682273074,Aythya nyroca
2011,0.786476870270875,Aythya nyroca
2012,1.18638988917491,Aythya nyroca
2013,1.10285595338836,Aythya nyroca
2014,1.16747344952592,Aythya nyroca
2015,1.0879192777664,Aythya nyroca
2016,1.18237155657969,Aythya nyroca
2017,1.438209763802,Aythya nyroca
2018,0.826216356489393,Aythya nyroca
2019,1.10249269932896,Aythya nyroca
2020,1.16631304950052,Aythya nyroca
2021,1.25918256746455,Aythya nyroca
2022,1.36785150993438,Aythya nyroca
2023,1.50139865896689,Aythya nyroca
2024,1.51714017811816,Aythya nyroca
2002,1.17134623314362,Bombycilla japonica
2003,1.06283088139723,Bombycilla japonica
2004,1.18315755922352,Bombycilla japonica
2005,1.18075099459425,Bombycilla japonica
2006,1.18374495739029,Bombycilla japonica
2007,1.5076562062959,Bombycilla japonica
2008,1.1380932461524,Bombycilla japonica
2009,0.797644095502505,Bombycilla japonica
2010,1.20246682273074,Bombycilla japonica
2011,0.786476870270875,Bombycilla japonica
2012,1.18638988917491,Bombycilla japonica
2013,1.10285595338836,Bombycilla japonica
2014,1.16747344952592,Bombycilla japonica
2015,1.0879192777664,Bombycilla japonica
2016,1.18237155657969,Bombycilla japonica
2017,1.438209763802,Bombycilla japonica
2018,0.826216356489393,Bombycilla japonica
2019,1.10249269932896,Bombycilla japonica
2020,1.16631304950052,Bombycilla japonica
2021,1.25918256746455,Bombycilla japonica
2022,1.36785150993438,Bombycilla japonica
2023,1.50139865896689,Bombycilla japonica
2024,1.51714017811816,Bombycilla japonica
2002,1.17134623314362,Bubo nipalensis
2003,1.06283088139723,Bubo nipalensis
2004,1.18315755922352,Bubo nipalensis
2005,1.18075099459425,Bubo nipalensis
2006,1.18374495739029,Bubo nipalensis
2007,1.5076562062959,Bubo nipalensis
2008,1.1380932461524,Bubo nipalensis
2009,0.797644095502505,Bubo nipalensis
2010,1.20246682273074,Bubo nipalensis
2011,0.786476870270875,Bubo nipalensis
2012,1.18638988917491,Bubo nipalensis
2013,1.10285595338836,Bubo nipalensis
2014,1.16747344952592,Bubo nipalensis
2015,1.0879192777664,Bubo nipalensis
2016,1.18237155657969,Bubo nipalensis
2017,1.438209763802,Bubo nipalensis
2018,0.826216356489393,Bubo nipalensis
2019,1.10249269932896,Bubo nipalensis
2020,1.16631304950052,Bubo nipalensis
2021,1.25918256746455,Bubo nipalensis
2022,1.36785150993438,Bubo nipalensis
2023,1.50139865896689,Bubo nipalensis
2024,1.51714017811816,Bubo nipalensis
2002,1.17134623314362,Bucanetes mongolicus
2003,1.06283088139723,Bucanetes mongolicus
2004,1.18315755922352,Bucanetes mongolicus
2005,1.18075099459425,Bucanetes mongolicus
2006,1.18374495739029,Bucanetes mongolicus
2007,1.5076562062959,Bucanetes mongolicus
2008,1.1380932461524,Bucanetes mongolicus
2009,0.797644095502505,Bucanetes mongolicus
2010,1.20246682273074,Bucanetes mongolicus
2011,0.786476870270875,Bucanetes mongolicus
2012,1.18638988917491,Bucanetes mongolicus
2013,1.10285595338836,Bucanetes mongolicus
2014,1.16747344952592,Bucanetes mongolicus
2015,1.0879192777664,Bucanetes mongolicus
2016,1.18237155657969,Bucanetes mongolicus
2017,1.438209763802,Bucanetes mongolicus
2018,0.826216356489393,Bucanetes mongolicus
2019,1.10249269932896,Bucanetes mongolicus
2020,1.16631304950052,Bucanetes mongolicus
2021,1.25918256746455,Bucanetes mongolicus
2022,1.36785150993438,Bucanetes mongolicus
2023,1.50139865896689,Bucanetes mongolicus
2024,1.51714017811816,Bucanetes mongolicus
2002,1.17134623314362,Bulweria bulwerii
2003,1.06283088139723,Bulweria bulwerii
2004,1.18315755922352,Bulweria bulwerii
2005,1.18075099459425,Bulweria bulwerii
2006,1.18374495739029,Bulweria bulwerii
2007,1.5076562062959,Bulweria bulwerii
2008,1.1380932461524,Bulweria bulwerii
2009,0.797644095502505,Bulweria bulwerii
2010,1.20246682273074,Bulweria bulwerii
2011,0.786476870270875,Bulweria bulwerii
2012,1.18638988917491,Bulweria bulwerii
2013,1.10285595338836,Bulweria bulwerii
2014,1.16747344952592,Bulweria bulwerii
2015,1.0879192777664,Bulweria bulwerii
2016,1.18237155657969,Bulweria bulwerii
2017,1.438209763802,Bulweria bulwerii
2018,0.826216356489393,Bulweria bulwerii
2019,1.10249269932896,Bulweria bulwerii
2020,1.16631304950052,Bulweria bulwerii
2021,1.25918256746455,Bulweria bulwerii
2022,1.36785150993438,Bulweria bulwerii
2023,1.50139865896689,Bulweria bulwerii
2024,1.51714017811816,Bulweria bulwerii
2002,1.17134623314362,Butastur indicus
2003,1.06283088139723,Butastur indicus
2004,1.18315755922352,Butastur indicus
2005,1.18075099459425,Butastur indicus
2006,1.18374495739029,Butastur indicus
2007,1.5076562062959,Butastur indicus
2008,1.1380932461524,Butastur indicus
2009,0.797644095502505,Butastur indicus
2010,1.20246682273074,Butastur indicus
2011,0.786476870270875,Butastur indicus
2012,1.18638988917491,Butastur indicus
2013,1.10285595338836,Butastur indicus
2014,1.16747344952592,Butastur indicus
2015,1.0879192777664,Butastur indicus
2016,1.18237155657969,Butastur indicus
2017,1.438209763802,Butastur indicus
2018,0.826216356489393,Butastur indicus
2019,1.10249269932896,Butastur indicus
2020,1.16631304950052,Butastur indicus
2021,1.25918256746455,Butastur indicus
2022,1.36785150993438,Butastur indicus
2023,1.50139865896689,Butastur indicus
2024,1.51714017811816,Butastur indicus
2002,1.17134623314362,Calonectris leucomelas
2003,1.06283088139723,Calonectris leucomelas
2004,1.18315755922352,Calonectris leucomelas
2005,1.18075099459425,Calonectris leucomelas
2006,1.18374495739029,Calonectris leucomelas
2007,1.5076562062959,Calonectris leucomelas
2008,1.1380932461524,Calonectris leucomelas
2009,0.797644095502505,Calonectris leucomelas
2010,1.20246682273074,Calonectris leucomelas
2011,0.786476870270875,Calonectris leucomelas
2012,1.18638988917491,Calonectris leucomelas
2013,1.10285595338836,Calonectris leucomelas
2014,1.16747344952592,Calonectris leucomelas
2015,1.0879192777664,Calonectris leucomelas
2016,1.18237155657969,Calonectris leucomelas
2017,1.438209763802,Calonectris leucomelas
2018,0.826216356489393,Calonectris leucomelas
2019,1.10249269932896,Calonectris leucomelas
2020,1.16631304950052,Calonectris leucomelas
2021,1.25918256746455,Calonectris leucomelas
2022,1.36785150993438,Calonectris leucomelas
2023,1.50139865896689,Calonectris leucomelas
2024,1.51714017811816,Calonectris leucomelas
2002,1.17134623314362,Carpodacus roborowskii
2003,1.06283088139723,Carpodacus roborowskii
2004,1.18315755922352,Carpodacus roborowskii
2005,1.18075099459425,Carpodacus roborowskii
2006,1.18374495739029,Carpodacus roborowskii
2007,1.5076562062959,Carpodacus roborowskii
2008,1.1380932461524,Carpodacus roborowskii
2009,0.797644095502505,Carpodacus roborowskii
2010,1.20246682273074,Carpodacus roborowskii
2011,0.786476870270875,Carpodacus roborowskii
2012,1.18638988917491,Carpodacus roborowskii
2013,1.10285595338836,Carpodacus roborowskii
2014,1.16747344952592,Carpodacus roborowskii
2015,1.0879192777664,Carpodacus roborowskii
2016,1.18237155657969,Carpodacus roborowskii
2017,1.438209763802,Carpodacus roborowskii
2018,0.826216356489393,Carpodacus roborowskii
2019,1.10249269932896,Carpodacus roborowskii
2020,1.16631304950052,Carpodacus roborowskii
2021,1.25918256746455,Carpodacus roborowskii
2022,1.36785150993438,Carpodacus roborowskii
2023,1.50139865896689,Carpodacus roborowskii
2024,1.51714017811816,Carpodacus roborowskii
2002,1.17134623314362,Carpodacus vinaceus
2003,1.06283088139723,Carpodacus vinaceus
2004,1.18315755922352,Carpodacus vinaceus
2005,1.18075099459425,Carpodacus vinaceus
2006,1.18374495739029,Carpodacus vinaceus
2007,1.5076562062959,Carpodacus vinaceus
2008,1.1380932461524,Carpodacus vinaceus
2009,0.797644095502505,Carpodacus vinaceus
2010,1.20246682273074,Carpodacus vinaceus
2011,0.786476870270875,Carpodacus vinaceus
2012,1.18638988917491,Carpodacus vinaceus
2013,1.10285595338836,Carpodacus vinaceus
2014,1.16747344952592,Carpodacus vinaceus
2015,1.0879192777664,Carpodacus vinaceus
2016,1.18237155657969,Carpodacus vinaceus
2017,1.438209763802,Carpodacus vinaceus
2018,0.826216356489393,Carpodacus vinaceus
2019,1.10249269932896,Carpodacus vinaceus
2020,1.16631304950052,Carpodacus vinaceus
2021,1.25918256746455,Carpodacus vinaceus
2022,1.36785150993438,Carpodacus vinaceus
2023,1.50139865896689,Carpodacus vinaceus
2024,1.51714017811816,Carpodacus vinaceus
2002,1.17134623314362,Cecropis daurica
2003,1.06283088139723,Cecropis daurica
2004,1.18315755922352,Cecropis daurica
2005,1.18075099459425,Cecropis daurica
2006,1.18374495739029,Cecropis daurica
2007,1.5076562062959,Cecropis daurica
2008,1.1380932461524,Cecropis daurica
2009,0.797644095502505,Cecropis daurica
2010,1.20246682273074,Cecropis daurica
2011,0.786476870270875,Cecropis daurica
2012,1.18638988917491,Cecropis daurica
2013,1.10285595338836,Cecropis daurica
2014,1.16747344952592,Cecropis daurica
2015,1.0879192777664,Cecropis daurica
2016,1.18237155657969,Cecropis daurica
2017,1.438209763802,Cecropis daurica
2018,0.826216356489393,Cecropis daurica
2019,1.10249269932896,Cecropis daurica
2020,1.16631304950052,Cecropis daurica
2021,1.25918256746455,Cecropis daurica
2022,1.36785150993438,Cecropis daurica
2023,1.50139865896689,Cecropis daurica
2024,1.51714017811816,Cecropis daurica
2002,1.17134623314362,Centropus bengalensis
2003,1.06283088139723,Centropus bengalensis
2004,1.18315755922352,Centropus bengalensis
2005,1.18075099459425,Centropus bengalensis
2006,1.18374495739029,Centropus bengalensis
2007,1.5076562062959,Centropus bengalensis
2008,1.1380932461524,Centropus bengalensis
2009,0.797644095502505,Centropus bengalensis
2010,1.20246682273074,Centropus bengalensis
2011,0.786476870270875,Centropus bengalensis
2012,1.18638988917491,Centropus bengalensis
2013,1.10285595338836,Centropus bengalensis
2014,1.16747344952592,Centropus bengalensis
2015,1.0879192777664,Centropus bengalensis
2016,1.18237155657969,Centropus bengalensis
2017,1.438209763802,Centropus bengalensis
2018,0.826216356489393,Centropus bengalensis
2019,1.10249269932896,Centropus bengalensis
2020,1.16631304950052,Centropus bengalensis
2021,1.25918256746455,Centropus bengalensis
2022,1.36785150993438,Centropus bengalensis
2023,1.50139865896689,Centropus bengalensis
2024,1.51714017811816,Centropus bengalensis
2002,1.17134623314362,Cephalopyrus flammiceps
2003,1.06283088139723,Cephalopyrus flammiceps
2004,1.18315755922352,Cephalopyrus flammiceps
2005,1.18075099459425,Cephalopyrus flammiceps
2006,1.18374495739029,Cephalopyrus flammiceps
2007,1.5076562062959,Cephalopyrus flammiceps
2008,1.1380932461524,Cephalopyrus flammiceps
2009,0.797644095502505,Cephalopyrus flammiceps
2010,1.20246682273074,Cephalopyrus flammiceps
2011,0.786476870270875,Cephalopyrus flammiceps
2012,1.18638988917491,Cephalopyrus flammiceps
2013,1.10285595338836,Cephalopyrus flammiceps
2014,1.16747344952592,Cephalopyrus flammiceps
2015,1.0879192777664,Cephalopyrus flammiceps
2016,1.18237155657969,Cephalopyrus flammiceps
2017,1.438209763802,Cephalopyrus flammiceps
2018,0.826216356489393,Cephalopyrus flammiceps
2019,1.10249269932896,Cephalopyrus flammiceps
2020,1.16631304950052,Cephalopyrus flammiceps
2021,1.25918256746455,Cephalopyrus flammiceps
2022,1.36785150993438,Cephalopyrus flammiceps
2023,1.50139865896689,Cephalopyrus flammiceps
2024,1.51714017811816,Cephalopyrus flammiceps
2002,1.17134623314362,Certhia familiaris
2003,1.06283088139723,Certhia familiaris
2004,1.18315755922352,Certhia familiaris
2005,1.18075099459425,Certhia familiaris
2006,1.18374495739029,Certhia familiaris
2007,1.5076562062959,Certhia familiaris
2008,1.1380932461524,Certhia familiaris
2009,0.797644095502505,Certhia familiaris
2010,1.20246682273074,Certhia familiaris
2011,0.786476870270875,Certhia familiaris
2012,1.18638988917491,Certhia familiaris
2013,1.10285595338836,Certhia familiaris
2014,1.16747344952592,Certhia familiaris
2015,1.0879192777664,Certhia familiaris
2016,1.18237155657969,Certhia familiaris
2017,1.438209763802,Certhia familiaris
2018,0.826216356489393,Certhia familiaris
2019,1.10249269932896,Certhia familiaris
2020,1.16631304950052,Certhia familiaris
2021,1.25918256746455,Certhia familiaris
2022,1.36785150993438,Certhia familiaris
2023,1.50139865896689,Certhia familiaris
2024,1.51714017811816,Certhia familiaris
2002,1.17134623314362,Certhia himalayana
2003,1.06283088139723,Certhia himalayana
2004,1.18315755922352,Certhia himalayana
2005,1.18075099459425,Certhia himalayana
2006,1.18374495739029,Certhia himalayana
2007,1.5076562062959,Certhia himalayana
2008,1.1380932461524,Certhia himalayana
