algorithm,mean_auc,mean_tss,mean_threshold,available,species
MaxEnt,NA,NA,NA,TRUE,Phoenicurus schisticeps
RF,0.6947391680463315,0.38315762149530364,0.06280000000000001,TRUE,Phoenicurus schisticeps
GAM,0.7699876161216341,0.5393462087443724,0.1478840662435403,TRUE,Pomatorhinus schisticeps
GBM,0.7274896972480286,0.42301922770125217,0.07794853495569753,TRUE,Pomatorhinus schisticeps
GLM,0.6939758254528019,0.4211742248944098,0.20530912031463108,TRUE,Pomatorhinus schisticeps
MaxEnt,NA,NA,NA,TRUE,Pomatorhinus schisticeps
RF,0.6959838994024714,0.3675818249286006,0.040433333333333356,TRUE,Pomatorhinus schisticeps
GAM,0.7365847404999736,0.4109299191374663,0.1847284524988525,TRUE,Heterophasia desgodinsi
GBM,0.684594991015274,0.42188182442788424,0.0558104293629905,TRUE,Heterophasia desgodinsi
GLM,0.6936671119391152,0.2499490513186407,0.24870717823828403,TRUE,Heterophasia desgodinsi
MaxEnt,NA,NA,NA,TRUE,Heterophasia desgodinsi
RF,0.6709893782041119,0.3363445378151261,0.0699666666666667,TRUE,Heterophasia desgodinsi
GAM,0.6309125771365103,0.23362506661869506,0.09644855914648308,TRUE,Certhia familiaris
GBM,0.5481391486156997,0.14002374494726907,0.1367731953270977,TRUE,Certhia familiaris
GLM,0.6000599375928606,0.13487869841961078,0.26479088442266124,TRUE,Certhia familiaris
MaxEnt,NA,NA,NA,TRUE,Certhia familiaris
RF,0.5679150945171869,0.12224752647231192,0.068,TRUE,Certhia familiaris
GAM,0.7390631603272128,0.45080484798548043,0.20418460719547385,TRUE,Phylloscopus subaffinis
GBM,0.7423254906167724,0.41051309356250226,0.17247619107028928,TRUE,Phylloscopus subaffinis
GLM,0.6915850533322492,0.3955931007388907,0.22730731230274934,TRUE,Phylloscopus subaffinis
MaxEnt,NA,NA,NA,TRUE,Phylloscopus subaffinis
RF,0.7011987283449433,0.3617806829154086,0.11900000000000008,TRUE,Phylloscopus subaffinis
GAM,0.7559233186899786,0.45757646546585584,0.12134340205783216,TRUE,Chrysolophus pictus
GBM,0.728931074485941,0.430480094429548,0.08001182991226084,TRUE,Chrysolophus pictus
GLM,0.7154836604882318,0.43661391103247216,0.15899433618308306,TRUE,Chrysolophus pictus
MaxEnt,NA,NA,NA,TRUE,Chrysolophus pictus
RF,0.6934779145580141,0.3909885821066022,0.06240000000000005,TRUE,Chrysolophus pictus
GAM,0.6462235345062595,0.2781141535361484,0.14096568599701814,TRUE,Larus canus
GBM,0.6549834158711164,0.2537811123233118,0.05463231104942773,TRUE,Larus canus
GLM,0.7113701038169766,0.38620893173322846,0.1157630819620709,TRUE,Larus canus
MaxEnt,NA,NA,NA,TRUE,Larus canus
RF,0.6110739928133557,0.23714241427796418,0.042666666666666665,TRUE,Larus canus
GAM,0.7122436067388243,0.40611940634081783,0.14459857484168986,TRUE,Oenanthe oenanthe
GBM,0.6771578414120738,0.3271441061588338,0.17872574828571341,TRUE,Oenanthe oenanthe
GLM,0.6980679392785396,0.4430085194000085,0.17787354730543473,TRUE,Oenanthe oenanthe
MaxEnt,NA,NA,NA,TRUE,Oenanthe oenanthe
RF,0.6656712925730596,0.27583436279253454,0.03693333333333335,TRUE,Oenanthe oenanthe
GAM,0.7907209496601995,0.2929726720435944,0.26445143005688937,TRUE,Emberiza leucocephalos
GBM,0.75993723879057,0.28173891250657346,0.22451158637861382,TRUE,Emberiza leucocephalos
GLM,0.6696519704973164,0.12194926113436652,0.0905979794136171,TRUE,Emberiza leucocephalos
MaxEnt,NA,NA,NA,TRUE,Emberiza leucocephalos
RF,0.735994482997672,0.2500631216292634,0.06093333333333335,TRUE,Emberiza leucocephalos
GAM,0.5895043026594243,0.32262677094443654,0.20529663011160523,TRUE,Clamator coromandus
GBM,0.6202865306381002,0.28539006562606084,0.06436731041363178,TRUE,Clamator coromandus
GLM,0.66789244089264,0.434103932384101,0.20138630179310751,TRUE,Clamator coromandus
MaxEnt,NA,NA,NA,TRUE,Clamator coromandus
RF,0.5976354967448834,0.21049781811430707,0.0745666666666667,TRUE,Clamator coromandus
GAM,0.6560643180992491,0.18923085706576487,0.09202420900598965,TRUE,Loxia curvirostra
GBM,0.5659528071893387,0.16518038455597606,0.07837088598278039,TRUE,Loxia curvirostra
GLM,0.6902361822820707,0.04734048650755438,0.19175189653631913,TRUE,Loxia curvirostra
MaxEnt,NA,NA,NA,TRUE,Loxia curvirostra
RF,0.6193190047489187,0.13978008202851724,0.035333333333333335,TRUE,Loxia curvirostra
GAM,0.5938440928571653,0.25663576372122976,0.024383835127246834,TRUE,Panurus biarmicus
GBM,0.5637072625393309,0.13402285530339608,0.10306425485699504,TRUE,Panurus biarmicus
GLM,0.6239674955895765,0.18963268668162586,0.06499234924531114,TRUE,Panurus biarmicus
MaxEnt,NA,NA,NA,TRUE,Panurus biarmicus
RF,0.601550418635183,0.0535438596491228,0.004,TRUE,Panurus biarmicus
GAM,0.7579755109624675,0.4943184689706429,0.12697613077055678,TRUE,Numenius madagascariensis
GBM,0.7628026012634709,0.48772092159048686,0.15149953288956386,TRUE,Numenius madagascariensis
GLM,0.8183470457079153,0.5271794871794873,0.2112420330339657,TRUE,Numenius madagascariensis
MaxEnt,NA,NA,NA,TRUE,Numenius madagascariensis
RF,0.7399600520252694,0.4615856558900038,0.06950000000000008,TRUE,Numenius madagascariensis
GAM,0.8172583794579766,0.614902398842807,0.23794822301600982,TRUE,Fringilla coelebs
GBM,0.8189553723540689,0.5605621252153159,0.1462025657081679,TRUE,Fringilla coelebs
GLM,0.8382095413051358,0.6333023026286513,0.2609070395455588,TRUE,Fringilla coelebs
MaxEnt,NA,NA,NA,TRUE,Fringilla coelebs
RF,0.8031805402286321,0.5687548878470707,0.16666666666666666,TRUE,Fringilla coelebs
GAM,0.7490399000509781,0.4816333876566158,0.11194525146925674,TRUE,Phylloscopus pulcher
GBM,0.7822816032422346,0.4753684020301054,0.08481092712910994,TRUE,Phylloscopus pulcher
GLM,0.6603394704825318,0.32678587681923005,0.16551071861053418,TRUE,Phylloscopus pulcher
MaxEnt,NA,NA,NA,TRUE,Phylloscopus pulcher
RF,0.7492722958168163,0.40884110039917065,0.07266666666666668,TRUE,Phylloscopus pulcher
GAM,0.9242344699780546,0.7691069590612494,0.21593404506708153,TRUE,Dicaeum cruentatum
GBM,0.8827765424018932,0.7263622203369597,0.03889681183138185,TRUE,Dicaeum cruentatum
GLM,0.9286211383940934,0.7810125486925809,0.3148227115154708,TRUE,Dicaeum cruentatum
MaxEnt,NA,NA,NA,TRUE,Dicaeum cruentatum
RF,0.8628612277896811,0.6525247174084384,0.05586666666666672,TRUE,Dicaeum cruentatum
GAM,0.7041084368579624,0.30906670299269917,0.1657107032220578,TRUE,Phylloscopus yunnanensis
GBM,0.6573097526270202,0.27727079961994566,0.09044388697504899,TRUE,Phylloscopus yunnanensis
GLM,0.6435737976128868,0.16917706293987123,0.13431554545005084,TRUE,Phylloscopus yunnanensis
MaxEnt,NA,NA,NA,TRUE,Phylloscopus yunnanensis
RF,0.6265366289624353,0.22650257522363781,0.05333333333333333,TRUE,Phylloscopus yunnanensis
GAM,0.6606408502837733,0.18603311369506942,0.19887807715367611,TRUE,Oenanthe deserti
GBM,0.6022503813528572,0.14237606309628395,0.049134056383945655,TRUE,Oenanthe deserti
GLM,0.5898607855642695,0.14565978465357882,0.2601437597917871,TRUE,Oenanthe deserti
MaxEnt,NA,NA,NA,TRUE,Oenanthe deserti
RF,0.6090361466130143,0.12036183558814431,0.017333333333333336,TRUE,Oenanthe deserti
GAM,0.9322030478106927,0.7759667309249477,0.2760261685170931,TRUE,Turdus viscivorus
GBM,0.9175720254343559,0.7500441842716798,0.09159807263810446,TRUE,Turdus viscivorus
GLM,0.9035638569627815,0.766054166831702,0.2457046799214198,TRUE,Turdus viscivorus
MaxEnt,NA,NA,NA,TRUE,Turdus viscivorus
RF,0.9022339977586504,0.7004355310863215,0.06726666666666672,TRUE,Turdus viscivorus
GAM,0.7777565876635663,0.5909680137027227,0.16354947160783456,TRUE,Cyornis hainanus
GBM,0.7544848505248063,0.5578531538170448,0.03347207987402075,TRUE,Cyornis hainanus
GLM,0.8406516431317095,0.6577153498376784,0.18995849593326325,TRUE,Cyornis hainanus
MaxEnt,NA,NA,NA,TRUE,Cyornis hainanus
RF,0.7677512721822781,0.5399598080025494,0.043066666666666684,TRUE,Cyornis hainanus
GAM,0.8016085098476403,0.5349592919158136,0.10420226148558202,TRUE,Limosa lapponica
GBM,0.6504978505793724,0.3141361102665451,0.08061293176396755,TRUE,Limosa lapponica
GLM,0.8087954545454545,0.40945268740920915,0.1276260724233509,TRUE,Limosa lapponica
MaxEnt,NA,NA,NA,TRUE,Limosa lapponica
RF,0.6327692371034762,0.2545749805749805,0.06383333333333335,TRUE,Limosa lapponica
GAM,0.6758423357049997,0.3679764121375738,0.1549775426224437,TRUE,Larvivora cyane
GBM,0.6305506330658922,0.21392291630326218,0.059779632980663695,TRUE,Larvivora cyane
GLM,0.6261540064528364,0.3036619196538206,0.12695300125013576,TRUE,Larvivora cyane
MaxEnt,NA,NA,NA,TRUE,Larvivora cyane
RF,0.581050502424291,0.16737727184517714,0.03333333333333333,TRUE,Larvivora cyane
GAM,0.6946299082373026,0.4050469483568075,0.10520111447960871,TRUE,Mergus serrator
GBM,0.6625602148242993,0.3702944942381562,0.07679314493455308,TRUE,Mergus serrator
GLM,0.752486911367193,0.4539130744060321,0.17486415533528926,TRUE,Mergus serrator
MaxEnt,NA,NA,NA,TRUE,Mergus serrator
RF,0.60470296272585,0.2611115379143548,0.04630000000000004,TRUE,Mergus serrator
GAM,0.7419775179662539,0.491778694498344,0.11634681451207458,TRUE,Grus monacha
GBM,0.7199541174394898,0.49342035652673955,0.070541332110829,TRUE,Grus monacha
GLM,0.7941783560070481,0.5841275396456873,0.12419360118777589,TRUE,Grus monacha
MaxEnt,NA,NA,NA,TRUE,Grus monacha
RF,0.7392629250168361,0.3784433582518689,0.07236666666666672,TRUE,Grus monacha
GAM,0.8137433523216663,0.5663172813405373,0.11639293388938174,TRUE,Arenaria interpres
GBM,0.7150412645348837,0.257615887557748,0.18679534118668736,TRUE,Arenaria interpres
GLM,0.7388201659032182,0.3618686868686868,0.10721807125105158,TRUE,Arenaria interpres
MaxEnt,NA,NA,NA,TRUE,Arenaria interpres
RF,0.6456780203684128,0.2329493579202881,0.0686333333333334,TRUE,Arenaria interpres
GAM,0.864319385439247,0.6766552311708642,0.18962508690706373,TRUE,Hypothymis azurea
GBM,0.8507077222427557,0.6839375411328826,0.055712011732766506,TRUE,Hypothymis azurea
GLM,0.9313053765200375,0.783108448492556,0.301107674976207,TRUE,Hypothymis azurea
MaxEnt,NA,NA,NA,TRUE,Hypothymis azurea
RF,0.8579697959703442,0.6582775375337186,0.042966666666666695,TRUE,Hypothymis azurea
GAM,0.673526174510433,0.35075450779399775,0.0630722477353221,TRUE,Urosphena squameiceps
GBM,0.6831439476147687,0.22104849809608082,0.05219389592684683,TRUE,Urosphena squameiceps
GLM,0.6776678672404556,0.35003711242775626,0.10307967258391453,TRUE,Urosphena squameiceps
MaxEnt,NA,NA,NA,TRUE,Urosphena squameiceps
RF,0.657290535633746,0.21498916796917594,0.027,TRUE,Urosphena squameiceps
GAM,0.6713246788422592,0.33205758006184544,0.13828888747987417,TRUE,Grus nigricollis
GBM,0.6806392439954366,0.348106099080732,0.048983630063807265,TRUE,Grus nigricollis
GLM,0.5917895147114145,0.3575123175674257,0.12440240613979417,TRUE,Grus nigricollis
MaxEnt,NA,NA,NA,TRUE,Grus nigricollis
RF,0.6751666540274731,0.30453349812326613,0.031000000000000003,TRUE,Grus nigricollis
GAM,0.5982659470839617,0.21098374392492042,0.040871614895980686,TRUE,Agropsar sturninus
GBM,0.6056466162854031,0.17612619406737054,0.05631892223692111,TRUE,Agropsar sturninus
GLM,0.6401704950142451,0.30006401876990113,0.12698301790227093,TRUE,Agropsar sturninus
MaxEnt,NA,NA,NA,TRUE,Agropsar sturninus
RF,0.6403229847494554,0.07901638176638177,0.0885666666666667,TRUE,Agropsar sturninus
GAM,0.8507922230204342,0.628412196679438,0.14203753842946487,TRUE,Carpodacus vinaceus
GBM,0.7957104278416347,0.5415098978288634,0.07296872040345488,TRUE,Carpodacus vinaceus
GLM,0.7421626692209451,0.4687404214559387,0.15722617891060975,TRUE,Carpodacus vinaceus
MaxEnt,NA,NA,NA,TRUE,Carpodacus vinaceus
RF,0.737071567289272,0.45010712005108544,0.03843333333333334,TRUE,Carpodacus vinaceus
GAM,0.605852729120473,0.08932723577235771,0.12946434738705634,TRUE,Hirundapus caudacutus
GBM,0.5874189800443459,0.12492590539541763,0.03227562391970953,TRUE,Hirundapus caudacutus
GLM,0.6679609368070953,0.19891260162601626,0.19505893814195902,TRUE,Hirundapus caudacutus
MaxEnt,NA,NA,NA,TRUE,Hirundapus caudacutus
RF,0.6290940738174428,0.1320609756097561,0.03723333333333335,TRUE,Hirundapus caudacutus
GAM,0.7091481024235232,0.036536506504248424,0.3316236748379344,TRUE,Clanga clanga
GBM,0.6803750472003453,0.0197794571020377,0.25247547120459785,TRUE,Clanga clanga
GLM,0.7017400282629946,0.22986397473494252,0.25668579264041624,TRUE,Clanga clanga
MaxEnt,NA,NA,NA,TRUE,Clanga clanga
RF,0.652864333743629,-0.005580645161290332,0.012666666666666668,TRUE,Clanga clanga
GAM,0.6440127596383223,0.34906696316936375,0.05141056260236158,TRUE,Emberiza yessoensis
GBM,0.6822983894535142,0.47621249558421347,0.04025132965050746,TRUE,Emberiza yessoensis
GLM,0.6744310819768434,0.4302918348634778,0.07859819562021048,TRUE,Emberiza yessoensis
MaxEnt,NA,NA,NA,TRUE,Emberiza yessoensis
RF,0.6268947623810714,0.2827967547442416,0.017200000000000007,TRUE,Emberiza yessoensis
GAM,0.6932657091401278,0.3564765612141028,0.11989392579508634,TRUE,Phylloscopus valentini
GBM,0.6603066962537892,0.3045239757166668,0.04906390520762107,TRUE,Phylloscopus valentini
GLM,0.6858768762614278,0.3221828169369697,0.1599453397469899,TRUE,Phylloscopus valentini
MaxEnt,NA,NA,NA,TRUE,Phylloscopus valentini
RF,0.6143772036134162,0.27445062074630183,0.035866666666666686,TRUE,Phylloscopus valentini
GAM,0.5511123179732487,0.2095461597717237,0.030519263029375514,TRUE,Alaudala cheleensis
GBM,0.5714586302257609,0.14727964580736047,0.03966274502903223,TRUE,Alaudala cheleensis
GLM,0.5566451566674337,0.060107411385606824,0.07238104646352168,TRUE,Alaudala cheleensis
MaxEnt,NA,NA,NA,TRUE,Alaudala cheleensis
RF,0.6600042162185894,0.015140882509303566,0.01026666666666667,TRUE,Alaudala cheleensis
GAM,0.6223704246076709,0.23858067061132376,0.18982201453437975,TRUE,Lanius isabellinus
GBM,0.6073625074152698,0.17844952462708635,0.15183568762003186,TRUE,Lanius isabellinus
GLM,0.6890907995739308,0.2707771004862772,0.23625069981970384,TRUE,Lanius isabellinus
MaxEnt,NA,NA,NA,TRUE,Lanius isabellinus
RF,0.5939832352284755,0.14227055329550448,0.012900000000000016,TRUE,Lanius isabellinus
GAM,0.8126722218253779,0.6391096877629094,0.12587743896233208,TRUE,Phyllergates cucullatus
GBM,0.7168219194300258,0.5164682709758667,0.04170844079242583,TRUE,Phyllergates cucullatus
GLM,0.7984739074876581,0.5695663232640708,0.1624476840645152,TRUE,Phyllergates cucullatus
MaxEnt,NA,NA,NA,TRUE,Phyllergates cucullatus
RF,0.7458388524453545,0.5158594694985474,0.05916666666666669,TRUE,Phyllergates cucullatus
GAM,0.7366910644910645,0.48180253080253077,0.16223969614462516,TRUE,Phylloscopus tephrocephalus
GBM,0.7292180208680209,0.5121859251859252,0.14053914617021876,TRUE,Phylloscopus tephrocephalus
GLM,0.7291309246309247,0.4301476301476301,0.15643297093145614,TRUE,Phylloscopus tephrocephalus
MaxEnt,NA,NA,NA,TRUE,Phylloscopus tephrocephalus
RF,0.6585330447330447,0.3906267066267067,0.0974666666666667,TRUE,Phylloscopus tephrocephalus
GAM,0.8646894770429727,0.6864831523252576,0.19848851665814723,TRUE,Chloris chloris
GBM,0.8190876028929839,0.5796508393703995,0.1094016908762101,TRUE,Chloris chloris
GLM,0.874175305060419,0.6774355332776385,0.244046906785535,TRUE,Chloris chloris
MaxEnt,NA,NA,NA,TRUE,Chloris chloris
RF,0.7827856191395075,0.4916607316552329,0.08536666666666673,TRUE,Chloris chloris
GAM,0.8169581755284118,0.5833631814142527,0.10199404182024609,TRUE,Lophophanes dichrous
GBM,0.7763195351430889,0.47644448531313405,0.0684902191425304,TRUE,Lophophanes dichrous
GLM,0.7091306784121948,0.4138307633118997,0.17562657959934647,TRUE,Lophophanes dichrous
MaxEnt,NA,NA,NA,TRUE,Lophophanes dichrous
RF,0.7666303181219349,0.4359388655490357,0.045200000000000004,TRUE,Lophophanes dichrous
GAM,0.8364619330560507,0.6234325609031491,0.1860595044852345,TRUE,Coracias garrulus
GBM,0.800784940087146,0.5485950683303624,0.0810325676092479,TRUE,Coracias garrulus
GLM,0.8244484130520895,0.6705310952663894,0.20171966351677523,TRUE,Coracias garrulus
MaxEnt,NA,NA,NA,TRUE,Coracias garrulus
RF,0.7628370098039216,0.503544761338879,0.06253333333333339,TRUE,Coracias garrulus
GAM,0.6994605095364318,0.34738621290825855,0.0902974649786952,TRUE,Mycerobas carnipes
GBM,0.6047656673509737,0.2994826984184698,0.04352670384396908,TRUE,Mycerobas carnipes
GLM,0.6297164729622634,0.2774799326927261,0.0995538500337748,TRUE,Mycerobas carnipes
MaxEnt,NA,NA,NA,TRUE,Mycerobas carnipes
RF,0.6070906753041383,0.2291499893603008,0.031533333333333344,TRUE,Mycerobas carnipes
GAM,0.5720005274441691,0.19616915522902695,0.017607753127547178,TRUE,Aerodramus brevirostris
GBM,0.6478911774420667,0.12743367387344573,0.15750440544279032,TRUE,Aerodramus brevirostris
GLM,0.6473568834673489,0.23258778599299784,0.07160320425355719,TRUE,Aerodramus brevirostris
MaxEnt,NA,NA,NA,TRUE,Aerodramus brevirostris
RF,0.6073752495062918,0.10935204468937063,0.018333333333333354,TRUE,Aerodramus brevirostris
GAM,0.5781369308688388,0.2988492063492063,0.08410840717809959,TRUE,Garrulax monileger
GBM,0.5639079208437762,0.32105952380952385,0.02604052621098342,TRUE,Garrulax monileger
GLM,0.6569149697159565,0.4206031746031746,0.09745961083157076,TRUE,Garrulax monileger
MaxEnt,NA,NA,NA,TRUE,Garrulax monileger
RF,0.5707930111737678,0.1809317042606517,0.014666666666666666,TRUE,Garrulax monileger
GAM,0.7187810231258667,0.4144807099934354,0.13477254919147602,TRUE,Ficedula strophiata
GBM,0.7051043705984719,0.4042162143265006,0.07901480801798981,TRUE,Ficedula strophiata
GLM,0.6597642965906486,0.3550979494171435,0.14371580730597042,TRUE,Ficedula strophiata
MaxEnt,NA,NA,NA,TRUE,Ficedula strophiata
RF,0.69328129430661245,0.3674571238235077,0.05393333333333334,TRUE,Ficedula strophiata
GAM,0.7809585218702866,0.511365269853761,0.0990433308836754,TRUE,Calidris falcinellus
GBM,0.6440268935667912,0.36810761361400746,0.05972142013893775,TRUE,Calidris falcinellus
GLM,0.6852449209784248,0.423136992589678,0.09874399639349779,TRUE,Calidris falcinellus
MaxEnt,NA,NA,NA,TRUE,Calidris falcinellus
RF,0.6969196176798479,0.2532684766214178,0.06266666666666666,TRUE,Calidris falcinellus
GAM,0.82975,0.6010555555555555,0.04503665191785619,TRUE,Calidris tenuirostris
GBM,0.688543287037037,0.36474074074074075,0.0261751821630095,TRUE,Calidris tenuirostris
GLM,0.789475925925926,0.5561666666666667,0.10959776326023261,TRUE,Calidris tenuirostris
MaxEnt,NA,NA,NA,TRUE,Calidris tenuirostris
RF,0.6819392361111111,0.37471296296296297,0.04250000000000002,TRUE,Calidris tenuirostris
GAM,0.5979217028985507,0.22039440993788822,0.042788843474451596,TRUE,Cygnus olor
GBM,0.613719448757764,0.11966666666666673,0.06906467989874784,TRUE,Cygnus olor
GLM,0.6202697049689441,0.2918333333333333,0.08147309792053427,TRUE,Cygnus olor
MaxEnt,NA,NA,NA,TRUE,Cygnus olor
RF,0.6001191071428571,0.10690269151138718,0.012,TRUE,Cygnus olor
GAM,0.7299290169290169,0.41634798534798534,0.15476297052492724,TRUE,Pteruthius xanthochlorus
GBM,0.7034734927234927,0.37926145926145927,0.09709308211263233,TRUE,Pteruthius xanthochlorus
GLM,0.6936682011682012,0.27504514404514413,0.12692058681024343,TRUE,Pteruthius xanthochlorus
MaxEnt,NA,NA,NA,TRUE,Pteruthius xanthochlorus
RF,0.6594471463221463,0.32093861993861994,0.029933333333333336,TRUE,Pteruthius xanthochlorus
GAM,0.6629336245609844,0.2043026179579383,0.0362482460154872,TRUE,Helopsaltes certhiola
GBM,0.7041174000794209,0.04104688246536074,0.09323532107740819,TRUE,Helopsaltes certhiola
GLM,0.6849424523107518,0.10145833333333329,0.12018758274620062,TRUE,Helopsaltes certhiola
MaxEnt,NA,NA,NA,TRUE,Helopsaltes certhiola
RF,0.7121814139628964,0.025,6.666666666666668e-4,TRUE,Helopsaltes certhiola
GAM,0.8488205473868775,0.6144702419403272,0.11324750207535854,TRUE,Tringa brevipes
GBM,0.7149533812889178,0.4135150881294411,0.10260787781372588,TRUE,Tringa brevipes
GLM,0.8380512933780975,0.5619109719066808,0.21943001074258148,TRUE,Tringa brevipes
MaxEnt,NA,NA,NA,TRUE,Tringa brevipes
RF,0.6805638106809982,0.3704251416091368,0.04180000000000009,TRUE,Tringa brevipes
GAM,0.8724931066863899,0.4061980532444127,0.1928570462665392,TRUE,Carduelis carduelis
GBM,0.7960015362285636,0.46536446631486933,0.05810954494779372,TRUE,Carduelis carduelis
GLM,0.8780496016754782,0.47887415153182905,0.32895589996342123,TRUE,Carduelis carduelis
MaxEnt,NA,NA,NA,TRUE,Carduelis carduelis
RF,0.7668625975888853,0.38926989028539744,0.050400000000000014,TRUE,Carduelis carduelis
GAM,0.7458300918490481,0.44135627220929735,0.22682737299398698,TRUE,Ficedula erithacus
GBM,0.6599444507943049,0.37994789026649795,0.049838022922679276,TRUE,Ficedula erithacus
GLM,0.6985284994877166,0.3570061641069837,0.133153856378153,TRUE,Ficedula erithacus
