species,threshold_type,threshold_name,algorithm,threshold_value
Pycnonotus jocosus,model_config,buffer_km,NA,500
Pycnonotus jocosus,algorithm_mean_threshold,mean_threshold,GAM,0.23489974885346293
Pycnonotus jocosus,algorithm_mean_threshold,mean_threshold,GBM,0.1563924909040347
Pycnonotus jocosus,algorithm_mean_threshold,mean_threshold,GLM,0.24461199265647487
Pycnonotus jocosus,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Pycnonotus jocosus,algorithm_mean_threshold,mean_threshold,RF,0.03740000000000009
Pycnonotus jocosus,ensemble_binary_threshold,ensemble_binary_threshold,GAM | GLM,0.2397558707549689
Pycnonotus xanthorrhous,model_config,presence_cell_threshold,NA,10
Pycnonotus xanthorrhous,model_config,presence_cell_maximum,NA,10000
Pycnonotus xanthorrhous,model_config,pseudoabsence_multiplier,NA,3
Pycnonotus xanthorrhous,model_config,pseudoabsence_minimum,NA,1000
Pycnonotus xanthorrhous,model_config,pseudoabsence_maximum,NA,20000
Pycnonotus xanthorrhous,model_config,cv_folds,NA,5
Pycnonotus xanthorrhous,model_config,cv_presence_threshold_spatial,NA,20
Pycnonotus xanthorrhous,model_config,tss_selection_threshold,NA,0.6
Pycnonotus xanthorrhous,model_config,buffer_km,NA,500
Pycnonotus xanthorrhous,algorithm_mean_threshold,mean_threshold,GAM,0.10683267246231153
Pycnonotus xanthorrhous,algorithm_mean_threshold,mean_threshold,GBM,0.06631236416963812
Pycnonotus xanthorrhous,algorithm_mean_threshold,mean_threshold,GLM,0.1500862227103703
Pycnonotus xanthorrhous,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Pycnonotus xanthorrhous,algorithm_mean_threshold,mean_threshold,RF,0.008
Pycnonotus xanthorrhous,ensemble_binary_threshold,ensemble_binary_threshold,GLM,0.1500862227103703
Garrulax canorus,model_config,presence_cell_threshold,NA,10
Garrulax canorus,model_config,presence_cell_maximum,NA,10000
Garrulax canorus,model_config,pseudoabsence_multiplier,NA,3
Garrulax canorus,model_config,pseudoabsence_minimum,NA,1000
Garrulax canorus,model_config,pseudoabsence_maximum,NA,20000
Garrulax canorus,model_config,cv_folds,NA,5
Garrulax canorus,model_config,cv_presence_threshold_spatial,NA,20
Garrulax canorus,model_config,tss_selection_threshold,NA,0.6
Garrulax canorus,model_config,buffer_km,NA,500
Garrulax canorus,algorithm_mean_threshold,mean_threshold,GAM,0.13735224981494945
Garrulax canorus,algorithm_mean_threshold,mean_threshold,GBM,0.06453240655897656
Garrulax canorus,algorithm_mean_threshold,mean_threshold,GLM,0.2016838604288791
Garrulax canorus,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Garrulax canorus,algorithm_mean_threshold,mean_threshold,RF,0.008666666666666666
Garrulax canorus,ensemble_binary_threshold,ensemble_binary_threshold,GLM,0.2016838604288791
Emberiza elegans,model_config,presence_cell_threshold,NA,10
Emberiza elegans,model_config,presence_cell_maximum,NA,10000
Emberiza elegans,model_config,pseudoabsence_multiplier,NA,3
Emberiza elegans,model_config,pseudoabsence_minimum,NA,1000
Emberiza elegans,model_config,pseudoabsence_maximum,NA,20000
Emberiza elegans,model_config,cv_folds,NA,5
Emberiza elegans,model_config,cv_presence_threshold_spatial,NA,20
Emberiza elegans,model_config,tss_selection_threshold,NA,0.6
Emberiza elegans,model_config,buffer_km,NA,500
Emberiza elegans,algorithm_mean_threshold,mean_threshold,GAM,0.07564015659919945
Emberiza elegans,algorithm_mean_threshold,mean_threshold,GBM,0.05169266286846602
Emberiza elegans,algorithm_mean_threshold,mean_threshold,GLM,0.15652009910399495
Emberiza elegans,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Emberiza elegans,algorithm_mean_threshold,mean_threshold,RF,0.006666666666666667
Emberiza elegans,ensemble_binary_threshold,ensemble_binary_threshold,GAM,0.07564015659919945
Ardea intermedia,model_config,presence_cell_threshold,NA,10
Ardea intermedia,model_config,presence_cell_maximum,NA,10000
Ardea intermedia,model_config,pseudoabsence_multiplier,NA,3
Ardea intermedia,model_config,pseudoabsence_minimum,NA,1000
Ardea intermedia,model_config,pseudoabsence_maximum,NA,20000
Ardea intermedia,model_config,cv_folds,NA,5
Ardea intermedia,model_config,cv_presence_threshold_spatial,NA,20
Ardea intermedia,model_config,tss_selection_threshold,NA,0.6
Ardea intermedia,model_config,buffer_km,NA,500
Ardea intermedia,algorithm_mean_threshold,mean_threshold,GAM,0.12099259926989187
Ardea intermedia,algorithm_mean_threshold,mean_threshold,GBM,0.0771417337461224
Ardea intermedia,algorithm_mean_threshold,mean_threshold,GLM,0.1665314486979254
Ardea intermedia,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Ardea intermedia,algorithm_mean_threshold,mean_threshold,RF,0.019333333333333334
Ardea intermedia,ensemble_binary_threshold,ensemble_binary_threshold,GLM,0.1665314486979254
Hemixos castanonotus,model_config,presence_cell_threshold,NA,10
Hemixos castanonotus,model_config,presence_cell_maximum,NA,10000
Hemixos castanonotus,model_config,pseudoabsence_multiplier,NA,3
Hemixos castanonotus,model_config,pseudoabsence_minimum,NA,1000
Hemixos castanonotus,model_config,pseudoabsence_maximum,NA,20000
Hemixos castanonotus,model_config,cv_folds,NA,5
Hemixos castanonotus,model_config,cv_presence_threshold_spatial,NA,20
Hemixos castanonotus,model_config,tss_selection_threshold,NA,0.6
Hemixos castanonotus,model_config,buffer_km,NA,500
Hemixos castanonotus,algorithm_mean_threshold,mean_threshold,GAM,0.07432207076171915
Hemixos castanonotus,algorithm_mean_threshold,mean_threshold,GBM,0.05380220737516066
Hemixos castanonotus,algorithm_mean_threshold,mean_threshold,GLM,0.13834661817738647
Hemixos castanonotus,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Hemixos castanonotus,algorithm_mean_threshold,mean_threshold,RF,0.009466666666666698
Hemixos castanonotus,ensemble_binary_threshold,ensemble_binary_threshold,GLM,0.13834661817738647
Abroscopus albogularis,model_config,presence_cell_threshold,NA,10
Abroscopus albogularis,model_config,presence_cell_maximum,NA,10000
Abroscopus albogularis,model_config,pseudoabsence_multiplier,NA,3
Abroscopus albogularis,model_config,pseudoabsence_minimum,NA,1000
Abroscopus albogularis,model_config,pseudoabsence_maximum,NA,20000
Abroscopus albogularis,model_config,cv_folds,NA,5
Abroscopus albogularis,model_config,cv_presence_threshold_spatial,NA,20
Abroscopus albogularis,model_config,tss_selection_threshold,NA,0.6
Abroscopus albogularis,model_config,buffer_km,NA,500
Abroscopus albogularis,algorithm_mean_threshold,mean_threshold,GAM,0.09466678254460897
Abroscopus albogularis,algorithm_mean_threshold,mean_threshold,GBM,0.07125585579309335
Abroscopus albogularis,algorithm_mean_threshold,mean_threshold,GLM,0.11815471239635059
Abroscopus albogularis,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Abroscopus albogularis,algorithm_mean_threshold,mean_threshold,RF,0.008
Abroscopus albogularis,ensemble_binary_threshold,ensemble_binary_threshold,GLM,0.11815471239635059
Vanellus cinereus,model_config,presence_cell_threshold,NA,10
Vanellus cinereus,model_config,presence_cell_maximum,NA,10000
Vanellus cinereus,model_config,pseudoabsence_multiplier,NA,3
Vanellus cinereus,model_config,pseudoabsence_minimum,NA,1000
Vanellus cinereus,model_config,pseudoabsence_maximum,NA,20000
Vanellus cinereus,model_config,cv_folds,NA,5
Vanellus cinereus,model_config,cv_presence_threshold_spatial,NA,20
Vanellus cinereus,model_config,tss_selection_threshold,NA,0.6
Vanellus cinereus,model_config,buffer_km,NA,500
Vanellus cinereus,algorithm_mean_threshold,mean_threshold,GAM,0.1461457333297354
Vanellus cinereus,algorithm_mean_threshold,mean_threshold,GBM,0.1030852230534764
Vanellus cinereus,algorithm_mean_threshold,mean_threshold,GLM,0.17040038571366634
Vanellus cinereus,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Vanellus cinereus,algorithm_mean_threshold,mean_threshold,RF,0.014666666666666668
Vanellus cinereus,ensemble_binary_threshold,ensemble_binary_threshold,GLM,0.17040038571366634
Ixos mcclellandii,model_config,presence_cell_threshold,NA,10
Ixos mcclellandii,model_config,presence_cell_maximum,NA,10000
Ixos mcclellandii,model_config,pseudoabsence_multiplier,NA,3
Ixos mcclellandii,model_config,pseudoabsence_minimum,NA,1000
Ixos mcclellandii,model_config,pseudoabsence_maximum,NA,20000
Ixos mcclellandii,model_config,cv_folds,NA,5
Ixos mcclellandii,model_config,cv_presence_threshold_spatial,NA,20
Ixos mcclellandii,model_config,tss_selection_threshold,NA,0.6
Ixos mcclellandii,model_config,buffer_km,NA,500
Ixos mcclellandii,algorithm_mean_threshold,mean_threshold,GAM,0.0710615540188596
Ixos mcclellandii,algorithm_mean_threshold,mean_threshold,GBM,0.06858608489315692
Ixos mcclellandii,algorithm_mean_threshold,mean_threshold,GLM,0.11421726225851216
Ixos mcclellandii,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Ixos mcclellandii,algorithm_mean_threshold,mean_threshold,RF,0.009333333333333334
Ixos mcclellandii,ensemble_binary_threshold,ensemble_binary_threshold,GLM,0.11421726225851216
Turdus naumanni,model_config,presence_cell_threshold,NA,10
Turdus naumanni,model_config,presence_cell_maximum,NA,10000
Turdus naumanni,model_config,pseudoabsence_multiplier,NA,3
Turdus naumanni,model_config,pseudoabsence_minimum,NA,1000
Turdus naumanni,model_config,pseudoabsence_maximum,NA,20000
Turdus naumanni,model_config,cv_folds,NA,5
Turdus naumanni,model_config,cv_presence_threshold_spatial,NA,20
Turdus naumanni,model_config,tss_selection_threshold,NA,0.6
Turdus naumanni,model_config,buffer_km,NA,500
Turdus naumanni,algorithm_mean_threshold,mean_threshold,GAM,0.09991937123939054
Turdus naumanni,algorithm_mean_threshold,mean_threshold,GBM,0.04600547104736708
Turdus naumanni,algorithm_mean_threshold,mean_threshold,GLM,0.09683948142376901
Turdus naumanni,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Turdus naumanni,algorithm_mean_threshold,mean_threshold,RF,0.004
Turdus naumanni,ensemble_binary_threshold,ensemble_binary_threshold,GLM,0.09683948142376901
Amaurornis phoenicurus,model_config,presence_cell_threshold,NA,10
Amaurornis phoenicurus,model_config,presence_cell_maximum,NA,10000
Amaurornis phoenicurus,model_config,pseudoabsence_multiplier,NA,3
Amaurornis phoenicurus,model_config,pseudoabsence_minimum,NA,1000
Amaurornis phoenicurus,model_config,pseudoabsence_maximum,NA,20000
Amaurornis phoenicurus,model_config,cv_folds,NA,5
Amaurornis phoenicurus,model_config,cv_presence_threshold_spatial,NA,20
Amaurornis phoenicurus,model_config,tss_selection_threshold,NA,0.6
Amaurornis phoenicurus,model_config,buffer_km,NA,500
Amaurornis phoenicurus,algorithm_mean_threshold,mean_threshold,GAM,0.10118255126556101
Amaurornis phoenicurus,algorithm_mean_threshold,mean_threshold,GBM,0.07030356110877563
Amaurornis phoenicurus,algorithm_mean_threshold,mean_threshold,GLM,0.12996472980648122
Amaurornis phoenicurus,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Amaurornis phoenicurus,algorithm_mean_threshold,mean_threshold,RF,0.012666666666666668
Amaurornis phoenicurus,ensemble_binary_threshold,ensemble_binary_threshold,GLM,0.12996472980648122
Eudynamys scolopaceus,model_config,presence_cell_threshold,NA,10
Eudynamys scolopaceus,model_config,presence_cell_maximum,NA,10000
Eudynamys scolopaceus,model_config,pseudoabsence_multiplier,NA,3
Eudynamys scolopaceus,model_config,pseudoabsence_minimum,NA,1000
Eudynamys scolopaceus,model_config,pseudoabsence_maximum,NA,20000
Eudynamys scolopaceus,model_config,cv_folds,NA,5
Eudynamys scolopaceus,model_config,cv_presence_threshold_spatial,NA,20
Eudynamys scolopaceus,model_config,tss_selection_threshold,NA,0.6
Eudynamys scolopaceus,model_config,buffer_km,NA,500
Eudynamys scolopaceus,algorithm_mean_threshold,mean_threshold,GAM,0.03350514765151146
Eudynamys scolopaceus,algorithm_mean_threshold,mean_threshold,GBM,0.04526664573946888
Eudynamys scolopaceus,algorithm_mean_threshold,mean_threshold,GLM,0.10823324875496171
Eudynamys scolopaceus,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Eudynamys scolopaceus,algorithm_mean_threshold,mean_threshold,RF,0.004666666666666667
Eudynamys scolopaceus,ensemble_binary_threshold,ensemble_binary_threshold,GLM,0.10823324875496171
Passer cinnamomeus,model_config,presence_cell_threshold,NA,10
Passer cinnamomeus,model_config,presence_cell_maximum,NA,10000
Passer cinnamomeus,model_config,pseudoabsence_multiplier,NA,3
Passer cinnamomeus,model_config,pseudoabsence_minimum,NA,1000
Passer cinnamomeus,model_config,pseudoabsence_maximum,NA,20000
Passer cinnamomeus,model_config,cv_folds,NA,5
Passer cinnamomeus,model_config,cv_presence_threshold_spatial,NA,20
Passer cinnamomeus,model_config,tss_selection_threshold,NA,0.6
Passer cinnamomeus,model_config,buffer_km,NA,500
Passer cinnamomeus,algorithm_mean_threshold,mean_threshold,GAM,0.10396524024055485
Passer cinnamomeus,algorithm_mean_threshold,mean_threshold,GBM,0.07050646242150327
Passer cinnamomeus,algorithm_mean_threshold,mean_threshold,GLM,0.255370396324213
Passer cinnamomeus,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Passer cinnamomeus,algorithm_mean_threshold,mean_threshold,RF,0.009333333333333334
Passer cinnamomeus,ensemble_binary_threshold,ensemble_binary_threshold,GAM,0.10396524024055485
Accipiter trivirgatus,model_config,presence_cell_threshold,NA,10
Accipiter trivirgatus,model_config,presence_cell_maximum,NA,10000
Accipiter trivirgatus,model_config,pseudoabsence_multiplier,NA,3
Accipiter trivirgatus,model_config,pseudoabsence_minimum,NA,1000
Accipiter trivirgatus,model_config,pseudoabsence_maximum,NA,20000
Accipiter trivirgatus,model_config,cv_folds,NA,5
Accipiter trivirgatus,model_config,cv_presence_threshold_spatial,NA,20
Accipiter trivirgatus,model_config,tss_selection_threshold,NA,0.6
Accipiter trivirgatus,model_config,buffer_km,NA,500
Accipiter trivirgatus,algorithm_mean_threshold,mean_threshold,GAM,0.08197922121942668
Accipiter trivirgatus,algorithm_mean_threshold,mean_threshold,GBM,0.06836114235288479
Accipiter trivirgatus,algorithm_mean_threshold,mean_threshold,GLM,0.1675392525040912
Accipiter trivirgatus,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Accipiter trivirgatus,algorithm_mean_threshold,mean_threshold,RF,0.007333333333333334
Accipiter trivirgatus,ensemble_binary_threshold,ensemble_binary_threshold,GLM,0.1675392525040912
Elanus caeruleus,model_config,presence_cell_threshold,NA,10
Elanus caeruleus,model_config,presence_cell_maximum,NA,10000
Elanus caeruleus,model_config,pseudoabsence_multiplier,NA,3
Elanus caeruleus,model_config,pseudoabsence_minimum,NA,1000
Elanus caeruleus,model_config,pseudoabsence_maximum,NA,20000
Elanus caeruleus,model_config,cv_folds,NA,5
Elanus caeruleus,model_config,cv_presence_threshold_spatial,NA,20
Elanus caeruleus,model_config,tss_selection_threshold,NA,0.6
Elanus caeruleus,model_config,buffer_km,NA,500
Elanus caeruleus,algorithm_mean_threshold,mean_threshold,GAM,0.17909968528148817
Elanus caeruleus,algorithm_mean_threshold,mean_threshold,GBM,0.08650124798590525
Elanus caeruleus,algorithm_mean_threshold,mean_threshold,GLM,0.2116805955750223
Elanus caeruleus,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Elanus caeruleus,algorithm_mean_threshold,mean_threshold,RF,0.015333333333333334
Elanus caeruleus,ensemble_binary_threshold,ensemble_binary_threshold,GLM,0.2116805955750223
Prinia flaviventris,model_config,presence_cell_threshold,NA,10
Prinia flaviventris,model_config,presence_cell_maximum,NA,10000
Prinia flaviventris,model_config,pseudoabsence_multiplier,NA,3
Prinia flaviventris,model_config,pseudoabsence_minimum,NA,1000
Prinia flaviventris,model_config,pseudoabsence_maximum,NA,20000
Prinia flaviventris,model_config,cv_folds,NA,5
Prinia flaviventris,model_config,cv_presence_threshold_spatial,NA,20
Prinia flaviventris,model_config,tss_selection_threshold,NA,0.6
Prinia flaviventris,model_config,buffer_km,NA,500
Prinia flaviventris,algorithm_mean_threshold,mean_threshold,GAM,0.13957575402514474
Prinia flaviventris,algorithm_mean_threshold,mean_threshold,GBM,0.07014758219353044
Prinia flaviventris,algorithm_mean_threshold,mean_threshold,GLM,0.24152538985587155
Prinia flaviventris,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Prinia flaviventris,algorithm_mean_threshold,mean_threshold,RF,0.019333333333333334
Prinia flaviventris,ensemble_binary_threshold,ensemble_binary_threshold,GAM | GBM | GLM,0.1504162420248489
Mareca falcata,model_config,presence_cell_threshold,NA,10
Mareca falcata,model_config,presence_cell_maximum,NA,10000
Mareca falcata,model_config,pseudoabsence_multiplier,NA,3
Mareca falcata,model_config,pseudoabsence_minimum,NA,1000
Mareca falcata,model_config,pseudoabsence_maximum,NA,20000
Mareca falcata,model_config,cv_folds,NA,5
Mareca falcata,model_config,cv_presence_threshold_spatial,NA,20
Mareca falcata,model_config,tss_selection_threshold,NA,0.6
Mareca falcata,model_config,buffer_km,NA,500
Mareca falcata,algorithm_mean_threshold,mean_threshold,GAM,0.2728747866621178
Mareca falcata,algorithm_mean_threshold,mean_threshold,GBM,0.10820191915067887
Mareca falcata,algorithm_mean_threshold,mean_threshold,GLM,0.1706019321165572
Mareca falcata,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Mareca falcata,algorithm_mean_threshold,mean_threshold,RF,0.048
Mareca falcata,ensemble_binary_threshold,ensemble_binary_threshold,GLM,0.1706019321165572
Ceryle rudis,model_config,presence_cell_threshold,NA,10
Ceryle rudis,model_config,presence_cell_maximum,NA,10000
Ceryle rudis,model_config,pseudoabsence_multiplier,NA,3
Ceryle rudis,model_config,pseudoabsence_minimum,NA,1000
Ceryle rudis,model_config,pseudoabsence_maximum,NA,20000
Ceryle rudis,model_config,cv_folds,NA,5
Ceryle rudis,model_config,cv_presence_threshold_spatial,NA,20
