"species","species_cn","order","order_cn","family","family_cn","genus","genus_cn","tree_label_direct","target_tree_label","bridge_type","bridge_note","tree_label_final","exact_match","bridged_match","unresolved","match_status"
"Ficedula hyperythra","棕胸蓝姬鹟","Passeriformes","雀形目","Muscicapidae","鹟科","Ficedula","姬鹟属","Ficedula_hyperythra",NA,NA,NA,"Ficedula_hyperythra",TRUE,FALSE,FALSE,"Exact match"
"Ficedula hypoleuca","斑姬鹟","Passeriformes","雀形目","Muscicapidae","鹟科","Ficedula","姬鹟属","Ficedula_hypoleuca",NA,NA,NA,"Ficedula_hypoleuca",TRUE,FALSE,FALSE,"Exact match"
"Ficedula mugimaki","鸲姬鹟","Passeriformes","雀形目","Muscicapidae","鹟科","Ficedula","姬鹟属","Ficedula_mugimaki",NA,NA,NA,"Ficedula_mugimaki",TRUE,FALSE,FALSE,"Exact match"
"Ficedula narcissina","黄眉姬鹟","Passeriformes","雀形目","Muscicapidae","鹟科","Ficedula","姬鹟属","Ficedula_narcissina",NA,NA,NA,"Ficedula_narcissina",TRUE,FALSE,FALSE,"Exact match"
"Ficedula owstoni","琉球姬鹟","Passeriformes","雀形目","Muscicapidae","鹟科","Ficedula","姬鹟属","Ficedula_owstoni",NA,NA,NA,"Ficedula_owstoni",TRUE,FALSE,FALSE,"Exact match"
"Ficedula parva","红胸姬鹟","Passeriformes","雀形目","Muscicapidae","鹟科","Ficedula","姬鹟属","Ficedula_parva",NA,NA,NA,"Ficedula_parva",TRUE,FALSE,FALSE,"Exact match"
"Ficedula ruficauda","栗尾姬鹟","Passeriformes","雀形目","Muscicapidae","鹟科","Ficedula","姬鹟属","Ficedula_ruficauda",NA,NA,NA,"Ficedula_ruficauda",TRUE,FALSE,FALSE,"Exact match"
"Ficedula sapphira","玉头姬鹟","Passeriformes","雀形目","Muscicapidae","鹟科","Ficedula","姬鹟属","Ficedula_sapphira",NA,NA,NA,"Ficedula_sapphira",TRUE,FALSE,FALSE,"Exact match"
"Ficedula strophiata","橙胸姬鹟","Passeriformes","雀形目","Muscicapidae","鹟科","Ficedula","姬鹟属","Ficedula_strophiata",NA,NA,NA,"Ficedula_strophiata",TRUE,FALSE,FALSE,"Exact match"
"Ficedula superciliaris","白眉蓝姬鹟","Passeriformes","雀形目","Muscicapidae","鹟科","Ficedula","姬鹟属","Ficedula_superciliaris",NA,NA,NA,"Ficedula_superciliaris",TRUE,FALSE,FALSE,"Exact match"
"Ficedula tricolor","灰蓝姬鹟","Passeriformes","雀形目","Muscicapidae","鹟科","Ficedula","姬鹟属","Ficedula_tricolor",NA,NA,NA,"Ficedula_tricolor",TRUE,FALSE,FALSE,"Exact match"
"Ficedula westermanni","小斑姬鹟","Passeriformes","雀形目","Muscicapidae","鹟科","Ficedula","姬鹟属","Ficedula_westermanni",NA,NA,NA,"Ficedula_westermanni",TRUE,FALSE,FALSE,"Exact match"
"Ficedula zanthopygia","白眉姬鹟","Passeriformes","雀形目","Muscicapidae","鹟科","Ficedula","姬鹟属","Ficedula_zanthopygia",NA,NA,NA,"Ficedula_zanthopygia",TRUE,FALSE,FALSE,"Exact match"
"Heteroxenicus stellatus","栗背短翅鸫","Passeriformes","雀形目","Muscicapidae","鹟科","Heteroxenicus",NA,"Heteroxenicus_stellatus",NA,NA,NA,"Heteroxenicus_stellatus",TRUE,FALSE,FALSE,"Exact match"
"Larvivora akahige","日本歌鸲","Passeriformes","雀形目","Muscicapidae","鹟科","Larvivora",NA,"Larvivora_akahige",NA,NA,NA,"Larvivora_akahige",TRUE,FALSE,FALSE,"Exact match"
"Larvivora brunnea","栗腹歌鸲","Passeriformes","雀形目","Muscicapidae","鹟科","Larvivora",NA,"Larvivora_brunnea",NA,NA,NA,"Larvivora_brunnea",TRUE,FALSE,FALSE,"Exact match"
"Larvivora cyane","蓝歌鸲","Passeriformes","雀形目","Muscicapidae","鹟科","Larvivora",NA,"Larvivora_cyane",NA,NA,NA,"Larvivora_cyane",TRUE,FALSE,FALSE,"Exact match"
"Larvivora komadori","琉球歌鸲","Passeriformes","雀形目","Muscicapidae","鹟科","Larvivora",NA,"Larvivora_komadori",NA,NA,NA,"Larvivora_komadori",TRUE,FALSE,FALSE,"Exact match"
"Larvivora ruficeps","棕头歌鸲","Passeriformes","雀形目","Muscicapidae","鹟科","Larvivora",NA,"Larvivora_ruficeps",NA,NA,NA,"Larvivora_ruficeps",TRUE,FALSE,FALSE,"Exact match"
"Larvivora sibilans","红尾歌鸲","Passeriformes","雀形目","Muscicapidae","鹟科","Larvivora",NA,"Larvivora_sibilans",NA,NA,NA,"Larvivora_sibilans",TRUE,FALSE,FALSE,"Exact match"
"Luscinia megarhynchos","新疆歌鸲","Passeriformes","雀形目","Muscicapidae","鹟科","Luscinia","歌鸲属","Luscinia_megarhynchos",NA,NA,NA,"Luscinia_megarhynchos",TRUE,FALSE,FALSE,"Exact match"
"Luscinia phaenicuroides","白腹短翅鸲","Passeriformes","雀形目","Muscicapidae","鹟科","Luscinia","歌鸲属","Luscinia_phaenicuroides",NA,NA,NA,"Luscinia_phaenicuroides",TRUE,FALSE,FALSE,"Exact match"
"Luscinia svecica","蓝喉歌鸲","Passeriformes","雀形目","Muscicapidae","鹟科","Luscinia","歌鸲属","Luscinia_svecica",NA,NA,NA,"Luscinia_svecica",TRUE,FALSE,FALSE,"Exact match"
"Monticola cinclorhyncha","蓝头矶鸫","Passeriformes","雀形目","Muscicapidae","鹟科","Monticola","矶鸫属","Monticola_cinclorhyncha",NA,NA,NA,"Monticola_cinclorhyncha",TRUE,FALSE,FALSE,"Exact match"
"Monticola gularis","白喉矶鸫","Passeriformes","雀形目","Muscicapidae","鹟科","Monticola","矶鸫属","Monticola_gularis",NA,NA,NA,"Monticola_gularis",TRUE,FALSE,FALSE,"Exact match"
"Monticola rufiventris","栗腹矶鸫","Passeriformes","雀形目","Muscicapidae","鹟科","Monticola","矶鸫属","Monticola_rufiventris",NA,NA,NA,"Monticola_rufiventris",TRUE,FALSE,FALSE,"Exact match"
"Monticola saxatilis","白背矶鸫","Passeriformes","雀形目","Muscicapidae","鹟科","Monticola","矶鸫属","Monticola_saxatilis",NA,NA,NA,"Monticola_saxatilis",TRUE,FALSE,FALSE,"Exact match"
"Monticola solitarius","蓝矶鸫","Passeriformes","雀形目","Muscicapidae","鹟科","Monticola","矶鸫属","Monticola_solitarius",NA,NA,NA,"Monticola_solitarius",TRUE,FALSE,FALSE,"Exact match"
"Muscicapa dauurica","北灰鹟","Passeriformes","雀形目","Muscicapidae","鹟科","Muscicapa","鹟属","Muscicapa_dauurica",NA,NA,NA,"Muscicapa_dauurica",TRUE,FALSE,FALSE,"Exact match"
"Muscicapa ferruginea","棕尾褐鹟","Passeriformes","雀形目","Muscicapidae","鹟科","Muscicapa","鹟属","Muscicapa_ferruginea",NA,NA,NA,"Muscicapa_ferruginea",TRUE,FALSE,FALSE,"Exact match"
"Muscicapa griseisticta","灰纹鹟","Passeriformes","雀形目","Muscicapidae","鹟科","Muscicapa","鹟属","Muscicapa_griseisticta",NA,NA,NA,"Muscicapa_griseisticta",TRUE,FALSE,FALSE,"Exact match"
"Muscicapa muttui","褐胸鹟","Passeriformes","雀形目","Muscicapidae","鹟科","Muscicapa","鹟属","Muscicapa_muttui",NA,NA,NA,"Muscicapa_muttui",TRUE,FALSE,FALSE,"Exact match"
"Muscicapa sibirica","乌鹟","Passeriformes","雀形目","Muscicapidae","鹟科","Muscicapa","鹟属","Muscicapa_sibirica",NA,NA,NA,"Muscicapa_sibirica",TRUE,FALSE,FALSE,"Exact match"
"Muscicapa striata","斑鹟","Passeriformes","雀形目","Muscicapidae","鹟科","Muscicapa","鹟属","Muscicapa_striata",NA,NA,NA,"Muscicapa_striata",TRUE,FALSE,FALSE,"Exact match"
"Myiomela leucura","白尾蓝地鸲","Passeriformes","雀形目","Muscicapidae","鹟科","Myiomela",NA,"Myiomela_leucura",NA,NA,NA,"Myiomela_leucura",TRUE,FALSE,FALSE,"Exact match"
"Myophonus caeruleus","紫啸鸫","Passeriformes","雀形目","Muscicapidae","鹟科","Myophonus",NA,"Myophonus_caeruleus",NA,NA,NA,"Myophonus_caeruleus",TRUE,FALSE,FALSE,"Exact match"
"Myophonus insularis","台湾紫啸鸫","Passeriformes","雀形目","Muscicapidae","鹟科","Myophonus",NA,"Myophonus_insularis",NA,NA,NA,"Myophonus_insularis",TRUE,FALSE,FALSE,"Exact match"
"Niltava davidi","棕腹大仙鹟","Passeriformes","雀形目","Muscicapidae","鹟科","Niltava","仙鹟属","Niltava_davidi",NA,NA,NA,"Niltava_davidi",TRUE,FALSE,FALSE,"Exact match"
"Niltava grandis","大仙鹟","Passeriformes","雀形目","Muscicapidae","鹟科","Niltava","仙鹟属","Niltava_grandis",NA,NA,NA,"Niltava_grandis",TRUE,FALSE,FALSE,"Exact match"
"Niltava macgrigoriae","小仙鹟","Passeriformes","雀形目","Muscicapidae","鹟科","Niltava","仙鹟属","Niltava_macgrigoriae",NA,NA,NA,"Niltava_macgrigoriae",TRUE,FALSE,FALSE,"Exact match"
"Niltava oatesi","棕腹蓝仙鹟","Passeriformes","雀形目","Muscicapidae","鹟科","Niltava","仙鹟属","Niltava_oatesi",NA,NA,NA,"Niltava_oatesi",TRUE,FALSE,FALSE,"Exact match"
"Niltava sundara","棕腹仙鹟","Passeriformes","雀形目","Muscicapidae","鹟科","Niltava","仙鹟属","Niltava_sundara",NA,NA,NA,"Niltava_sundara",TRUE,FALSE,FALSE,"Exact match"
"Niltava vivida","台湾蓝仙鹟","Passeriformes","雀形目","Muscicapidae","鹟科","Niltava","仙鹟属","Niltava_vivida",NA,NA,NA,"Niltava_vivida",TRUE,FALSE,FALSE,"Exact match"
"Oenanthe deserti","漠䳭","Passeriformes","雀形目","Muscicapidae","鹟科","Oenanthe","䳭属","Oenanthe_deserti",NA,NA,NA,"Oenanthe_deserti",TRUE,FALSE,FALSE,"Exact match"
"Oenanthe isabellina","沙䳭","Passeriformes","雀形目","Muscicapidae","鹟科","Oenanthe","䳭属","Oenanthe_isabellina",NA,NA,NA,"Oenanthe_isabellina",TRUE,FALSE,FALSE,"Exact match"
"Oenanthe oenanthe","穗䳭","Passeriformes","雀形目","Muscicapidae","鹟科","Oenanthe","䳭属","Oenanthe_oenanthe",NA,NA,NA,"Oenanthe_oenanthe",TRUE,FALSE,FALSE,"Exact match"
"Oenanthe picata","东方斑䳭","Passeriformes","雀形目","Muscicapidae","鹟科","Oenanthe","䳭属","Oenanthe_picata",NA,NA,NA,"Oenanthe_picata",TRUE,FALSE,FALSE,"Exact match"
"Oenanthe pleschanka","白顶䳭","Passeriformes","雀形目","Muscicapidae","鹟科","Oenanthe","䳭属","Oenanthe_pleschanka",NA,NA,NA,"Oenanthe_pleschanka",TRUE,FALSE,FALSE,"Exact match"
"Phoenicurus alaschanicus","贺兰山红尾鸲","Passeriformes","雀形目","Muscicapidae","鹟科","Phoenicurus","红尾鸲属","Phoenicurus_alaschanicus",NA,NA,NA,"Phoenicurus_alaschanicus",TRUE,FALSE,FALSE,"Exact match"
"Phoenicurus auroreus","北红尾鸲","Passeriformes","雀形目","Muscicapidae","鹟科","Phoenicurus","红尾鸲属","Phoenicurus_auroreus",NA,NA,NA,"Phoenicurus_auroreus",TRUE,FALSE,FALSE,"Exact match"
"Phoenicurus coeruleocephala","蓝头红尾鸲","Passeriformes","雀形目","Muscicapidae","鹟科","Phoenicurus","红尾鸲属","Phoenicurus_coeruleocephala",NA,NA,NA,"Phoenicurus_coeruleocephala",TRUE,FALSE,FALSE,"Exact match"
"Phoenicurus erythrogastrus","红腹红尾鸲","Passeriformes","雀形目","Muscicapidae","鹟科","Phoenicurus","红尾鸲属","Phoenicurus_erythrogastrus",NA,NA,NA,"Phoenicurus_erythrogastrus",TRUE,FALSE,FALSE,"Exact match"
"Phoenicurus erythronotus","红背红尾鸲","Passeriformes","雀形目","Muscicapidae","鹟科","Phoenicurus","红尾鸲属","Phoenicurus_erythronotus",NA,NA,NA,"Phoenicurus_erythronotus",TRUE,FALSE,FALSE,"Exact match"
"Phoenicurus frontalis","蓝额红尾鸲","Passeriformes","雀形目","Muscicapidae","鹟科","Phoenicurus","红尾鸲属","Phoenicurus_frontalis",NA,NA,NA,"Phoenicurus_frontalis",TRUE,FALSE,FALSE,"Exact match"
"Phoenicurus fuliginosus","红尾水鸲","Passeriformes","雀形目","Muscicapidae","鹟科","Phoenicurus","红尾鸲属","Phoenicurus_fuliginosus",NA,NA,NA,"Phoenicurus_fuliginosus",TRUE,FALSE,FALSE,"Exact match"
"Phoenicurus hodgsoni","黑喉红尾鸲","Passeriformes","雀形目","Muscicapidae","鹟科","Phoenicurus","红尾鸲属","Phoenicurus_hodgsoni",NA,NA,NA,"Phoenicurus_hodgsoni",TRUE,FALSE,FALSE,"Exact match"
"Phoenicurus leucocephalus","白顶溪鸲","Passeriformes","雀形目","Muscicapidae","鹟科","Phoenicurus","红尾鸲属","Phoenicurus_leucocephalus",NA,NA,NA,"Phoenicurus_leucocephalus",TRUE,FALSE,FALSE,"Exact match"
"Phoenicurus ochruros","赭红尾鸲","Passeriformes","雀形目","Muscicapidae","鹟科","Phoenicurus","红尾鸲属","Phoenicurus_ochruros",NA,NA,NA,"Phoenicurus_ochruros",TRUE,FALSE,FALSE,"Exact match"
"Phoenicurus phoenicurus","欧亚红尾鸲","Passeriformes","雀形目","Muscicapidae","鹟科","Phoenicurus","红尾鸲属","Phoenicurus_phoenicurus",NA,NA,NA,"Phoenicurus_phoenicurus",TRUE,FALSE,FALSE,"Exact match"
"Phoenicurus schisticeps","白喉红尾鸲","Passeriformes","雀形目","Muscicapidae","鹟科","Phoenicurus","红尾鸲属","Phoenicurus_schisticeps",NA,NA,NA,"Phoenicurus_schisticeps",TRUE,FALSE,FALSE,"Exact match"
"Saxicola caprata","白斑黑石䳭","Passeriformes","雀形目","Muscicapidae","鹟科","Saxicola","石䳭属","Saxicola_caprata",NA,NA,NA,"Saxicola_caprata",TRUE,FALSE,FALSE,"Exact match"
"Saxicola ferreus","灰林䳭","Passeriformes","雀形目","Muscicapidae","鹟科","Saxicola","石䳭属","Saxicola_ferreus",NA,NA,NA,"Saxicola_ferreus",TRUE,FALSE,FALSE,"Exact match"
"Saxicola insignis","白喉石䳭","Passeriformes","雀形目","Muscicapidae","鹟科","Saxicola","石䳭属","Saxicola_insignis",NA,NA,NA,"Saxicola_insignis",TRUE,FALSE,FALSE,"Exact match"
"Saxicola jerdoni","黑白林䳭","Passeriformes","雀形目","Muscicapidae","鹟科","Saxicola","石䳭属","Saxicola_jerdoni",NA,NA,NA,"Saxicola_jerdoni",TRUE,FALSE,FALSE,"Exact match"
"Saxicola maurus","黑喉石䳭","Passeriformes","雀形目","Muscicapidae","鹟科","Saxicola","石䳭属","Saxicola_maurus",NA,NA,NA,"Saxicola_maurus",TRUE,FALSE,FALSE,"Exact match"
"Saxicola stejnegeri","东亚石䳭","Passeriformes","雀形目","Muscicapidae","鹟科","Saxicola","石䳭属","Saxicola_stejnegeri",NA,NA,NA,"Saxicola_stejnegeri",TRUE,FALSE,FALSE,"Exact match"
"Tarsiger albocoeruleus","祁连山蓝尾鸲","Passeriformes","雀形目","Muscicapidae","鹟科","Tarsiger","鸲属","Tarsiger_albocoeruleus",NA,NA,NA,"Tarsiger_albocoeruleus",FALSE,FALSE,TRUE,"Unresolved"
"Tarsiger chrysaeus","金色林鸲","Passeriformes","雀形目","Muscicapidae","鹟科","Tarsiger","鸲属","Tarsiger_chrysaeus",NA,NA,NA,"Tarsiger_chrysaeus",TRUE,FALSE,FALSE,"Exact match"
"Tarsiger cyanurus","红胁蓝尾鸲","Passeriformes","雀形目","Muscicapidae","鹟科","Tarsiger","鸲属","Tarsiger_cyanurus",NA,NA,NA,"Tarsiger_cyanurus",TRUE,FALSE,FALSE,"Exact match"
"Tarsiger formosanus","台湾白眉林鸲","Passeriformes","雀形目","Muscicapidae","鹟科","Tarsiger","鸲属","Tarsiger_formosanus",NA,NA,NA,"Tarsiger_formosanus",FALSE,FALSE,TRUE,"Unresolved"
"Tarsiger hyperythrus","棕腹林鸲","Passeriformes","雀形目","Muscicapidae","鹟科","Tarsiger","鸲属","Tarsiger_hyperythrus",NA,NA,NA,"Tarsiger_hyperythrus",TRUE,FALSE,FALSE,"Exact match"
"Tarsiger indicus","白眉林鸲","Passeriformes","雀形目","Muscicapidae","鹟科","Tarsiger","鸲属","Tarsiger_indicus",NA,NA,NA,"Tarsiger_indicus",TRUE,FALSE,FALSE,"Exact match"
"Tarsiger johnstoniae","台湾林鸲","Passeriformes","雀形目","Muscicapidae","鹟科","Tarsiger","鸲属","Tarsiger_johnstoniae",NA,NA,NA,"Tarsiger_johnstoniae",TRUE,FALSE,FALSE,"Exact match"
"Tarsiger rufilatus","蓝眉林鸲","Passeriformes","雀形目","Muscicapidae","鹟科","Tarsiger","鸲属","Tarsiger_rufilatus",NA,NA,NA,"Tarsiger_rufilatus",TRUE,FALSE,FALSE,"Exact match"
"Aethopyga christinae","叉尾太阳鸟","Passeriformes","雀形目","Nectariniidae","花蜜鸟科","Aethopyga","太阳鸟属","Aethopyga_christinae",NA,NA,NA,"Aethopyga_christinae",TRUE,FALSE,FALSE,"Exact match"
"Aethopyga gouldiae","蓝喉太阳鸟","Passeriformes","雀形目","Nectariniidae","花蜜鸟科","Aethopyga","太阳鸟属","Aethopyga_gouldiae",NA,NA,NA,"Aethopyga_gouldiae",TRUE,FALSE,FALSE,"Exact match"
"Aethopyga ignicauda","火尾太阳鸟","Passeriformes","雀形目","Nectariniidae","花蜜鸟科","Aethopyga","太阳鸟属","Aethopyga_ignicauda",NA,NA,NA,"Aethopyga_ignicauda",TRUE,FALSE,FALSE,"Exact match"
"Aethopyga nipalensis","绿喉太阳鸟","Passeriformes","雀形目","Nectariniidae","花蜜鸟科","Aethopyga","太阳鸟属","Aethopyga_nipalensis",NA,NA,NA,"Aethopyga_nipalensis",TRUE,FALSE,FALSE,"Exact match"
"Aethopyga saturata","黑胸太阳鸟","Passeriformes","雀形目","Nectariniidae","花蜜鸟科","Aethopyga","太阳鸟属","Aethopyga_saturata",NA,NA,NA,"Aethopyga_saturata",TRUE,FALSE,FALSE,"Exact match"
"Aethopyga siparaja","黄腰太阳鸟","Passeriformes","雀形目","Nectariniidae","花蜜鸟科","Aethopyga","太阳鸟属","Aethopyga_siparaja",NA,NA,NA,"Aethopyga_siparaja",TRUE,FALSE,FALSE,"Exact match"
"Anthreptes malacensis","褐喉食蜜鸟","Passeriformes","雀形目","Nectariniidae","花蜜鸟科","Anthreptes","直嘴太阳鸟属","Anthreptes_malacensis",NA,NA,NA,"Anthreptes_malacensis",TRUE,FALSE,FALSE,"Exact match"
"Arachnothera longirostra","长嘴捕蛛鸟","Passeriformes","雀形目","Nectariniidae","花蜜鸟科","Arachnothera","捕蛛鸟属","Arachnothera_longirostra",NA,NA,NA,"Arachnothera_longirostra",TRUE,FALSE,FALSE,"Exact match"
"Arachnothera magna","纹背捕蛛鸟","Passeriformes","雀形目","Nectariniidae","花蜜鸟科","Arachnothera","捕蛛鸟属","Arachnothera_magna",NA,NA,NA,"Arachnothera_magna",TRUE,FALSE,FALSE,"Exact match"
"Chalcoparia singalensis","紫颊太阳鸟","Passeriformes","雀形目","Nectariniidae","花蜜鸟科","Chalcoparia",NA,"Chalcoparia_singalensis",NA,NA,NA,"Chalcoparia_singalensis",TRUE,FALSE,FALSE,"Exact match"
"Cinnyris asiaticus","紫花蜜鸟","Passeriformes","雀形目","Nectariniidae","花蜜鸟科","Cinnyris",NA,"Cinnyris_asiaticus",NA,NA,NA,"Cinnyris_asiaticus",TRUE,FALSE,FALSE,"Exact match"
"Cinnyris jugularis","黄腹花蜜鸟","Passeriformes","雀形目","Nectariniidae","花蜜鸟科","Cinnyris",NA,"Cinnyris_jugularis",NA,NA,NA,"Cinnyris_jugularis",TRUE,FALSE,FALSE,"Exact match"
"Kurochkinegramma hypogrammicum","蓝枕花蜜鸟","Passeriformes","雀形目","Nectariniidae","花蜜鸟科","Kurochkinegramma",NA,"Kurochkinegramma_hypogrammicum",NA,NA,NA,"Kurochkinegramma_hypogrammicum",TRUE,FALSE,FALSE,"Exact match"
"Oriolus chinensis","黑枕黄鹂","Passeriformes","雀形目","Oriolidae","黄鹂科","Oriolus","黄鹂属","Oriolus_chinensis",NA,NA,NA,"Oriolus_chinensis",TRUE,FALSE,FALSE,"Exact match"
"Oriolus kundoo","印度金黄鹂","Passeriformes","雀形目","Oriolidae","黄鹂科","Oriolus","黄鹂属","Oriolus_kundoo",NA,NA,NA,"Oriolus_kundoo",TRUE,FALSE,FALSE,"Exact match"
"Oriolus mellianus","鹊鹂","Passeriformes","雀形目","Oriolidae","黄鹂科","Oriolus","黄鹂属","Oriolus_mellianus",NA,NA,NA,"Oriolus_mellianus",TRUE,FALSE,FALSE,"Exact match"
"Oriolus oriolus","金黄鹂","Passeriformes","雀形目","Oriolidae","黄鹂科","Oriolus","黄鹂属","Oriolus_oriolus",NA,NA,NA,"Oriolus_oriolus",TRUE,FALSE,FALSE,"Exact match"
"Oriolus tenuirostris","细嘴黄鹂","Passeriformes","雀形目","Oriolidae","黄鹂科","Oriolus","黄鹂属","Oriolus_tenuirostris",NA,NA,NA,"Oriolus_tenuirostris",TRUE,FALSE,FALSE,"Exact match"
"Oriolus traillii","朱鹂","Passeriformes","雀形目","Oriolidae","黄鹂科","Oriolus","黄鹂属","Oriolus_traillii",NA,NA,NA,"Oriolus_traillii",TRUE,FALSE,FALSE,"Exact match"
"Oriolus xanthornus","黑头黄鹂","Passeriformes","雀形目","Oriolidae","黄鹂科","Oriolus","黄鹂属","Oriolus_xanthornus",NA,NA,NA,"Oriolus_xanthornus",TRUE,FALSE,FALSE,"Exact match"
"Panurus biarmicus","文须雀","Passeriformes","雀形目","Panuridae","文须雀科","Panurus","文须雀属","Panurus_biarmicus",NA,NA,NA,"Panurus_biarmicus",TRUE,FALSE,FALSE,"Exact match"
"Chleuasicus atrosuperciliaris","黑眉鸦雀","Passeriformes","雀形目","Paradoxornithidae","鸦雀科","Chleuasicus",NA,"Chleuasicus_atrosuperciliaris",NA,NA,NA,"Chleuasicus_atrosuperciliaris",FALSE,FALSE,TRUE,"Unresolved"
"Cholornis paradoxus","三趾鸦雀","Passeriformes","雀形目","Paradoxornithidae","鸦雀科","Cholornis",NA,"Cholornis_paradoxus",NA,NA,NA,"Cholornis_paradoxus",TRUE,FALSE,FALSE,"Exact match"
"Cholornis unicolor","褐鸦雀","Passeriformes","雀形目","Paradoxornithidae","鸦雀科","Cholornis",NA,"Cholornis_unicolor",NA,NA,NA,"Cholornis_unicolor",TRUE,FALSE,FALSE,"Exact match"
"Chrysomma sinense","金眼鹛雀","Passeriformes","雀形目","Paradoxornithidae","鸦雀科","Chrysomma","鹛雀属","Chrysomma_sinense",NA,NA,NA,"Chrysomma_sinense",TRUE,FALSE,FALSE,"Exact match"
"Conostoma aemodium","红嘴鸦雀","Passeriformes","雀形目","Paradoxornithidae","鸦雀科","Conostoma","红嘴鸦雀属","Conostoma_aemodium",NA,NA,NA,"Conostoma_aemodium",TRUE,FALSE,FALSE,"Exact match"
"Fulvetta cinereiceps","灰头雀鹛","Passeriformes","雀形目","Paradoxornithidae","鸦雀科","Fulvetta",NA,"Fulvetta_cinereiceps",NA,NA,NA,"Fulvetta_cinereiceps",TRUE,FALSE,FALSE,"Exact match"
"Fulvetta formosana","玉山雀鹛","Passeriformes","雀形目","Paradoxornithidae","鸦雀科","Fulvetta",NA,"Fulvetta_formosana",NA,NA,NA,"Fulvetta_formosana",TRUE,FALSE,FALSE,"Exact match"
"Fulvetta ludlowi","路氏雀鹛","Passeriformes","雀形目","Paradoxornithidae","鸦雀科","Fulvetta",NA,"Fulvetta_ludlowi",NA,NA,NA,"Fulvetta_ludlowi",TRUE,FALSE,FALSE,"Exact match"
"Fulvetta manipurensis","褐头雀鹛","Passeriformes","雀形目","Paradoxornithidae","鸦雀科","Fulvetta",NA,"Fulvetta_manipurensis",NA,NA,NA,"Fulvetta_manipurensis",TRUE,FALSE,FALSE,"Exact match"
"Fulvetta ruficapilla","棕头雀鹛","Passeriformes","雀形目","Paradoxornithidae","鸦雀科","Fulvetta",NA,"Fulvetta_ruficapilla",NA,NA,NA,"Fulvetta_ruficapilla",TRUE,FALSE,FALSE,"Exact match"
"Fulvetta striaticollis","中华雀鹛","Passeriformes","雀形目","Paradoxornithidae","鸦雀科","Fulvetta",NA,"Fulvetta_striaticollis",NA,NA,NA,"Fulvetta_striaticollis",TRUE,FALSE,FALSE,"Exact match"
"Fulvetta vinipectus","白眉雀鹛","Passeriformes","雀形目","Paradoxornithidae","鸦雀科","Fulvetta",NA,"Fulvetta_vinipectus",NA,NA,NA,"Fulvetta_vinipectus",TRUE,FALSE,FALSE,"Exact match"
"Lioparus chrysotis","金胸雀鹛","Passeriformes","雀形目","Paradoxornithidae","鸦雀科","Lioparus",NA,"Lioparus_chrysotis",NA,NA,NA,"Lioparus_chrysotis",TRUE,FALSE,FALSE,"Exact match"
