"tree_label_final","order","family","genus","species_examples","pool_species_concepts","bridge_in_pool","new_record_species_concepts","new_record_species_list","new_record_species_cn","new_record_iucn","order_new","bridge_in_new_records","is_new_record","tip_index"
"Iole_propinqua","Passeriformes","Pycnonotidae","Iole","Iole propinqua",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,536
"Alcurus_striatus","Passeriformes","Pycnonotidae","Alcurus","Alcurus striatus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,537
"Alophoixus_flaveolus","Passeriformes","Pycnonotidae","Alophoixus","Alophoixus flaveolus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,538
"Alophoixus_pallidus","Passeriformes","Pycnonotidae","Alophoixus","Alophoixus pallidus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,539
"Pycnonotus_leucogenys","Passeriformes","Pycnonotidae","Pycnonotus","Pycnonotus leucogenys",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,540
"Pycnonotus_aurigaster","Passeriformes","Pycnonotidae","Pycnonotus","Pycnonotus aurigaster",1,FALSE,1,"Pycnonotus aurigaster","白喉红臀鹎","LC","Passeriformes",FALSE,TRUE,541
"Pycnonotus_cafer","Passeriformes","Pycnonotidae","Pycnonotus","Pycnonotus cafer",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,542
"Pycnonotus_sinensis","Passeriformes","Pycnonotidae","Pycnonotus","Pycnonotus sinensis",1,FALSE,1,"Pycnonotus sinensis","白头鹎","LC","Passeriformes",FALSE,TRUE,543
"Pycnonotus_taivanus","Passeriformes","Pycnonotidae","Pycnonotus","Pycnonotus taivanus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,544
"Pycnonotus_xanthorrhous","Passeriformes","Pycnonotidae","Pycnonotus","Pycnonotus xanthorrhous",1,FALSE,1,"Pycnonotus xanthorrhous","黄臀鹎","LC","Passeriformes",FALSE,TRUE,545
"Pycnonotus_jocosus","Passeriformes","Pycnonotidae","Pycnonotus","Pycnonotus jocosus",1,FALSE,1,"Pycnonotus jocosus","红耳鹎","LC","Passeriformes",FALSE,TRUE,546
"Pycnonotus_goiavier","Passeriformes","Pycnonotidae","Pycnonotus","Pycnonotus goiavier",1,FALSE,1,"Pycnonotus goiavier","白眉黄臀鹎","LC","Passeriformes",FALSE,TRUE,547
"Pycnonotus_flavescens","Passeriformes","Pycnonotidae","Pycnonotus","Pycnonotus flavescens",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,548
"Pycnonotus_finlaysoni","Passeriformes","Pycnonotidae","Pycnonotus","Pycnonotus finlaysoni",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,549
"Spizixos_canifrons","Passeriformes","Pycnonotidae","Spizixos","Spizixos canifrons",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,550
"Spizixos_semitorques","Passeriformes","Pycnonotidae","Spizixos","Spizixos semitorques",1,FALSE,1,"Spizixos semitorques","领雀嘴鹎","LC","Passeriformes",FALSE,TRUE,551
"Rubigula_flaviventris","Passeriformes","Pycnonotidae","Rubigula","Rubigula flaviventris",1,FALSE,1,"Rubigula flaviventris","黑冠黄鹎","LC","Passeriformes",FALSE,TRUE,552
"Phylloscopus_hainanus","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus hainanus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,553
"Phylloscopus_ogilviegranti","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus ogilviegranti",1,FALSE,1,"Phylloscopus ogilviegranti","白斑尾柳莺","LC","Passeriformes",FALSE,TRUE,554
"Phylloscopus_xanthoschistos","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus xanthoschistos",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,555
"Phylloscopus_intensior","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus intensior",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,556
"Phylloscopus_claudiae","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus claudiae",1,FALSE,1,"Phylloscopus claudiae","冠纹柳莺","LC","Passeriformes",FALSE,TRUE,557
"Phylloscopus_goodsoni","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus goodsoni",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,558
"Phylloscopus_reguloides","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus reguloides",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,559
"Phylloscopus_calciatilis","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus calciatilis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,560
"Phylloscopus_cantator","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus cantator",1,FALSE,1,"Phylloscopus cantator","黄胸柳莺","LC","Passeriformes",FALSE,TRUE,561
"Phylloscopus_ricketti","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus ricketti",1,FALSE,1,"Phylloscopus ricketti","黑眉柳莺","LC","Passeriformes",FALSE,TRUE,562
"Phylloscopus_castaniceps","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus castaniceps",1,FALSE,1,"Phylloscopus castaniceps","栗头鹟莺","LC","Passeriformes",FALSE,TRUE,563
"Phylloscopus_borealis","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus borealis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,564
"Phylloscopus_xanthodryas","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus xanthodryas",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,565
"Phylloscopus_examinandus","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus examinandus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,566
"Phylloscopus_borealoides","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus borealoides",1,FALSE,1,"Phylloscopus borealoides","库页岛柳莺","LC","Passeriformes",FALSE,TRUE,567
"Phylloscopus_tenellipes","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus tenellipes",1,FALSE,1,"Phylloscopus tenellipes","淡脚柳莺","LC","Passeriformes",FALSE,TRUE,568
"Phylloscopus_magnirostris","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus magnirostris",1,FALSE,1,"Phylloscopus magnirostris","乌嘴柳莺","LC","Passeriformes",FALSE,TRUE,569
"Phylloscopus_emeiensis","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus emeiensis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,570
"Phylloscopus_plumbeitarsus","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus plumbeitarsus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,571
"Phylloscopus_trochiloides","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus trochiloides",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,572
"Phylloscopus_valentini","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus valentini",1,FALSE,1,"Phylloscopus valentini","比氏鹟莺","LC","Passeriformes",FALSE,TRUE,573
"Phylloscopus_whistleri","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus whistleri",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,574
"Phylloscopus_soror","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus soror",1,FALSE,1,"Phylloscopus soror","淡尾鹟莺","LC","Passeriformes",FALSE,TRUE,575
"Phylloscopus_omeiensis","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus omeiensis",1,FALSE,1,"Phylloscopus omeiensis","峨眉鹟莺","LC","Passeriformes",FALSE,TRUE,576
"Phylloscopus_burkii","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus burkii",1,FALSE,1,"Phylloscopus burkii","金眶鹟莺","LC","Passeriformes",FALSE,TRUE,577
"Phylloscopus_tephrocephalus","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus tephrocephalus",1,FALSE,1,"Phylloscopus tephrocephalus","灰冠鹟莺","LC","Passeriformes",FALSE,TRUE,578
"Phylloscopus_intermedius","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus intermedius",1,FALSE,1,"Phylloscopus intermedius","白眶鹟莺","LC","Passeriformes",FALSE,TRUE,579
"Phylloscopus_poliogenys","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus poliogenys",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,580
"Phylloscopus_coronatus","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus coronatus",1,FALSE,1,"Phylloscopus coronatus","冕柳莺","LC","Passeriformes",FALSE,TRUE,581
"Phylloscopus_ijimae","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus ijimae",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,582
"Phylloscopus_sindianus","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus sindianus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,583
"Phylloscopus_collybita","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus collybita",1,FALSE,1,"Phylloscopus collybita","叽喳柳莺","LC","Passeriformes",FALSE,TRUE,584
"Phylloscopus_trochilus","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus trochilus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,585
"Phylloscopus_subaffinis","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus subaffinis",1,FALSE,1,"Phylloscopus subaffinis","棕腹柳莺","LC","Passeriformes",FALSE,TRUE,586
"Phylloscopus_fuligiventer","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus fuligiventer",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,587
"Phylloscopus_fuscatus","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus fuscatus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,588
"Phylloscopus_affinis","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus affinis",1,FALSE,1,"Phylloscopus affinis","黄腹柳莺","LC","Passeriformes",FALSE,TRUE,589
"Phylloscopus_griseolus","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus griseolus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,590
"Phylloscopus_armandii","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus armandii",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,591
"Phylloscopus_schwarzi","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus schwarzi",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,592
"Phylloscopus_kansuensis","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus kansuensis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,593
"Phylloscopus_proregulus","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus proregulus",1,FALSE,1,"Phylloscopus proregulus","黄腹柳莺","LC","Passeriformes",FALSE,TRUE,594
"Phylloscopus_chloronotus","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus chloronotus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,595
"Phylloscopus_forresti","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus forresti",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,596
"Phylloscopus_yunnanensis","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus yunnanensis",1,FALSE,1,"Phylloscopus yunnanensis","云南柳莺","LC","Passeriformes",FALSE,TRUE,597
"Phylloscopus_humei","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus humei",1,FALSE,1,"Phylloscopus humei","淡眉柳莺","LC","Passeriformes",FALSE,TRUE,598
"Phylloscopus_inornatus","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus inornatus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,599
"Phylloscopus_maculipennis","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus maculipennis",1,FALSE,1,"Phylloscopus maculipennis","灰喉柳莺","LC","Passeriformes",FALSE,TRUE,600
"Phylloscopus_pulcher","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus pulcher",1,FALSE,1,"Phylloscopus pulcher","橙斑翅柳莺","LC","Passeriformes",FALSE,TRUE,601
"Phylloscopus_sibilatrix","Passeriformes","Phylloscopidae","Phylloscopus","Phylloscopus sibilatrix",1,FALSE,1,"Phylloscopus sibilatrix","林柳莺","LC","Passeriformes",FALSE,TRUE,602
"Horornis_canturians","Passeriformes","Scotocercidae","Horornis","Horornis canturians",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,603
"Horornis_diphone","Passeriformes","Scotocercidae","Horornis","Horornis diphone",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,604
"Horornis_acanthizoides","Passeriformes","Scotocercidae","Horornis","Horornis acanthizoides",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,605
"Horornis_brunnescens","Passeriformes","Scotocercidae","Horornis","Horornis brunnescens",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,606
"Horornis_flavolivaceus","Passeriformes","Scotocercidae","Horornis","Horornis flavolivaceus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,607
"Horornis_fortipes","Passeriformes","Scotocercidae","Horornis","Horornis fortipes",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,608
"Tickellia_hodgsoni","Passeriformes","Scotocercidae","Tickellia","Tickellia hodgsoni",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,609
"Phyllergates_cucullatus","Passeriformes","Scotocercidae","Phyllergates","Phyllergates cucullatus",1,FALSE,1,"Phyllergates cucullatus","栗头织叶莺","LC","Passeriformes",FALSE,TRUE,610
"Abroscopus_albogularis","Passeriformes","Scotocercidae","Abroscopus","Abroscopus albogularis",1,FALSE,1,"Abroscopus albogularis","棕脸鹟莺","LC","Passeriformes",FALSE,TRUE,611
"Abroscopus_superciliaris","Passeriformes","Scotocercidae","Abroscopus","Abroscopus superciliaris",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,612
"Abroscopus_schisticeps","Passeriformes","Scotocercidae","Abroscopus","Abroscopus schisticeps",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,613
"Tesia_cyaniventer","Passeriformes","Scotocercidae","Tesia","Tesia cyaniventer",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,614
"Tesia_olivea","Passeriformes","Scotocercidae","Tesia","Tesia olivea",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,615
"Cettia_major","Passeriformes","Scotocercidae","Cettia","Cettia major",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,616
"Cettia_castaneocoronata","Passeriformes","Scotocercidae","Cettia","Cettia castaneocoronata",1,FALSE,1,"Cettia castaneocoronata","栗头树莺","LC","Passeriformes",FALSE,TRUE,617
"Cettia_brunnifrons","Passeriformes","Scotocercidae","Cettia","Cettia brunnifrons",1,FALSE,1,"Cettia brunnifrons","棕顶树莺","LC","Passeriformes",FALSE,TRUE,618
"Cettia_cetti","Passeriformes","Scotocercidae","Cettia","Cettia cetti",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,619
"Urosphena_squameiceps","Passeriformes","Scotocercidae","Urosphena","Urosphena squameiceps",1,FALSE,1,"Urosphena squameiceps","鳞头树莺","LC","Passeriformes",FALSE,TRUE,620
"Hemitesia_pallidipes","Passeriformes","Scotocercidae","Hemitesia","Hemitesia pallidipes",1,FALSE,1,"Hemitesia pallidipes","淡脚树莺","LC","Passeriformes",FALSE,TRUE,621
"Aegithalos_fuliginosus","Passeriformes","Aegithalidae","Aegithalos","Aegithalos fuliginosus",1,FALSE,1,"Aegithalos fuliginosus","银脸长尾山雀","LC","Passeriformes",FALSE,TRUE,622
"Aegithalos_iouschistos","Passeriformes","Aegithalidae","Aegithalos","Aegithalos iouschistos",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,623
"Aegithalos_caudatus","Passeriformes","Aegithalidae","Aegithalos","Aegithalos caudatus",1,FALSE,1,"Aegithalos caudatus","北长尾山雀","LC","Passeriformes",FALSE,TRUE,624
"Aegithalos_glaucogularis","Passeriformes","Aegithalidae","Aegithalos","Aegithalos glaucogularis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,625
"Aegithalos_concinnus","Passeriformes","Aegithalidae","Aegithalos","Aegithalos concinnus",1,FALSE,1,"Aegithalos concinnus","红头长尾山雀","LC","Passeriformes",FALSE,TRUE,626
"Leptopoecile_elegans","Passeriformes","Aegithalidae","Leptopoecile","Leptopoecile elegans",1,FALSE,1,"Leptopoecile elegans","凤头雀莺","LC","Passeriformes",FALSE,TRUE,627
"Leptopoecile_sophiae","Passeriformes","Aegithalidae","Leptopoecile","Leptopoecile sophiae",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,628
"Hirundo_rustica","Passeriformes","Hirundinidae","Hirundo","Hirundo rustica",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,629
"Hirundo_smithii","Passeriformes","Hirundinidae","Hirundo","Hirundo smithii",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,630
"Hirundo_tahitica","Passeriformes","Hirundinidae","Hirundo","Hirundo tahitica",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,631
"Ptyonoprogne_concolor","Passeriformes","Hirundinidae","Ptyonoprogne","Ptyonoprogne concolor",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,632
"Ptyonoprogne_rupestris","Passeriformes","Hirundinidae","Ptyonoprogne","Ptyonoprogne rupestris",1,FALSE,1,"Ptyonoprogne rupestris","岩燕","LC","Passeriformes",FALSE,TRUE,633
"Petrochelidon_fluvicola","Passeriformes","Hirundinidae","Petrochelidon","Petrochelidon fluvicola",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,634
"Cecropis_daurica","Passeriformes","Hirundinidae","Cecropis","Cecropis daurica",1,FALSE,1,"Cecropis daurica","金腰燕","LC","Passeriformes",FALSE,TRUE,635
"Cecropis_striolata","Passeriformes","Hirundinidae","Cecropis","Cecropis striolata",1,FALSE,1,"Cecropis striolata","斑腰燕","LC","Passeriformes",FALSE,TRUE,636
"Delichon_dasypus","Passeriformes","Hirundinidae","Delichon","Delichon dasypus",1,FALSE,1,"Delichon dasypus","烟腹毛脚燕","LC","Passeriformes",FALSE,TRUE,637
"Delichon_nipalense","Passeriformes","Hirundinidae","Delichon","Delichon nipalense",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,638
"Delichon_urbicum","Passeriformes","Hirundinidae","Delichon","Delichon urbicum",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,639
"Riparia_riparia","Passeriformes","Hirundinidae","Riparia","Riparia riparia",1,FALSE,1,"Riparia riparia","崖沙燕","LC","Passeriformes",FALSE,TRUE,640
"Riparia_diluta","Passeriformes","Hirundinidae","Riparia","Riparia diluta",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,641
"Riparia_chinensis","Passeriformes","Hirundinidae","Riparia","Riparia chinensis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,642
"Pnoepyga_albiventer","Passeriformes","Pnoepygidae","Pnoepyga","Pnoepyga albiventer",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,643
"Pnoepyga_formosana","Passeriformes","Pnoepygidae","Pnoepyga","Pnoepyga formosana",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,644
"Pnoepyga_immaculata","Passeriformes","Pnoepygidae","Pnoepyga","Pnoepyga immaculata",1,FALSE,1,"Pnoepyga immaculata","尼泊尔鹪鹛","LC","Passeriformes",FALSE,TRUE,645
"Pnoepyga_pusilla","Passeriformes","Pnoepygidae","Pnoepyga","Pnoepyga pusilla",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,646
"Acrocephalus_orientalis","Passeriformes","Acrocephalidae","Acrocephalus","Acrocephalus orientalis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,647
"Acrocephalus_stentoreus","Passeriformes","Acrocephalidae","Acrocephalus","Acrocephalus stentoreus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,648
"Acrocephalus_arundinaceus","Passeriformes","Acrocephalidae","Acrocephalus","Acrocephalus arundinaceus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,649
"Acrocephalus_sorghophilus","Passeriformes","Acrocephalidae","Acrocephalus","Acrocephalus sorghophilus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,650
"Acrocephalus_melanopogon","Passeriformes","Acrocephalidae","Acrocephalus","Acrocephalus melanopogon",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,651
"Acrocephalus_bistrigiceps","Passeriformes","Acrocephalidae","Acrocephalus","Acrocephalus bistrigiceps",1,FALSE,1,"Acrocephalus bistrigiceps","黑眉苇莺","LC","Passeriformes",FALSE,TRUE,652
"Acrocephalus_schoenobaenus","Passeriformes","Acrocephalidae","Acrocephalus","Acrocephalus schoenobaenus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,653
"Acrocephalus_concinens","Passeriformes","Acrocephalidae","Acrocephalus","Acrocephalus concinens",1,FALSE,1,"Acrocephalus concinens","钝翅苇莺","LC","Passeriformes",FALSE,TRUE,654
"Acrocephalus_tangorum","Passeriformes","Acrocephalidae","Acrocephalus","Acrocephalus tangorum",1,FALSE,1,"Acrocephalus tangorum","远东苇莺","VU","Passeriformes",FALSE,TRUE,655
"Acrocephalus_agricola","Passeriformes","Acrocephalidae","Acrocephalus","Acrocephalus agricola",1,FALSE,1,"Acrocephalus agricola","稻田苇莺","LC","Passeriformes",FALSE,TRUE,656
"Acrocephalus_dumetorum","Passeriformes","Acrocephalidae","Acrocephalus","Acrocephalus dumetorum",1,FALSE,1,"Acrocephalus dumetorum","布氏苇莺","LC","Passeriformes",FALSE,TRUE,657
"Acrocephalus_scirpaceus","Passeriformes","Acrocephalidae","Acrocephalus","Acrocephalus scirpaceus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,658
"Arundinax_aedon","Passeriformes","Acrocephalidae","Arundinax","Arundinax aedon",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,659
"Iduna_caligata","Passeriformes","Acrocephalidae","Iduna","Iduna caligata",1,FALSE,1,"Iduna caligata","靴篱莺","LC","Passeriformes",FALSE,TRUE,660
"Iduna_rama","Passeriformes","Acrocephalidae","Iduna","Iduna rama",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,661
"Iduna_pallida","Passeriformes","Acrocephalidae","Iduna","Iduna pallida",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,662
"Megalurus_palustris","Passeriformes","Locustellidae","Megalurus","Megalurus palustris",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,663
"Locustella_mandelli","Passeriformes","Locustellidae","Locustella","Locustella mandelli",1,FALSE,1,"Locustella mandelli","高山短翅蝗莺","LC","Passeriformes",FALSE,TRUE,664
"Locustella_chengi","Passeriformes","Locustellidae","Locustella","Locustella chengi",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,665
"Locustella_alishanensis","Passeriformes","Locustellidae","Locustella","Locustella alishanensis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,666
"Locustella_thoracica","Passeriformes","Locustellidae","Locustella","Locustella thoracica",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,667
"Locustella_davidi","Passeriformes","Locustellidae","Locustella","Locustella davidi",1,FALSE,1,"Locustella davidi","北短翅莺","LC","Passeriformes",FALSE,TRUE,668
"Locustella_major","Passeriformes","Locustellidae","Locustella","Locustella major",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,669
"Locustella_naevia","Passeriformes","Locustellidae","Locustella","Locustella naevia",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,670
"Locustella_tacsanowskia","Passeriformes","Locustellidae","Locustella","Locustella tacsanowskia",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,671
"Locustella_luteoventris","Passeriformes","Locustellidae","Locustella","Locustella luteoventris",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,672
"Locustella_luscinioides","Passeriformes","Locustellidae","Locustella","Locustella luscinioides",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,673
"Locustella_lanceolata","Passeriformes","Locustellidae","Locustella","Locustella lanceolata",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,674
"Helopsaltes_ochotensis","Passeriformes","Locustellidae","Helopsaltes","Helopsaltes ochotensis",1,FALSE,1,"Helopsaltes ochotensis","北蝗莺","LC","Passeriformes",FALSE,TRUE,675
"Helopsaltes_pleskei","Passeriformes","Locustellidae","Helopsaltes","Helopsaltes pleskei",1,FALSE,1,"Helopsaltes pleskei","史氏蝗莺","LC","Passeriformes",FALSE,TRUE,676
"Helopsaltes_certhiola","Passeriformes","Locustellidae","Helopsaltes","Helopsaltes certhiola",1,FALSE,1,"Helopsaltes certhiola","小蝗莺","LC","Passeriformes",FALSE,TRUE,677
"Helopsaltes_pryeri","Passeriformes","Locustellidae","Helopsaltes","Helopsaltes pryeri",1,FALSE,1,"Helopsaltes pryeri","斑背大尾莺","NT","Passeriformes",FALSE,TRUE,678
"Helopsaltes_amnicola","Passeriformes","Locustellidae","Helopsaltes","Helopsaltes amnicola",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,679
"Helopsaltes_fasciolatus","Passeriformes","Locustellidae","Helopsaltes","Helopsaltes fasciolatus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,680
"Orthotomus_atrogularis","Passeriformes","Cisticolidae","Orthotomus","Orthotomus atrogularis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,681
