record_id,species,order_raw,order_cn,province_cn,province_en_raw,year,iucn_raw,discover_cause_raw,discovery_method_raw,longitude,latitude,order,province,iucn,discover_reason,discovery_method,paper_id,species_cn,english_name,naming_time,identity_source,identity_change_flag,duplicate_group_size,keep_record
429,Acrocephalus concinens,PASSERIFORMES,雀形目,上海市,Shanghai,2006,LC,分布变化，调查不足,网捕,121.3973,31.6229,Passeriformes,Shanghai,LC,Mixed: range change + survey/technology,网捕,上海地区鸟类新记录3种：史氏蝗莺、斑背大尾莺、钝翅苇莺,钝翅苇莺,Blunt-winged Warbler,NA,raw_table,FALSE,1,TRUE
590,Helopsaltes pleskei,PASSERIFORMES,雀形目,上海市,Shanghai,2006,LC,分布变化，调查不足,网捕,121.91,31.52,Passeriformes,Shanghai,LC,Mixed: range change + survey/technology,网捕,上海地区鸟类新记录3种：史氏蝗莺、斑背大尾莺、钝翅苇莺,史氏蝗莺,Pleske's Grasshopper Warbler,NA,raw_table,FALSE,1,TRUE
591,Helopsaltes pryeri,PASSERIFORMES,雀形目,上海市,Shanghai,2006,NT,分布变化，调查不足,网捕,121.3973,31.6229,Passeriformes,Shanghai,NT,Mixed: range change + survey/technology,网捕,上海地区鸟类新记录3种：史氏蝗莺、斑背大尾莺、钝翅苇莺,斑背大尾莺,Marsh Grassbird,NA,raw_table,FALSE,1,TRUE
381,Gavia adamsii,GAVIIFORMES,潜鸟目,四川省,Sichuan,2006,NT,分布变化,标本采集，村民救护,104.28249,30.97706,Gaviiformes,Sichuan,NT,Range shift or distribution change,标本采集，村民救护,四川鸟类一新记录——白嘴潜鸟,白嘴潜鸟,Yellow-billed Loon,NA,raw_table,FALSE,1,TRUE
42,Elanus caeruleus,ACCIPITRIFORMES,鹰形目,天津市,Tianjin,2006,LC,分布变化,整理照片时发现，观察拍摄,117.11,39.17,Accipitriformes,Tianjin,LC,Range shift or distribution change,整理照片时发现，观察拍摄,天津鸟类新记录,黑翅鸢,Black-winged Kite,NA,raw_table,FALSE,1,TRUE
971,Egretta eulophotes,PELECANIFORMES,鹈形目,天津市,Tianjin,2006,VU,分布变化,整理照片时发现，观察拍摄,117.80577,39.257647,Pelecaniformes,Tianjin,VU,Range shift or distribution change,整理照片时发现，观察拍摄,天津鸟类新记录,黄嘴白鹭,Chinese Egret,NA,raw_table,FALSE,1,TRUE
521,Lonchura striata,PASSERIFORMES,雀形目,西藏自治区,Tibet,2006,LC,分布变化,网捕,95.15,29.2333333333333,Passeriformes,Xizang,LC,Range shift or distribution change,网捕,白腰文鸟——西藏新纪录,白腰文鸟,White-rumped Munia,NA,raw_table,FALSE,1,TRUE
983,Oroanassa magnifica,PELECANIFORMES,鹈形目,云南省,Yunnan,2006,EN,分布变化,环志灯诱,101.55,24.03,Pelecaniformes,Yunnan,EN,Range shift or distribution change,环志灯诱,云南鸟类种的新记录－－－海南,海南鳽,White-eared Night Heron,NA,raw_table,FALSE,1,TRUE
1041,Otus semitorques,PROCELLARIIFORMES,鹱形目,云南省,Yunnan,2006,LC,分布变化,救助,103.23098,22.903222,Procellariiformes,Yunnan,LC,Range shift or distribution change,救助,云南鸟类目的新记录（鹱形目：鹱科：纯褐鹱）,日本领角鸮,Japanese Scops Owl,NA,true_mismatch,TRUE,1,TRUE
514,Emberiza sulphurata,PASSERIFORMES,雀形目,浙江省,Zhejiang,2006,LC,分布变化,观察拍摄,122.066666666667,30.5666666666667,Passeriformes,Zhejiang,LC,Range shift or distribution change,观察拍摄,浙江省二种鸟类新记录－－－日本淡脚柳莺和硫磺,硫磺鹀,Yellow Bunting,NA,raw_table,FALSE,1,TRUE
753,Phylloscopus borealoides,PASSERIFORMES,雀形目,浙江省,Zhejiang,2006,LC,分布变化,记录鸣声,122.066666666667,30.5666666666667,Passeriformes,Zhejiang,LC,Range shift or distribution change,记录鸣声,浙江省二种鸟类新记录－－－日本淡脚柳莺和硫磺,日本淡脚柳莺,Sakhalin Leaf-Warbler,NA,raw_table,FALSE,2,TRUE
82,Anser indicus,ANSERIFORMES,雁形目,重庆市,Chongqing,2007,LC,分布变化,观察和拍摄,106.433333333333,29.8419444444444,Anseriformes,Chongqing,LC,Range shift or distribution change,观察和拍摄,重庆市鸟类新纪录——斑头雁,斑头雁,Bar-headed Goose,NA,raw_table,FALSE,1,TRUE
63,Nisaetus nipalensis,ACCIPITRIFORMES,鹰形目,甘肃省,Gansu,2007,NT,分布变化,救助,104.705468,32.929844,Accipitriformes,Gansu,NT,Range shift or distribution change,救助,甘肃文县发现鹰雕,鹰雕,Mountain Hawk-eagle,NA,duplicate_audit,FALSE,2,TRUE
470,Prinia inornata,PASSERIFORMES,雀形目,海南省,Hainan,2007,LC,分布变化，调查不足,观察,109.106039183255,19.0094632635263,Passeriformes,Hainan,LC,Mixed: range change + survey/technology,观察,海南俄贤岭及周边地区鸟类调查报告——海南省新记录,褐头鹪莺,Plain Prinia,NA,true_mismatch,TRUE,1,TRUE
764,Phylloscopus collybita,PASSERIFORMES,雀形目,河南省,Henan,2007,LC,分布变化,环志时捕获,114.283333333333,32.1,Passeriformes,Henan,LC,Range shift or distribution change,环志时捕获,河南发现叽喳柳莺,叽喳柳莺,Common Chiffchaff,NA,raw_table,FALSE,1,TRUE
660,Larvivora cyane,PASSERIFORMES,雀形目,湖南省,Hunan,2007,LC,分布变化,标本采集，防鸟网上捡到尸体,113.21,28.2,Passeriformes,Hunan,LC,Range shift or distribution change,标本采集，防鸟网上捡到尸体,湖南鸟类新记录——蓝歌鸲,蓝歌鸲,Siberian Blue Robin,NA,raw_table,FALSE,1,TRUE
295,Anastomus oscitans,CHARADRIIFORMES,鸻形目,内蒙古自治区,Inner Mongolia,2007,LC,分布变化,观察,110.01,41.53,Charadriiformes,Inner Mongolia,LC,Range shift or distribution change,观察,内蒙古鸟类新纪录： 中贼鸥,钳嘴鹳,Asian Openbill,NA,format_mismatch,TRUE,1,TRUE
117,Mareca falcata,ANSERIFORMES,雁形目,吉林省,Jilin,2007,LC,分布变化,观察,122.348416666667,45.0541944444444,Anseriformes,Jilin,LC,Range shift or distribution change,观察,吉林省鸟类分布新记录,罗纹鸭,Falcated Duck,NA,true_mismatch,TRUE,1,TRUE
12,Accipiter trivirgatus,ACCIPITRIFORMES,鹰形目,陕西省,Shaanxi,2007,LC,分布变化,观察,107.666666666667,33.55,Accipitriformes,Shaanxi,LC,Range shift or distribution change,观察,陕西省鸟类2种新记录,凤头鹰,Crested Goshawk,NA,raw_table,FALSE,1,TRUE
274,Numenius madagascariensis,CHARADRIIFORMES,鸻形目,陕西省,Shaanxi,2007,EN,分布变化,观察,107.52,33.19,Charadriiformes,Shaanxi,EN,Range shift or distribution change,观察,陕西省鸟类7种新纪录,大杓鹬,Far Eastern Curlew,NA,raw_table,FALSE,1,TRUE
435,Aegithalos bonvaloti,PASSERIFORMES,雀形目,陕西省,Shaanxi,2007,LC,分布变化,观察，雾网捕获，标本采集,107.75,34.16,Passeriformes,Shaanxi,LC,Range shift or distribution change,观察，雾网捕获，标本采集,陕西鸟类新纪录——黑眉长尾山雀,黑眉长尾山雀,Black-browed Tit,NA,raw_table,FALSE,1,TRUE
597,Anthus godlewskii,PASSERIFORMES,雀形目,陕西省,Shaanxi,2007,LC,分布变化,观察,107.98,33.53,Passeriformes,Shaanxi,LC,Range shift or distribution change,观察,陕西省鸟类7种新纪录,布莱氏鹨,Blyth's Pipit,NA,raw_table,FALSE,1,TRUE
637,Ficedula parva,PASSERIFORMES,雀形目,陕西省,Shaanxi,2007,LC,分布变化,观察,107.98,33.53,Passeriformes,Shaanxi,LC,Range shift or distribution change,观察,陕西省鸟类7种新纪录,红胸姬鹟,red-breasted flycatcher,NA,format_mismatch,TRUE,1,TRUE
662,Monticola rufiventris,PASSERIFORMES,雀形目,陕西省,Shaanxi,2007,LC,分布变化,观察,107.76,33.6,Passeriformes,Shaanxi,LC,Range shift or distribution change,观察,陕西省鸟类7种新纪录,栗腹矶鸫,Chestnut-bellied Rock-thrush,NA,raw_table,FALSE,1,TRUE
811,Prunella immaculata,PASSERIFORMES,雀形目,陕西省,Shaanxi,2007,LC,分布变化,标本采集,107.766666666667,33.9166666666667,Passeriformes,Shaanxi,LC,Range shift or distribution change,标本采集,陕西省鸟类新纪录——栗背岩鹨,栗背岩鹨,Maroon-backed Accentor,NA,raw_table,FALSE,2,TRUE
919,Turdus boulboul,PASSERIFORMES,雀形目,陕西省,Shaanxi,2007,LC,分布变化,观察,107.98,33.53,Passeriformes,Shaanxi,LC,Range shift or distribution change,观察,陕西省鸟类7种新纪录,灰翅鸫,Grey-winged Blackbird,NA,raw_table,FALSE,1,TRUE
957,Yuhina nigrimenta,PASSERIFORMES,雀形目,陕西省,Shaanxi,2007,LC,分布变化,观察,107.25,32.55,Passeriformes,Shaanxi,LC,Range shift or distribution change,观察,陕西省鸟类2种新记录,黑颏凤鹛,Black-chinned Yuhina,NA,raw_table,FALSE,1,TRUE
943,Zoothera mollissima,PASSERIFORMES,雀形目,陕西省,Shaanxi,2007,LC,分布变化,观察,107.891657287872,34.1039140027229,Passeriformes,Shaanxi,LC,Range shift or distribution change,观察,陕西省鸟类7种新纪录,光背地鸫,Alpine Thrush,NA,raw_table,FALSE,1,TRUE
1033,Podiceps nigricollis,PODICIPEDIFORMES,䴙䴘目,陕西省,Shaanxi,2007,LC,分布变化,观察,106.9,32.95,Podicipediformes,Shaanxi,LC,Range shift or distribution change,观察,陕西省鸟类7种新纪录,黑颈䴙䴘,Black-necked Grebe,NA,raw_table,FALSE,1,TRUE
366,Lophura nycthemera,GALLIFORMES,鸡形目,山西省,Shanxi,2007,LC,分布变化,观察，标本采集,111.316666666667,34.9666666666667,Galliformes,Shanxi,LC,Range shift or distribution change,观察，标本采集,山西省鸟类新记录－－－红腹锦鸡,白鹇,Silver Pheasant,NA,format_mismatch,TRUE,1,TRUE
367,Chrysolophus pictus,GALLIFORMES,鸡形目,四川省,Sichuan,2007,LC,分布变化，调查不足,标本采集,111.316666666667,34.9666666666667,Galliformes,Sichuan,LC,Mixed: range change + survey/technology,标本采集,山西省鸟类新记录——红腹锦鸡,红腹锦鸡,Golden Pheasant,NA,raw_table,FALSE,1,TRUE
807,Pitta sordida,PASSERIFORMES,雀形目,四川省,Sichuan,2007,LC,分布变化,标本采集,102.98,31.5,Passeriformes,Sichuan,LC,Range shift or distribution change,标本采集,四川鸟类一新记录——绿胸八色鸫,绿胸八色鸫,Western Hooded Pitta,NA,raw_table,FALSE,1,TRUE
715,Suthora przewalskii,PASSERIFORMES,雀形目,四川省,Sichuan,2007,LC,分布变化,观察拍摄,104.76222,32.579169,Passeriformes,Sichuan,LC,Range shift or distribution change,观察拍摄,四川唐家河自然保护区发现灰冠鸦雀,灰冠鸦雀,Rusty-throated Parrotbill,NA,raw_table,FALSE,1,TRUE
241,Calidris minuta,CHARADRIIFORMES,鸻形目,天津市,Tianjin,2007,LC,分布变化,整理照片时发现，观察拍摄,117.68,39.11,Charadriiformes,Tianjin,LC,Range shift or distribution change,整理照片时发现，观察拍摄,天津鸟类新记录,小滨鹬,Little Stint,NA,format_mismatch,TRUE,2,TRUE
257,Calidris pugnax,CHARADRIIFORMES,鸻形目,天津市,Tianjin,2007,LC,分布变化,整理照片时发现，观察拍摄,117.49,38.46,Charadriiformes,Tianjin,LC,Range shift or distribution change,整理照片时发现，观察拍摄,天津鸟类新记录,流苏鹬,Ruff,NA,raw_table,FALSE,1,TRUE
583,Pterorhinus gularis,PASSERIFORMES,雀形目,云南省,Yunnan,2007,LC,分布变化,观察拍摄,101.51,22.48,Passeriformes,Yunnan,LC,Range shift or distribution change,观察拍摄,棕臀噪鹛———中国鸟类物种新记录,棕臀噪鹛,Rufous-vented Laughingthrush,NA,raw_table,FALSE,1,TRUE
945,Zoothera monticola,PASSERIFORMES,雀形目,云南省,Yunnan,2007,LC,分布变化,观察拍摄,97.8333333333333,24.0166666666667,Passeriformes,Yunnan,LC,Range shift or distribution change,观察拍摄,中国鸟类一新记录——大长嘴地鸫,大长嘴地鸫,Long-billed Thrush,NA,raw_table,FALSE,1,TRUE
1050,Glaucidium cuculoides,STRIGIFORMES,鸮形目,北京市,Beijing,2008,LC,分布变化,救助，市民发现的受困野生动物,116.37415,39.90711,Strigiformes,Beijing,LC,Range shift or distribution change,救助，市民发现的受困野生动物,北京鸟类新记录——斑头鸺鹠,斑头鸺鹠,Asian Barred Owlet,NA,raw_table,FALSE,1,TRUE
101,Clangula hyemalis,ANSERIFORMES,雁形目,甘肃省,Gansu,2008,VU,分布变化,观察和拍摄,40.15,40.15,Anseriformes,Gansu,VU,Range shift or distribution change,观察和拍摄,途径甘肃的3种水鸟新纪录,长尾鸭,Long-tailed Duck,NA,raw_table,FALSE,1,TRUE
214,Rissa tridactyla,CHARADRIIFORMES,鸻形目,甘肃省,Gansu,2008,VU,分布变化,观察和拍摄,103.79047,29.48523,Charadriiformes,Gansu,VU,Range shift or distribution change,观察和拍摄,途径甘肃的3种水鸟新纪录,三趾鸥,Black-legged Kittiwake,NA,raw_table,FALSE,1,TRUE
1032,Podiceps grisegena,PODICIPEDIFORMES,䴙䴘目,甘肃省,Gansu,2008,LC,分布变化,观察拍摄,101.100270186076,38.8623471654714,Podicipediformes,Gansu,LC,Range shift or distribution change,观察拍摄,途径甘肃的3种水鸟新纪录,赤颈䴙䴘,Red-necked Grebe,NA,raw_table,FALSE,1,TRUE
574,Garrulax maesi,PASSERIFORMES,雀形目,广东省,Guangdong,2008,LC,分布变化,记录鸣唱，标本采集,113.2292844,24.3732841,Passeriformes,Guangdong,LC,Range shift or distribution change,记录鸣唱，标本采集,广东鸟类一新纪录——褐胸噪鹛,褐胸噪鹛,Grey Laughingthrush,NA,raw_table,FALSE,1,TRUE
773,Phylloscopus intermedius,PASSERIFORMES,雀形目,广西壮族自治区,Guangxi,2008,LC,分布变化,标本采集,106.41769,23.13402,Passeriformes,Guangxi,LC,Range shift or distribution change,标本采集,广西鸟类一新纪录——白眶鹟莺,白眶鹟莺,White-spectacled Warbler,NA,raw_table,FALSE,1,TRUE
900,Stachyris nonggangensis,PASSERIFORMES,雀形目,广西壮族自治区,Guangxi,2008,VU,新发现、描述并命名,？？,117.19937,39.085099,Passeriformes,Guangxi,VU,New species or formal description,？？,我国发现鸟类新种,弄岗穗鹛,Nonggang Babbler,NA,raw_table,FALSE,1,TRUE
1021,Psilopogon faiostrictus,PICIFORMES,啄木鸟目,广西壮族自治区,Guangxi,2008,LC,分布变化,查阅标本,106.85455,22.34262,Piciformes,Guangxi,LC,Range shift or distribution change,查阅标本,广西鸟类新纪录——黄纹拟啄木鸟,黄纹拟啄木鸟,Green-eared Barbet,NA,raw_table,FALSE,1,TRUE
979,Oroanassa magnifica,PELECANIFORMES,鹈形目,贵州省,Guizhou,2008,EN,分布变化,救助，群众抓到；发现奄奄一息的个体；野外观察,108.275,26.4333333333333,Pelecaniformes,Guizhou,EN,Range shift or distribution change,救助，群众抓到；发现奄奄一息的个体；野外观察,贵州雷公山发现虎斑夜鳽,海南鳽,White-eared Night Heron,NA,raw_table,FALSE,2,TRUE
645,Ficedula parva,PASSERIFORMES,雀形目,河北省,Hebei,2008,LC,分布变化,观察拍摄,118.91252,39.42564,Passeriformes,Hebei,LC,Range shift or distribution change,观察拍摄,中国鸟类新记录种——红胸姬鹟(Ficedula parva),红胸姬鹟,Red-breasted Flycatcher,NA,raw_table,FALSE,1,TRUE
883,Sturnus vulgaris,PASSERIFORMES,雀形目,黑龙江省,Heilongjiang,2008,LC,分布变化,观察拍摄,124.216666666667,47.2,Passeriformes,Heilongjiang,LC,Range shift or distribution change,观察拍摄,黑龙江省鸟类新纪录——紫翅椋鸟,紫翅椋鸟,Common Starling,NA,raw_table,FALSE,1,TRUE
10,Accipiter trivirgatus,ACCIPITRIFORMES,鹰形目,河南省,Henan,2008,LC,分布变化,发现巢址，观察拍摄,114.249433333333,31.9506333333333,Accipitriformes,Henan,LC,Range shift or distribution change,发现巢址，观察拍摄,河南省鸟类新记录———凤头鹰,凤头鹰,Crested Goshawk,NA,raw_table,FALSE,1,TRUE
98,Branta ruficollis,ANSERIFORMES,雁形目,河南省,Henan,2008,VU,分布变化,观察和拍摄,112.775833333333,35,Anseriformes,Henan,VU,Range shift or distribution change,观察和拍摄,河南省鸟类新纪录——震旦鸦雀、红胸黑雁,红胸黑雁,Red-breasted Goose,NA,raw_table,FALSE,1,TRUE
709,Paradoxornis heudei,PASSERIFORMES,雀形目,河南省,Henan,2008,NT,分布变化,观察拍摄,112.635555555556,34.8516666666667,Passeriformes,Henan,NT,Range shift or distribution change,观察拍摄,河南省鸟类新纪录——震旦鸦雀、红胸黑雁,震旦鸦雀,Reed Parrotbill,NA,raw_table,FALSE,1,TRUE
648,Ficedula parva,PASSERIFORMES,雀形目,香港特别行政区,Hong Kong,2008,LC,分布变化,观察拍摄,114.255833333333,22.165,Passeriformes,Hong Kong,LC,Range shift or distribution change,观察拍摄,中国鸟类新记录种——红胸姬鹟(Ficedula parva),红胸姬鹟,Red-breasted Flycatcher,NA,raw_table,FALSE,1,TRUE
335,Halcyon coromanda,CORACIIFORMES,佛法僧目,山东省,Shandong,2008,LC,分布变化,观察,119.547665645881,35.4666666666667,Coraciiformes,Shandong,LC,Range shift or distribution change,观察,山东日照发现红翡翠鸟,赤翡翠,Ruddy Kingfisher,NA,raw_table,FALSE,1,TRUE
639,Ficedula parva,PASSERIFORMES,雀形目,新疆维吾尔自治区,Xinjiang,2008,LC,分布变化,观察拍摄,81.4824722222222,36.1876666666667,Passeriformes,Xinjiang,LC,Range shift or distribution change,观察拍摄,中国鸟类新记录——斑[姬]鹟,红胸姬鹟,Red-breasted Flycatcher,NA,format_mismatch,TRUE,1,TRUE
814,Prunella montanella,PASSERIFORMES,雀形目,新疆维吾尔自治区,Xinjiang,2008,LC,分布变化,在村民布设的迷网上捕获,87.5418333333333,44.1755277777778,Passeriformes,Xinjiang,LC,Range shift or distribution change,在村民布设的迷网上捕获,新疆鸟类一新记录———棕眉山岩鹨,棕眉山岩鹨,Siberian Accentor,NA,raw_table,FALSE,1,TRUE
176,Chlidonias leucopterus,CHARADRIIFORMES,鸻形目,云南省,Yunnan,2008,LC,分布变化,观察拍摄,102.69053,24.810808,Charadriiformes,Yunnan,LC,Range shift or distribution change,观察拍摄,云南鸟类一新记录——白翅浮鸥,白翅浮鸥,White-winged Tern,NA,raw_table,FALSE,1,TRUE
402,Grus virgo,GRUIFORMES,鹤形目,北京市,Beijing,2009,LC,分布变化,市民发现并救助,116.116666666667,33,Gruiformes,Beijing,LC,Range shift or distribution change,市民发现并救助,北京发现蓑羽鹤,蓑羽鹤,Demoiselle Crane,NA,raw_table,FALSE,1,TRUE
638,Ficedula parva,PASSERIFORMES,雀形目,重庆市,Chongqing,2009,LC,分布变化,观察拍摄,108.88612,29.32393,Passeriformes,Chongqing,LC,Range shift or distribution change,观察拍摄,重庆市鸟类新纪录3种——灰喉山椒鸟、蓝大翅鸲和棕胸蓝姬鹟,红胸姬鹟,Red-breasted Flycatcher,NA,format_mismatch,TRUE,1,TRUE
903,Geokichla citrina,PASSERIFORMES,雀形目,重庆市,Chongqing,2009,LC,分布变化,观察拍摄,108.99573,30.67213,Passeriformes,Chongqing,LC,Range shift or distribution change,观察拍摄,重庆市鸟类一新纪录——橙头地鸫,橙头地鸫,Orange-headed Thrush,NA,raw_table,FALSE,1,TRUE
905,Grandala coelicolor,PASSERIFORMES,雀形目,重庆市,Chongqing,2009,LC,分布变化,观察拍摄,107.57349,29.26961,Passeriformes,Chongqing,LC,Range shift or distribution change,观察拍摄,重庆市鸟类新纪录3种——灰喉山椒鸟、蓝大翅鸲和棕胸蓝姬鹟,蓝大翅鸲,Grandala,NA,raw_table,FALSE,1,TRUE
466,Prinia atrogularis,PASSERIFORMES,雀形目,重庆市,Chongqing,2009,LC,分布变化,观察拍摄,109.083333333333,31.1166666666667,Passeriformes,Chongqing,LC,Range shift or distribution change,观察拍摄,重庆市鸟类新纪录3种——灰喉山椒鸟、蓝大翅鸲和棕胸蓝姬鹟,黑喉山鹪莺,Black-throated Prinia,NA,duplicate_audit,TRUE,1,TRUE
204,Onychoprion aleuticus,CHARADRIIFORMES,鸻形目,福建省,Fujian,2009,VU,分布变化,观察和拍摄,117.674166666667,23.7844444444444,Charadriiformes,Fujian,VU,Range shift or distribution change,观察和拍摄,白腰燕鸥Sterna aleutica,白腰燕鸥,Aleutian Tern,NA,raw_table,FALSE,1,TRUE
