record_id,workbook_seq,species_cn,english_name,scientific_name_raw,scientific_name_field,scientific_name_draft,naming_time,order_raw,order_latin,family_raw,genus_raw,title,title_en,newdistribution_province_text,province_cn,province_en_raw,iucn_raw,discover_cause_raw,discovery_method_raw,longitude,latitude,recordingtime,year,quote,authors,journal,migratory_status,species_raw_binomial,order,province,iucn,discover_reason,discovery_method,paper_id,correction_sources,correction_source_primary,canonical_species,canonical_species_cn,canonical_english_name,species,identity_change_flag,identity_source,identity_notes,duplicate_rank,earliest_year_in_group,keep_record,duplicate_group_size,duplicate_rule
112,112,疣鼻天鹅,Mute Swan,Cygnus olor,Cygnus olor,Cygnus olor,NA,ANSERIFORMES,雁形目,鸭科,天鹅属,陕西省鸟类新记录——疣鼻天鹅,NA,陕西省岐山县蔡家坡渭河段,陕西省,Shaanxi,LC,分布变化,观察拍摄,107.663611111111,34.3052777777778,2015 年 12 月 29 日,2016,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPULF3FobRtjjxpCjvAoSH86Vm7FbYVP4ScNRFpT0OO y2fN HUElpLiQo9ajh R0L4uX6UUBeRdxr6r7FL5Re16oS0H-hj1nEUmi-skifLXPvb10byh2favgiUMDwgI4IXrgmhxOwW6pgOZb7UQ3q6WbgjH6ajWkoErkhOwddrsLNg==&uniplatform=NZKPT&language=CHS,"申苗苗, 董荣, 于晓平",四川动物,Full Migrant,Cygnus olor,Anseriformes,Shaanxi,LC,Range shift or distribution change,观察拍摄,陕西省鸟类新记录——疣鼻天鹅,NA,NA,NA,NA,NA,Cygnus olor,FALSE,raw_table,No external row-level identity correction applied.,1,2016,TRUE,1,Unique species-province combination; retained.
609,609,中华仙鹟,Chinese Blue Flycatcher,Cyornis glaucicomans,Cyornis glaucicomans,Cyornis glaucicomans,NA,PASSERIFORMES,雀形目,鹟科,NA,河南董寨发现中华仙鹟,NA,七里冲保护站,河南省,Henan,LC,NA,鸟类环志,114.240277777778,31.0444444444444,43597,2021,http://dwxzz.ioz.ac.cn/dwxb/article/abstract/19157?st=article issue,溪波 杜志勇 张俊峰 李猛,动物学杂志 Chinese Journal of Zoology,Full Migrant,Cyornis glaucicomans,Passeriformes,Henan,LC,Unclear,鸟类环志,河南董寨发现中华仙鹟,NA,NA,NA,NA,NA,Cyornis glaucicomans,FALSE,raw_table,No external row-level identity correction applied.,1,2021,TRUE,1,Unique species-province combination; retained.
610,610,中华仙鹟,Chinese Blue Flycatcher,Cyornis glaucicomans,Cyornis glaucicomans,Cyornis glaucicomans,NA,PASSERIFORMES,雀形目,鹟科,NA,江苏省鸟类新纪录———苍头燕雀、中华仙鹟和库页岛柳莺,NA,宝界山林公园,江苏省,Juangsu,LC,分布变化,观察拍摄,120.236666666667,31.5102777777778,2023 年 6 月 4 日,2024,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPUIEIHdJqOV6-gslf-YRJOhfOMNLo-XgB8dokGiQ 9osphV-VeGRFFiprZqJ7XiWYfli2ld8zuRS8NFJqUb8ggvEnzWnfVggWrE0r2gJeYcLqSPPKLXovzIAON0XwuEF IQndgGsuodEOiOAhAeuivUrL0WeH8S6T2hmQpBLvleDOw==&uniplatform=NZKPT&language=CHS,"杨清清, 周海琦, 冯建明, 李萍, 苏涛, 李尚静, 王子微, 包浩然",环境监控与预警,Full Migrant,Cyornis glaucicomans,Passeriformes,Jiangsu,LC,Range shift or distribution change,观察拍摄,江苏省鸟类新纪录———苍头燕雀、中华仙鹟和库页岛柳莺,NA,NA,NA,NA,NA,Cyornis glaucicomans,FALSE,raw_table,No external row-level identity correction applied.,1,2024,TRUE,1,Unique species-province combination; retained.
557,557,烟腹毛脚燕,Asian House Martin,Delichon dasypus,Delichon dasypus,Delichon dasypus cashmeriensis,NA,PASSERIFORMES,雀形目,燕科,毛脚燕属,河南省鸟类新纪录烟腹毛脚燕 - 野生动物论文,NA,河南省内乡宝天曼国家级自然保护区葛条爬村民房前,河南省,Henan,LC,NA,观察拍摄,111.881372222222,33.4820916666667,42543,2018,http://www.knowcat.cn/p/20250402/2425151.html,郭凌，刘冰许，梁子安，王恒瑞，李全新，张建华，李进萍，马小峰，赵文珍,野生动物学报,Full Migrant,Delichon dasypus,Passeriformes,Henan,LC,Unclear,观察拍摄,河南省鸟类新纪录烟腹毛脚燕 - 野生动物论文,NA,NA,NA,NA,NA,Delichon dasypus,FALSE,raw_table,No external row-level identity correction applied.,1,2018,TRUE,1,Unique species-province combination; retained.
481,481,灰树鹊,Grey Treepie,Dendrocitta formosae,Dendrocitta formosae,Dendrocitta formosae subsp. sinica,NA,PASSERIFORMES,雀形目,鸦科,树鹊属,白眶鹟莺等12种上海市鸟类新记录,NA,南汇东滩,上海市,Shanghai,LC,分布变化,观察拍摄,121.969461111111,30.9282083333333,2012 年 5 月 5 日、2013 年 8 月 31 日、2014 年 5 月 18 日、2017 年 8 月 13 日,2018,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPULN7Pj6glk6gdg4DSFs17DHO0UmTzT3V7h8Cj4c13dOgZJy iHZMz it6tnf8rK9KHa6pyoYTc4bOGiShTXfXbReoeUtRL5coDQ5UAjktO31HX6hWlr78uaCRAcHAVEKYE3VahiRFLBJTpEkpwu6c8gYlah-GQA6JhHbuu1TDyXdA==&uniplatform=NZKPT&language=CHS,"施宏亮, 施剑勇, 袁晓, 薄顺奇",华东师范大学学报（自然科学版）,Not a Migrant,Dendrocitta formosae,Passeriformes,Shanghai,LC,Range shift or distribution change,观察拍摄,白眶鹟莺等12种上海市鸟类新记录,NA,NA,NA,NA,NA,Dendrocitta formosae,FALSE,raw_table,No external row-level identity correction applied.,1,2018,TRUE,1,Unique species-province combination; retained.
1024,1025,棕腹啄木鸟,Rufous-bellied Woodpecker,Dendrocopos hyperythrus,Dendrocopos hyperythrus,Dendrocopos hyperythrus,NA,PICIFORMES,啄木鸟目,啄木鸟科,NA,青海三江源玛可河保护分区发现棕腹啄木鸟,NA,青海省三江源国家级自然保护区玛可河地区友谊林场、格日则沟原始林区、玛可河干流岸边,青海省,Qinghai,LC,缺乏调查,观察拍摄,101.033333333333,32.6833333333333,2013 年4 月24 日、6 月9 日和6 月27 日,2015,http://dwxzz.ioz.ac.cn/dwxb/article/abstract/14167?st=article issue,"陈振宁, 鲍敏, 王舰艇, 曾阳, 张营, 段培","动物学杂志 Chinese Journal of Zoology 2015, 50(1): 160",Full Migrant,Dendrocopos hyperythrus,Piciformes,Qinghai,LC,Survey gap or under-sampling,观察拍摄,青海三江源玛可河保护分区发现棕腹啄木鸟,NA,NA,NA,NA,NA,Dendrocopos hyperythrus,FALSE,raw_table,No external row-level identity correction applied.,1,2015,TRUE,1,Unique species-province combination; retained.
113,113,栗树鸭,Lesser Whistling-duck,Dendrocygna javanica,Dendrocygna javanica,Dendrocygna javanica,NA,ANSERIFORMES,雁形目,鸭科,树鸭属,贵州省鸟类新纪录——栗树鸭,NA,贵州省贵阳阿哈湖国家湿地公园保育区内,贵州省,Guizhou,LC,NA,观察拍摄,106.650036111111,26.5079055555556,43935,2021,https://ysdwxb.nefu.edu.cn/#/digest?ArticleID=494,张海波，吴忠荣，李毅，陆亮，沈惠明，孔志红，苏以江,野生动物学报,Not a Migrant,Dendrocygna javanica,Anseriformes,Guizhou,LC,Unclear,观察拍摄,贵州省鸟类新纪录——栗树鸭,NA,NA,NA,NA,NA,Dendrocygna javanica,FALSE,raw_table,No external row-level identity correction applied.,1,2021,TRUE,1,Unique species-province combination; retained.
484,484,朱背啄花鸟,Scarlet-backed Flowerpecker,Dicaeum cruentatum,Dicaeum cruentatum,Dicaeum cruentatum,NA,PASSERIFORMES,雀形目,啄花鸟科,啄花鸟属,江西九连山国家级自然保护区鸟类新记录,NA,大丘田,江西省,Jiangxi,LC,分布变化,观察,114.380555555556,24.4883333333333,2008 年 3 月,2011,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPUJ iu-SQ64nvVBEo0RndHQwxGGEAsAy6BLO1Pou mZwtHXV8Qtw44MfSQ-chQfue 6 ml3tMF91OY5H59wjj7PL2WNZucoxAvy719fm6nXmXbHImel8j9cJRWQEgrNQebdSv6AERWrLocWCqfALT5SExrXVTnS-lLpW8aUXGehJdQ==&uniplatform=NZKPT&language=CHS,"廖承开, 林宝珠, 张昌友",江西林业科技,Not a Migrant,Dicaeum cruentatum,Passeriformes,Jiangxi,LC,Range shift or distribution change,观察,江西九连山国家级自然保护区鸟类新记录,NA,NA,NA,NA,NA,Dicaeum cruentatum,FALSE,raw_table,No external row-level identity correction applied.,1,2011,TRUE,1,Unique species-province combination; retained.
485,485,红胸啄花鸟,Fire-breasted Flowerpecker,Dicaeum ignipectus,Dicaeum ignipectus,Dicaeum ignipectus,NA,PASSERIFORMES,雀形目,啄花鸟科,啄花鸟属,河南栾川老君山发现红胸啄花鸟,NA,河南省洛阳市栾川县老君山主峰西侧追梦谷,河南省,Henan,LC,NA,观察拍摄,111.6425,33.7572222222222,2013 年7 月9 日,2016,http://dwxzz.ioz.ac.cn/dwxb/article/abstract/15253?st=article issue,"孙丹萍, 刘玉卿, 梁艺馨, 杨建敏, 姚孝宗",动物学杂志 Chinese Journal of Zoology,Not a Migrant,Dicaeum ignipectus,Passeriformes,Henan,LC,Unclear,观察拍摄,河南栾川老君山发现红胸啄花鸟,NA,NA,NA,NA,NA,Dicaeum ignipectus,FALSE,raw_table,No external row-level identity correction applied.,1,2016,TRUE,1,Unique species-province combination; retained.
486,486,纯色啄花鸟,Plain Flowerpecker,Dicaeum minullum,Dicaeum minullum,Dicaeum minullum,NA,PASSERIFORMES,雀形目,啄花鸟科,啄花鸟属,江西九连山国家级自然保护区鸟类新记录,NA,虾公塘,江西省,Jiangxi,LC,分布变化,观察,114.380555555556,24.4883333333333,2003 年 6 月,2011,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPUJ iu-SQ64nvVBEo0RndHQwxGGEAsAy6BLO1Pou mZwtHXV8Qtw44MfSQ-chQfue 6 ml3tMF91OY5H59wjj7PL2WNZucoxAvy719fm6nXmXbHImel8j9cJRWQEgrNQebdSv6AERWrLocWCqfALT5SExrXVTnS-lLpW8aUXGehJdQ==&uniplatform=NZKPT&language=CHS,"廖承开, 林宝珠, 张昌友",江西林业科技,Not a Migrant,Dicaeum minullum,Passeriformes,Jiangxi,LC,Range shift or distribution change,观察,江西九连山国家级自然保护区鸟类新记录,NA,NA,NA,NA,NA,Dicaeum minullum,FALSE,raw_table,No external row-level identity correction applied.,1,2011,TRUE,1,Unique species-province combination; retained.
487,487,鸦嘴卷尾,Crow-billed Drongo,Dicrurus annectens,Dicrurus annectens,Dicrurus annectens,NA,PASSERIFORMES,雀形目,卷尾科,卷尾属,西藏波密发现鸦嘴卷尾,NA,西藏自治区林芝地区波密县易贡乡巴玉村恰青臧布河谷,西藏自治区,Tibet,LC,分布变化（游荡）,发现尸体、制成标本,94.8465777777778,30.3509833333333,2014 年10 月26 日,2015,http://dwxzz.ioz.ac.cn/dwxb/article/abstract/15072?st=article issue,"石胜超, 张超, 吴倩倩, 任锐君, 刘务林, 邓学建",动物学杂志 Chinese Journal of Zoology,Full Migrant,Dicrurus annectens,Passeriformes,Xizang,LC,Range shift or distribution change,发现尸体、制成标本,西藏波密发现鸦嘴卷尾,NA,NA,NA,NA,NA,Dicrurus annectens,FALSE,raw_table,No external row-level identity correction applied.,1,2015,TRUE,1,Unique species-province combination; retained.
490,490,发冠卷尾,Hair-crested Drongo,Dicrurus hottentottus,Dicrurus hottentottus,Dicrurus hottentottus,NA,PASSERIFORMES,雀形目,卷尾科,卷尾属,青海鸟类二新纪录———白胸苦恶鸟、发冠卷尾,NA,青海省青海湖湖东种羊场院内杨树上,青海省,Qinghai,LC,分布变化,观察拍摄,100.811286111111,36.6323805555556,2013 年 6 月 5 日,2015,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPULfvhwaNsaNXGcuQV3NCUM4xtF8tvVLx0Fc6XDHktvj xsV ZqgtRVvFyZ1Dw31HJAC8LycL7O5cgP WK-EKPVmQxoXtL9K8x4bWQx9k-87Ci0c2X3brOV4Us4jJL9WN8M6zXDVX3dnP0cIfcaV7dPpPhXIkmSZSnVVrR5xqXGiJQ==&uniplatform=NZKPT&language=CHS,"陈振宁,鲍敏,王舰艇,王岳邦,曾阳,张营,段培",四川动物,Unknown,Dicrurus hottentottus,Passeriformes,Qinghai,LC,Range shift or distribution change,观察拍摄,青海鸟类二新纪录———白胸苦恶鸟、发冠卷尾,NA,NA,NA,NA,NA,Dicrurus hottentottus,FALSE,raw_table,No external row-level identity correction applied.,1,2015,TRUE,1,Unique species-province combination; retained.
491,491,小盘尾,Lesser Racquet-tailed Drongo,Dicrurus remifer,Dicrurus remifer,Dicrurus remifer,NA,PASSERIFORMES,雀形目,卷尾科,卷尾属,西藏墨脱 8 种鸟类的新分布记录,NA,墨脱县仁钦崩寺附近的常绿阔叶林,西藏自治区,Tibet,LC,NA,观察拍摄,95.3405555555556,29.3044444444444,2019 年 2 月 16 日,2019,http://dwxzz.ioz.ac.cn/dwxb/article/abstract/19074?st=article issue,阙品甲 柴子文 伍洋 张正旺,动物学杂志 Chinese Journal of Zoology,Not a Migrant,Dicrurus remifer,Passeriformes,Xizang,LC,Unclear,观察拍摄,西藏墨脱 8 种鸟类的新分布记录,NA,NA,NA,NA,NA,Dicrurus remifer,FALSE,raw_table,No external row-level identity correction applied.,1,2019,TRUE,1,Unique species-province combination; retained.
970,970,黄嘴白鹭,Chinese Egret,Egretta eulophotes,Egretta eulophotes,Egretta eulophotes,NA,PELECANIFORMES,鹈形目,鹭科,白鹭属,广西防城发现黄嘴白鹭的繁殖种群,NA,广西防城万鹤山鹭鸟自然保护区,广西壮族自治区,Guangxi,VU,分布变化,观察,108.305833333333,21.6741666666667,37346,2003,http://dwxzz.ioz.ac.cn/dwxb/article/abstract/03050099?st=article issue,"叶芬,黄乘明,李汉华",动物学杂志,Full Migrant,Egretta eulophotes,Pelecaniformes,Guangxi,VU,Range shift or distribution change,观察,广西防城发现黄嘴白鹭的繁殖种群,NA,NA,NA,NA,NA,Egretta eulophotes,FALSE,raw_table,No external row-level identity correction applied.,1,2003,TRUE,1,Unique species-province combination; retained.
971,971,黄嘴白鹭,Chinese Egret,Egretta eulophotes,Egretta eulophotes,Egretta eulophotes,NA,PELECANIFORMES,鹈形目,鹭科,白鹭属,天津鸟类新记录,NA,天津汉沽,天津市,Tianjin,VU,分布变化,整理照片时发现，观察拍摄,117.80577,39.257647,2004 年 8 月 29 日,2006,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPUKCvYsWZKCm4GfSoyq5ugXhAF373dHRsKvP4yuer BNhFkMArtBvQLFT6BsCDggoMZ2YDalKjaf2JyzNFmqP2hKPyG8nV4v7iFNqpSQkJH7gDQTsM0Gwv34dDpA6z1l35qnfOhJJvWepZRXjT0zFubecSNud6Xb2u56mbneyZD84Q==&uniplatform=NZKPT&language=CHS,"王凤琴, 陈建中",天津农学院学报,Full Migrant,Egretta eulophotes,Pelecaniformes,Tianjin,VU,Range shift or distribution change,整理照片时发现，观察拍摄,天津鸟类新记录,NA,NA,NA,NA,NA,Egretta eulophotes,FALSE,raw_table,No external row-level identity correction applied.,1,2006,TRUE,1,Unique species-province combination; retained.
972,972,白鹭,Little Egret,Egretta garzetta,Egretta garzetta,Egretta garzetta,NA,PELECANIFORMES,鹈形目,鹭科,白鹭属,西藏昌都发现白鹭,NA,西藏昌都市八宿县然乌镇政府后方的湖边、贡觉县哈加乡曲登村西边的河滩、芒康县莽错湖边、昌都县金河电站附近河滩,西藏自治区,Tibet,LC,分布变化,观察拍摄,97.8166666666667,30.1666666666667,2013 年9 月29 日、2014 年 5 月至6月,2015,http://dwxzz.ioz.ac.cn/dwxb/article/abstract/14179?st=article issue,赵冬冬，郭克疾，熊嘉武，刘务林，邓学建,动物学杂志 Chinese Journal of Zoology,Full Migrant,Egretta garzetta,Pelecaniformes,Xizang,LC,Range shift or distribution change,观察拍摄,西藏昌都发现白鹭,NA,NA,NA,NA,NA,Egretta garzetta,FALSE,raw_table,No external row-level identity correction applied.,1,2015,TRUE,1,Unique species-province combination; retained.
973,973,斑鹭,Pied Heron,Egretta picata,Egretta picata,Egretta picata,NA,PELECANIFORMES,鹈形目,鹭科,白鹭属,江苏发现斑鹭,NA,江苏南部滩涂从条子泥前往东凌调查点途中,江苏省,Juangsu,LC,NA,观察拍摄,121.446944444444,32.2691666666667,2021 年 9 月 23 日至30日,2025,http://dx.doi.org/10.13859/j.cjz.202321262,郭佳，任思成，孙家杰，于涛，余炼，关翔宇，贾亦飞,动物学杂志,Full Migrant,Egretta picata,Pelecaniformes,Jiangsu,LC,Unclear,观察拍摄,江苏发现斑鹭,NA,NA,NA,NA,NA,Egretta picata,FALSE,raw_table,No external row-level identity correction applied.,1,2025,TRUE,1,Unique species-province combination; retained.
492,492,丽星鹩鹛,Spotted Elachura,Elachura formosa,Elachura formosa,Elachura formosa,NA,PASSERIFORMES,雀形目,丽星鹩鹛科,NA,湖北通城记录到丽星鹩鹛鸣声,NA,药姑山白云山庄附近、四庄乡大溪村陈寿昌烈士陵园附近、黄袍大盘山吊桥附近,湖北省,Hubei,LC,NA,记录到鸣声,113.85,29.3166666666667,2017 年4 月26 日；2018 年4 月26 日；2018 年4 月28 日；2018 年5 月26 日,2019,http://dwxzz.ioz.ac.cn/dwxb/article/abstract/18156?st=article issue,杨晓菁 张菁 张天 楚禄建 汪文韬,动物学杂志 Chinese Journal of Zoology,Not a Migrant,Elachura formosa,Passeriformes,Hubei,LC,Unclear,记录到鸣声,湖北通城记录到丽星鹩鹛鸣声,NA,NA,NA,NA,NA,Elachura formosa,FALSE,raw_table,No external row-level identity correction applied.,1,2019,TRUE,1,Unique species-province combination; retained.
493,493,丽星鹩鹛,Spotted Elachura,Elachura formosa,Elachura formosa,Elachura formosa,NA,PASSERIFORMES,雀形目,丽星鹩鹛科,NA,西藏墨脱 8 种鸟类的新分布记录,NA,墨脱县德兴乡附近,西藏自治区,Tibet,LC,NA,记录鸣唱，回放鸣唱诱导其中一只从林中跳出,95.2833333333333,29.3166666666667,2019 年 2 月 26 日，3月3日,2019,http://dwxzz.ioz.ac.cn/dwxb/article/abstract/19074?st=article issue,阙品甲 柴子文 伍洋 张正旺,动物学杂志 Chinese Journal of Zoology,Not a Migrant,Elachura formosa,Passeriformes,Xizang,LC,Unclear,记录鸣唱，回放鸣唱诱导其中一只从林中跳出,西藏墨脱 8 种鸟类的新分布记录,NA,NA,NA,NA,NA,Elachura formosa,FALSE,raw_table,No external row-level identity correction applied.,1,2019,TRUE,1,Unique species-province combination; retained.
34,34,黑翅鸢,Black-winged Kite,Elanus caeruleus,Elanus caeruleus,Elanus caeruleus,NA,ACCIPITRIFORMES,鹰形目,鹰科,黑翅鸢属,北京发现凤头鹰和黑翅鸢,NA,北京百望山森林公园猛禽迁徙监测点,北京市,Beijing,LC,分布变化,观察拍摄,116.166752777778,39.9934861111111,41380,2013,http://dwxzz.ioz.ac.cn/dwxb/article/abstract/20130606?st=article issue,闻丞，宋晔，韩冬，孙霄，叶航,动物学杂志,Not a Migrant,Elanus caeruleus,Accipitriformes,Beijing,LC,Range shift or distribution change,观察拍摄,北京发现凤头鹰和黑翅鸢,NA,NA,NA,NA,NA,Elanus caeruleus,FALSE,raw_table,No external row-level identity correction applied.,1,2013,TRUE,1,Unique species-province combination; retained.
35,35,黑翅鸢,Black-winged Kite,Elanus caeruleus,Elanus caeruleus,Elanus caeruleus,NA,ACCIPITRIFORMES,鹰形目,鹰科,黑翅鸢属,甘肃省鸟类新记录——黑翅鸢,NA,甘肃省平凉市崆峒区火车站泾河湾附近,甘肃省,Gansu,LC,分布变化,观察拍摄,106.708333333333,35.5475,2022年12月1日、2024年1月14日,2025,NA,张亚莉，李佳华，段意诚，彭亮飞，熊能，包新康,四川动物,NA,Elanus caeruleus,Accipitriformes,Gansu,LC,Range shift or distribution change,观察拍摄,甘肃省鸟类新记录——黑翅鸢,NA,NA,NA,NA,NA,Elanus caeruleus,FALSE,raw_table,No external row-level identity correction applied.,1,2025,TRUE,1,Unique species-province combination; retained.
36,36,黑翅鸢,Black-winged Kite,Elanus caeruleus,Elanus caeruleus,Elanus caeruleus,NA,ACCIPITRIFORMES,鹰形目,鹰科,黑翅鸢属,河南省鸟类新纪录———黑翅鸢,NA,漯河市舞阳县农田,河南省,Henan,LC,分布变化,救助，标本采集,113.740555555556,33.5386111111111,2013 年 11 月 3 日,2014,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPUJrCYGvanJk2mXDBokaMjsFRx2SmaxTNGEFWbB3qBMVFQebjt8GZZjZjG59NDiLHVZniVegOQfRekTvLjgEtvaumpAbqCMaeHL-J Bz4lCPeKSwnAzVV5NhPEYkuQxNfFcYJx9uvyGtM-EG5bQtpd1m2d0oiSXBsfrlbpgMyeGHTA==&uniplatform=NZKPT&language=CHS,"卜艳珍, 张晓峰, 牛红星",四川动物,Not a Migrant,Elanus caeruleus,Accipitriformes,Henan,LC,Range shift or distribution change,救助，标本采集,河南省鸟类新纪录———黑翅鸢,NA,NA,NA,NA,NA,Elanus caeruleus,FALSE,raw_table,No external row-level identity correction applied.,1,2014,TRUE,1,Unique species-province combination; retained.
38,38,黑翅鸢,Black-winged Kite,Elanus caeruleus,Elanus caeruleus,Elanus caeruleus,NA,ACCIPITRIFORMES,鹰形目,鹰科,黑翅鸢属,内蒙古自治区西部和宁夏回族自治区鸟类新记录,NA,内蒙古自治区乌海市黄河龙游湾国家湿地公园,内蒙古自治区,Inner Mongolia,LC,分布变化,观察拍摄,106.78,39.73,44623,2023,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPULaevfwHJT5Cd2UzmPQa47dDoqOPeDTUd5nk80HBvXQw9egR0HHrKUP1-99 aqhrpAKVVc4VuzB7HDFqboDLgKLF bomc8gpOyEUJbEN5i81WUg3cT5wqhk44q6EBc51dDiliQxnb61a621 jJgeqMcRADvRbsZNdsQ9oCoYcI9rA==&uniplatform=NZKPT&language=CHS,"王志芳, 韩佳文, 肖敏, 白玉玺, 朱东宁, 白小龙, 魏虹, 梁斌, 杨贵生",四川动物,Not a Migrant,Elanus caeruleus,Accipitriformes,Inner Mongolia,LC,Range shift or distribution change,观察拍摄,内蒙古自治区西部和宁夏回族自治区鸟类新记录,duplicate_audit,duplicate_audit,Elanus caeruleus,黑翅鸢,Black-winged Kite,Elanus caeruleus,FALSE,duplicate_audit,Canonical species confirmed by audit tables without changing the binomial.,1,2023,TRUE,2,Retained as the earliest publication for this species-province combination.
39,39,黑翅鸢,Black-winged Kite,Elanus caeruleus,Elanus caeruleus,Elanus caeruleus subsp. vociferus,NA,ACCIPITRIFORMES,鹰形目,鹰科,黑翅鸢属,内蒙古鸟类新纪录——黑翅鸢,NA,内蒙古自治区乌兰察布市商都县察汗淖尔国家湿地公园宣教中心南边白旗道公路东侧电线,内蒙古自治区,Inner Mongolia,LC,分布变化,观察拍摄,113.832777777778,41.4442722222222,2023 年 10 月 4 日 至7 日,2023,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPUKMh99EY7IcT IWS-iraLJd-jQ92Bs0NCwMPGaCqNX9NlYAAEDQTu9DhZczIDwxXxG3dn5qOSH-IBT4WeSkA0bSjpp4TjK4z3uDPNjq7f7XcjSHYWS11YNmQd4U8AHaMHdqPgks37sL-SqXoSVShKXVGaRTVVVZfJ7DZL njS70mA==&uniplatform=NZKPT&language=CHS,"赵格日乐图, 宝金财, 吴玉泉, 满都毕力格",内蒙古师范大学学报（自然科学版）,Not a Migrant,Elanus caeruleus,Accipitriformes,Inner Mongolia,LC,Range shift or distribution change,观察拍摄,内蒙古鸟类新纪录——黑翅鸢,duplicate_audit,duplicate_audit,Elanus caeruleus,黑翅鸢,Black-winged Kite,Elanus caeruleus,FALSE,duplicate_audit,Canonical species confirmed by audit tables without changing the binomial.,2,2023,FALSE,2,Dropped because an earlier publication already established this provincial record.
