term,Estimate,Std. Error,z value,Pr(>|z|),model,scale_id,climate_id,climate_label,climate_var,effort_id,effort_label,effort_var,hr,hr_lower,hr_upper
(Intercept),3.33608595181997,1.28647419321541,2.59320083481953,0.00950872256914067,M0,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,record,Record-based (legacy),log_effort_record_z,28.1088915574568,2.2582643536406,349.874798012516
year_c,0.00338199929312409,0.202435415711734,0.0167065593796098,0.986670714263973,M0,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,record,Record-based (legacy),log_effort_record_z,1.00338772470536,0.67476458257263,1.49205656623365
(Intercept),3.33562152960105,1.29535255630807,2.57506847333363,0.0100220243909837,M1,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,record,Record-based (legacy),log_effort_record_z,28.0958401945742,2.21827644725196,355.851155169115
year_c,0.00327039501823745,0.206857610152116,0.0158098849533866,0.987386062370607,M1,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,record,Record-based (legacy),log_effort_record_z,1.00327574859454,0.668866680230497,1.50487721614577
precip_velocity_z,-0.00556623063811741,1.02379468455791,-0.00543686221668652,0.995662032949439,M1,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,record,Record-based (legacy),log_effort_record_z,0.994449232120578,0.133693713908378,7.39697661434501
(Intercept),3.33667778696917,1.30392728777809,2.55894467294638,0.0104990449375829,M2,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,record,Record-based (legacy),log_effort_record_z,28.1255323112913,2.18361181767222,362.264740184801
year_c,0.00248067408133216,0.281427716026683,0.00881460474595528,0.992967054037175,M2,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,record,Record-based (legacy),log_effort_record_z,1.0024837534991,0.577459107087777,1.7403373913313
log_effort_record_z,0.00859367317241576,1.82339590347645,0.00471300454061087,0.99623958036339,M2,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,record,Record-based (legacy),log_effort_record_z,1.00863070478489,0.0282895642249669,35.9615259727834
(Intercept),3.33620885958235,1.30428332023927,2.55788662464098,0.0105310420243039,M3,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,record,Record-based (legacy),log_effort_record_z,28.1123465707407,2.18106557208308,362.347670711542
year_c,0.00235017534696177,0.283744242823212,0.00828272434209726,0.993391417688145,M3,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,record,Record-based (legacy),log_effort_record_z,1.00235293917378,0.574768147875397,1.7480290415956
precip_velocity_z,-0.00568366878937283,1.04415250587642,-0.00544333203951101,0.995656870854082,M3,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,record,Record-based (legacy),log_effort_record_z,0.994332452698554,0.128449097657216,7.69718934988546
log_effort_record_z,0.00868897247824896,1.84008296717588,0.00472205472973026,0.996232359437571,M3,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,record,Record-based (legacy),log_effort_record_z,1.00872683117122,0.0273818842451423,37.1606939396525
(Intercept),3.33623141783195,1.27152914146662,2.62379469650523,0.00869561829437614,M4,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,record,Record-based (legacy),log_effort_record_z,28.1129807432244,2.32573077285038,339.824237394546
year_c,0.0023467978235695,0.285728964169928,0.00821337042391619,0.993446752226438,M4,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,record,Record-based (legacy),log_effort_record_z,1.002349553709,0.572534678293684,1.75483628487785
precip_velocity_z,-0.00569926475069369,1.05120806047947,-0.00542163341869181,0.995674183593156,M4,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,record,Record-based (legacy),log_effort_record_z,0.994316945249009,0.126683039599077,7.80425059848753
log_effort_record_z,0.00871516411076736,1.8488362996079,0.00471386466861111,0.996238894088161,M4,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,record,Record-based (legacy),log_effort_record_z,1.00875325171969,0.0269168180040794,37.8047331858032
precip_velocity_z:log_effort_record_z,4.90251551014982e-05,1.1107621687926,4.41365005749058e-05,0.999964784167635,M4,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,record,Record-based (legacy),log_effort_record_z,1.00004902635685,0.113376082154624,8.82106733723027
(Intercept),3.33608595181997,1.28647419321541,2.59320083481953,0.00950872256914067,M0,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,visits,Observer visits,log_effort_visits_z,28.1088915574568,2.2582643536406,349.874798012516
year_c,0.00338199929312409,0.202435415711734,0.0167065593796098,0.986670714263973,M0,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,visits,Observer visits,log_effort_visits_z,1.00338772470536,0.67476458257263,1.49205656623365
(Intercept),3.33562152960105,1.29535255630807,2.57506847333363,0.0100220243909837,M1,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,visits,Observer visits,log_effort_visits_z,28.0958401945742,2.21827644725196,355.851155169115
year_c,0.00327039501823745,0.206857610152116,0.0158098849533866,0.987386062370607,M1,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,visits,Observer visits,log_effort_visits_z,1.00327574859454,0.668866680230497,1.50487721614577
precip_velocity_z,-0.00556623063811741,1.02379468455791,-0.00543686221668652,0.995662032949439,M1,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,visits,Observer visits,log_effort_visits_z,0.994449232120578,0.133693713908378,7.39697661434501
(Intercept),3.33595778753187,1.2865948377317,2.59285805422105,0.00951820459899707,M2,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,visits,Observer visits,log_effort_visits_z,28.1052892322307,2.25744107836811,349.91269114247
year_c,0.00270232653424718,0.317600638721749,0.00850856769408042,0.993211227115468,M2,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,visits,Observer visits,log_effort_visits_z,1.00270598110981,0.538054767668912,1.8686188562352
log_effort_visits_z,0.00590294774899932,2.11532827508785,0.00279055871304617,0.997773459176607,M2,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,visits,Observer visits,log_effort_visits_z,1.00592040447688,0.015920614955989,63.5575863708882
(Intercept),3.3353807287004,1.29561127569384,2.57436840144371,0.010042328114142,M3,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,visits,Observer visits,log_effort_visits_z,28.0890755054552,2.21661803872221,355.945927069143
year_c,0.00239415371606041,0.318180069259855,0.00752452446700905,0.99399635475331,M3,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,visits,Observer visits,log_effort_visits_z,1.00239702199064,0.537278454279742,1.87016579892955
precip_velocity_z,-0.00619098558685968,1.05091306357134,-0.00589105398102175,0.995299646168954,M3,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,visits,Observer visits,log_effort_visits_z,0.993828139077216,0.126693994748363,7.79590518069477
log_effort_visits_z,0.00773527744318479,2.13222241971928,0.00362780044504137,0.997105440384415,M3,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,visits,Observer visits,log_effort_visits_z,1.00776527199058,0.0154303232217745,65.8178593431603
(Intercept),3.33534346119585,1.28809750942931,2.58935634668959,0.00961555329133559,M4,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,visits,Observer visits,log_effort_visits_z,28.0880287152118,2.2494198594253,350.729257502032
year_c,0.00237503380915398,0.314727901895679,0.00754630839797998,0.993978974184578,M4,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,visits,Observer visits,log_effort_visits_z,1.00237785643612,0.5409157978634,1.85751899101902
precip_velocity_z,-0.00637543601801464,1.08864431788023,-0.00585630762343817,0.995327369272983,M4,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,visits,Observer visits,log_effort_visits_z,0.993644843953421,0.117640925387299,8.39274319429838
log_effort_visits_z,0.00802052746689093,2.16662942816129,0.00370184553142415,0.997046361349945,M4,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,visits,Observer visits,log_effort_visits_z,1.00805277806192,0.0144281639637768,70.4296406604149
precip_velocity_z:log_effort_visits_z,0.00077966706393004,1.21726728424367,0.000640506053207926,0.999488950143988,M4,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,visits,Observer visits,log_effort_visits_z,1.0007799710833,0.0920830667307957,10.8767071523535
(Intercept),3.33608595181997,1.28647419321541,2.59320083481953,0.00950872256914067,M0,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,pc1,PCA composite (PC1),effort_pc1_z,28.1088915574568,2.2582643536406,349.874798012516
year_c,0.00338199929312409,0.202435415711734,0.0167065593796098,0.986670714263973,M0,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,pc1,PCA composite (PC1),effort_pc1_z,1.00338772470536,0.67476458257263,1.49205656623365
(Intercept),3.33562152960105,1.29535255630807,2.57506847333363,0.0100220243909837,M1,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,pc1,PCA composite (PC1),effort_pc1_z,28.0958401945742,2.21827644725196,355.851155169115
year_c,0.00327039501823745,0.206857610152116,0.0158098849533866,0.987386062370607,M1,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,pc1,PCA composite (PC1),effort_pc1_z,1.00327574859454,0.668866680230497,1.50487721614577
precip_velocity_z,-0.00556623063811741,1.02379468455791,-0.00543686221668652,0.995662032949439,M1,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,pc1,PCA composite (PC1),effort_pc1_z,0.994449232120578,0.133693713908378,7.39697661434501
(Intercept),3.33650151040183,1.30117724701156,2.56421753305696,0.0103408711378922,M2,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,pc1,PCA composite (PC1),effort_pc1_z,28.1205748759536,2.19502647127143,360.25384736981
year_c,0.00284521779848245,0.269228087266247,0.0105680570975076,0.991568067356264,M2,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,pc1,PCA composite (PC1),effort_pc1_z,1.00284926927217,0.591648936159947,1.69983683805331
effort_pc1_z,0.00608112952854815,2.08457251004826,0.00291720700490643,0.997672408871457,M2,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,pc1,PCA composite (PC1),effort_pc1_z,1.00609965713394,0.0169128601609207,59.8501087606649
(Intercept),3.33605169313733,1.3019221753169,2.56240484752885,0.0103950067385745,M3,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,pc1,PCA composite (PC1),effort_pc1_z,28.1079286003565,2.19083824203765,360.617974911705
year_c,0.0027050235732296,0.268977935913791,0.0100566745894599,0.991976069864587,M3,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,pc1,PCA composite (PC1),effort_pc1_z,1.00270868545057,0.59185611015152,1.69876544422363
precip_velocity_z,-0.00572619595062761,1.0366246115516,-0.005523885779691,0.995592599234825,M3,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,pc1,PCA composite (PC1),effort_pc1_z,0.994290167461139,0.130352829148517,7.58413103549543
effort_pc1_z,0.00664359279918004,2.1711502674985,0.00305994149674148,0.997558523732813,M3,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,pc1,PCA composite (PC1),effort_pc1_z,1.00666571041484,0.0142812051482306,70.958707056355
(Intercept),3.33625502381088,1.30979965439537,2.54714910987739,0.0108607015403549,M4,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,pc1,PCA composite (PC1),effort_pc1_z,28.1136443854883,2.15771048997049,366.303544570759
year_c,0.00259050602882736,0.274419418019597,0.00943995161684354,0.992468120214701,M4,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,pc1,PCA composite (PC1),effort_pc1_z,1.00259386428881,0.585510271314468,1.71678364318513
precip_velocity_z,-0.00598039999846353,1.05231575973671,-0.00568308508461359,0.99546557856165,M4,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,pc1,PCA composite (PC1),effort_pc1_z,0.99403744699849,0.126372764769421,7.8190142301482
effort_pc1_z,0.00861883075099178,2.42649608387272,0.00355196565462245,0.997165947402961,M4,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,pc1,PCA composite (PC1),effort_pc1_z,1.00865607981029,0.00867496928630076,117.278465636171
precip_velocity_z:effort_pc1_z,0.00259625927195097,1.52789229130765,0.00169924233973912,0.998644201424521,M4,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,pc1,PCA composite (PC1),effort_pc1_z,1.00259963247166,0.0501833173264316,20.0306810427389
(Intercept),3.33608595181997,1.28647419321541,2.59320083481953,0.00950872256914067,M0,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,days,Birding days,log_effort_days_z,28.1088915574568,2.2582643536406,349.874798012516
year_c,0.00338199929312409,0.202435415711734,0.0167065593796098,0.986670714263973,M0,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,days,Birding days,log_effort_days_z,1.00338772470536,0.67476458257263,1.49205656623365
(Intercept),3.33562152960105,1.29535255630807,2.57506847333363,0.0100220243909837,M1,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,days,Birding days,log_effort_days_z,28.0958401945742,2.21827644725196,355.851155169115
year_c,0.00327039501823745,0.206857610152116,0.0158098849533866,0.987386062370607,M1,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,days,Birding days,log_effort_days_z,1.00327574859454,0.668866680230497,1.50487721614577
precip_velocity_z,-0.00556623063811741,1.02379468455791,-0.00543686221668652,0.995662032949439,M1,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,days,Birding days,log_effort_days_z,0.994449232120578,0.133693713908378,7.39697661434501
(Intercept),3.33574438228679,1.28719796225779,2.59147736408452,0.00955648282173401,M2,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,days,Birding days,log_effort_days_z,28.0992920560311,2.25429295032702,350.251822388743
year_c,0.0026265665272322,0.299942420177233,0.00875690249375259,0.993013091996468,M2,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,days,Birding days,log_effort_days_z,1.00263001897513,0.556960711739006,1.8049153804966
log_effort_days_z,0.00687092889159263,1.98863525053571,0.00345509760512477,0.997243236449708,M2,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,days,Birding days,log_effort_days_z,1.00689458787888,0.0204278898533042,49.6300263208921
(Intercept),3.33505184856488,1.29688535276571,2.57158571607938,0.010123395172006,M3,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,days,Birding days,log_effort_days_z,28.0798390854171,2.21036256170466,356.7185658695
year_c,0.00225658595875738,0.300522247925443,0.00750888153650848,0.994008835653446,M3,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,days,Birding days,log_effort_days_z,1.00225913396509,0.556122313856459,1.80629934564311
precip_velocity_z,-0.00660529231962343,1.06274965391028,-0.0062152853170264,0.995040951732397,M3,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,days,Birding days,log_effort_days_z,0.993416474671542,0.123737287017314,7.97557725676291
log_effort_days_z,0.00927365759794718,1.99974175354787,0.00463742759858577,0.996299881379547,M3,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,days,Birding days,log_effort_days_z,1.00931679119286,0.0200360890428045,50.8442731916138
(Intercept),3.33491845359115,1.29053533475277,2.5841357177795,0.00976233709007806,M4,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,days,Birding days,log_effort_days_z,28.0760936258382,2.2377461974099,352.259355506545
year_c,0.00224425635988567,0.296213891393451,0.00757647235694528,0.993954907515439,M4,grid100,prec_velocity,Precipitation velocity,precip_velocity_z,days,Birding days,log_effort_days_z,1.00224677658818,0.560831390251148,1.79108840668062
