"record_id","species","order_raw","order_cn","province_cn","province_en_raw","year","discover_cause_raw","discovery_method_raw","longitude","latitude","order","province","discover_reason"
850,"Abroscopus albogularis","PASSERIFORMES","雀形目","河北省","Hebei",2024,"分布变化","观察拍摄",118.275738,39.264459,"Passeriformes","Hebei","Range shift or distribution change"
946,"Turdus migratorius","PASSERIFORMES","雀形目","黑龙江省","Heilongjiang",2024,"分布变化","观察拍摄",126.55891,45.75142,"Passeriformes","Heilongjiang","Range shift or distribution change"
704,"Panurus biarmicus","PASSERIFORMES","雀形目","河南省","Henan",2024,NA,"观察拍摄",112.966666666667,34.7166666666667,"Passeriformes","Henan","Unclear"
549,"Pyrrhula nipalensis","PASSERIFORMES","雀形目","河南省","Henan",2024,"分布变化","观察拍摄",111.925722222222,33.4998916666667,"Passeriformes","Henan","Range shift or distribution change"
544,"Loxia curvirostra","PASSERIFORMES","雀形目","湖北省","Hubei",2024,NA,"观察拍摄",110.583333333333,32.1,"Passeriformes","Hubei","Unclear"
738,"Passer domesticus","PASSERIFORMES","雀形目","湖北省","Hubei",2024,"分布变化","观察拍摄",111.26097057,30.68648277,"Passeriformes","Hubei","Range shift or distribution change"
959,"Zosterops meyeni","PASSERIFORMES","雀形目","湖北省","Hubei",2024,"分布变化","观察拍摄",113.333333333333,33.5666666666667,"Passeriformes","Hubei","Range shift or distribution change"
446,"Calandrella brachydactyla","PASSERIFORMES","雀形目","湖南省","Hunan",2024,"分布变化","观察拍摄",113.246880555556,28.2287361111111,"Passeriformes","Hunan","Range shift or distribution change"
857,"Hemitesia pallidipes","PASSERIFORMES","雀形目","湖南省","Hunan",2024,"分布变化","观察拍摄",111,24,"Passeriformes","Hunan","Range shift or distribution change"
666,"Muscicapa ferruginea","PASSERIFORMES","雀形目","湖南省","Hunan",2024,NA,"观察拍摄",112.931944444444,28.1808333333333,"Passeriformes","Hunan","Unclear"
831,"Pycnonotus sinensis","PASSERIFORMES","雀形目","内蒙古自治区","Inner Mongolia",2024,"分布变化","观察拍摄，环志",121.950555555556,45.1502777777778,"Passeriformes","Inner Mongolia","Range shift or distribution change"
605,"Anthus trivialis","PASSERIFORMES","雀形目","江苏省","Juangsu",2024,"分布变化","观察拍摄，记录鸣声",120.957222222222,32.7622222222222,"Passeriformes","Jiangsu","Range shift or distribution change"
467,"Certhia familiaris","PASSERIFORMES","雀形目","江苏省","Juangsu",2024,"分布变化","观察拍摄",120.694444444444,33.3652777777778,"Passeriformes","Jiangsu","Range shift or distribution change"
610,"Cyornis glaucicomans","PASSERIFORMES","雀形目","江苏省","Juangsu",2024,"分布变化","观察拍摄",120.236666666667,31.5102777777778,"Passeriformes","Jiangsu","Range shift or distribution change"
509,"Emberiza siemsseni","PASSERIFORMES","雀形目","江苏省","Juangsu",2024,NA,"观察拍摄",118.825,31.6363888888889,"Passeriformes","Jiangsu","Unclear"
644,"Ficedula owstoni","PASSERIFORMES","雀形目","江苏省","Juangsu",2024,"分布变化","整理照片发现",120.87,32,"Passeriformes","Jiangsu","Range shift or distribution change"
539,"Fringilla coelebs","PASSERIFORMES","雀形目","江苏省","Juangsu",2024,"分布变化","观察拍摄",120.238888888889,31.5108333333333,"Passeriformes","Jiangsu","Range shift or distribution change"
670,"Muscicapa muttui","PASSERIFORMES","雀形目","江苏省","Juangsu",2024,"分布变化","观察拍摄",120.834166666667,33.1922222222222,"Passeriformes","Jiangsu","Range shift or distribution change"
681,"Oenanthe oenanthe","PASSERIFORMES","雀形目","江苏省","Juangsu",2024,NA,"观察拍摄",120.834166666667,31.7919444444444,"Passeriformes","Jiangsu","Unclear"
463,"Pericrocotus ethologus","PASSERIFORMES","雀形目","江苏省","Juangsu",2024,NA,"观察拍摄",120.818333333333,31.8533333333333,"Passeriformes","Jiangsu","Unclear"
752,"Phylloscopus borealoides","PASSERIFORMES","雀形目","江苏省","Juangsu",2024,"分布变化和技术进步","观察拍摄，记录鸣声",120.24,31.5122222222222,"Passeriformes","Jiangsu","Mixed: range change + survey/technology"
766,"Phylloscopus collybita","PASSERIFORMES","雀形目","江苏省","Jiangsu",2024,"缺乏调查","观察拍摄",117.411388888889,34.1483333333333,"Passeriformes","Jiangsu","Survey gap or under-sampling"
561,"Ptyonoprogne rupestris","PASSERIFORMES","雀形目","江苏省","Juangsu",2024,NA,"观察拍摄",120.476388888889,31.2994444444444,"Passeriformes","Jiangsu","Unclear"
852,"Abroscopus albogularis","PASSERIFORMES","雀形目","宁夏回族自治区","Ningxia",2024,NA,"观察拍摄",106.176667,35.665278,"Passeriformes","Ningxia","Unclear"
821,"Ixos mcclellandii","PASSERIFORMES","雀形目","宁夏回族自治区","Ningxia",2024,NA,"观察拍摄",106.334538,35.369643,"Passeriformes","Ningxia","Unclear"
879,"Spodiopsar sericeus","PASSERIFORMES","雀形目","宁夏回族自治区","Ningxia",2024,NA,"观察拍摄",105.045833333333,37.4672222222222,"Passeriformes","Ningxia","Unclear"
716,"Suthora webbiana","PASSERIFORMES","雀形目","青海省","Qinghai",2024,"分布变化","观察拍摄",102.17,37.0933333333333,"Passeriformes","Qinghai","Range shift or distribution change"
436,"Aegithalos caudatus","PASSERIFORMES","雀形目","山东省","Shandong",2024,"分布变化","观察拍摄",117.865555555556,38.2638888888889,"Passeriformes","Shandong","Range shift or distribution change"
863,"Sitta villosa","PASSERIFORMES","雀形目","山东省","Shandong",2024,"分布变化","观察拍摄",117.865833333333,38.2575,"Passeriformes","Shandong","Range shift or distribution change"
428,"Acrocephalus bistrigiceps","PASSERIFORMES","雀形目","西藏自治区","Tibet",2024,"分布变化，调查不足","观察拍摄",95.3317222222222,29.3262777777778,"Passeriformes","Tibet","Mixed: range change + survey/technology"
431,"Acrocephalus orientalis","PASSERIFORMES","雀形目","西藏自治区","Tibet",2024,"分布变化，调查不足","观察拍摄",95.3317222222222,29.3262777777778,"Passeriformes","Tibet","Mixed: range change + survey/technology"
500,"Emberiza elegans","PASSERIFORMES","雀形目","西藏自治区","Tibet",2024,"分布变化","观察拍摄",98.2938722222222,28.5609638888889,"Passeriformes","Tibet","Range shift or distribution change"
904,"Geokichla wardii","PASSERIFORMES","雀形目","西藏自治区","Tibet",2024,NA,"观察拍摄",85.3666666666667,28.2833333333333,"Passeriformes","Tibet","Unclear"
587,"Helopsaltes certhiola","PASSERIFORMES","雀形目","西藏自治区","Tibet",2024,"分布变化，调查不足","观察拍摄",95.3318888888889,29.3261111111111,"Passeriformes","Tibet","Mixed: range change + survey/technology"
849,"Remiz pendulinus","PASSERIFORMES","雀形目","新疆维吾尔自治区","Xinjiang",2024,NA,"网捕环志（雾网）结合鸣声回放",82.88,44.79,"Passeriformes","Xinjiang","Unclear"
433,"Acrocephalus tangorum","PASSERIFORMES","雀形目","浙江省","Zhejiang",2024,"分布变化","观察拍摄",119.748960277778,30.24194175,"Passeriformes","Zhejiang","Range shift or distribution change"
996,"Nipponia nippon","PELECANIFORMES","鹈形目","甘肃省","Gansu",2024,NA,"观察拍摄",106.374166666667,34.3236111111111,"Pelecaniformes","Gansu","Unclear"
989,"Pelecanus crispus","PELECANIFORMES","鹈形目","贵州省","Guizhou",2024,"分布变化","观察拍摄",104.25,29.3166666666667,"Pelecaniformes","Guizhou","Range shift or distribution change"
993,"Pelecanus onocrotalus","PELECANIFORMES","鹈形目","辽宁省","Liaoning",2024,NA,"观察拍摄",122.8675,41.7019444444445,"Pelecaniformes","Liaoning","Unclear"
1006,"Phoenicopterus roseus","PHOENICOPTERIFORMES","红鹳目","安徽省","Anhui",2024,"分布变化","观察拍摄",117.019444444444,30.3266666666667,"Phoenicopteriformes","Anhui","Range shift or distribution change"
1039,"Ardenna tenuirostris","PROCELLARIIFORMES","鹱形目","福建省","Fujian",2024,"分布变化","观察拍摄",120.2643,26.72017,"Procellariiformes","Fujian","Range shift or distribution change"
1053,"Otus lettia","STRIGIFORMES","鸮形目","甘肃省","Gansu",2024,"分布变化","观察拍摄",105.158611111111,32.6358333333333,"Strigiformes","Gansu","Range shift or distribution change"
1051,"Ketupa flavipes","STRIGIFORMES","鸮形目","山西省","Shanxi",2024,"分布变化","观察拍摄",111.862222222222,35.5886111111111,"Strigiformes","Shanxi","Range shift or distribution change"
1076,"Sula sula","SULIFORMES","鲣鸟目","江苏省","Juangsu",2024,"分布变化","救助",121.107675,32.019003,"Suliformes","Jiangsu","Range shift or distribution change"
1070,"Urile pelagicus","SULIFORMES","鲣鸟目","江苏省","Juangsu",2024,"分布变化","观察拍摄",121.54271,31.772942,"Suliformes","Jiangsu","Range shift or distribution change"
1063,"Anhinga melanogaster","SULIFORMES","鲣鸟目","云南省","Yunnan",2024,NA,"观察和拍摄；标本采集（死亡）",97.8394444444444,24.0033333333333,"Suliformes","Yunnan","Unclear"
29,"Circus aeruginosus","ACCIPITRIFORMES","鹰形目","甘肃省","Gansu",2025,"缺乏调查","观察拍摄",103.4718887,37.89368904,"Accipitriformes","Gansu","Survey gap or under-sampling"
35,"Elanus caeruleus","ACCIPITRIFORMES","鹰形目","甘肃省","Gansu",2025,"分布变化","观察拍摄",106.708333333333,35.5475,"Accipitriformes","Gansu","Range shift or distribution change"
1,"Accipiter badius","ACCIPITRIFORMES","鹰形目","湖南省","Hunan",2025,"分布变化","观察拍摄",111.630113888889,25.1884388888889,"Accipitriformes","Hunan","Range shift or distribution change"
50,"Haliastur indus","ACCIPITRIFORMES","鹰形目","湖南省","Hunan",2025,"分布变化","观察拍摄",110.755059,27.245056,"Accipitriformes","Hunan","Range shift or distribution change"
28,"Circaetus gallicus","ACCIPITRIFORMES","鹰形目","江苏省","Jiangsu",2025,"分布变化","观察拍摄",118.95,32.5,"Accipitriformes","Jiangsu","Range shift or distribution change"
30,"Circus aeruginosus","ACCIPITRIFORMES","鹰形目","宁夏回族自治区","Ningxia",2025,"缺乏调查","观察拍摄，救助",106.255278055556,36.9953897222222,"Accipitriformes","Ningxia","Survey gap or under-sampling"
120,"Melanitta fusca","ANSERIFORMES","雁形目","广东省","Guangdong",2025,"分布变化","观察拍摄",113.75,22.5333333333333,"Anseriformes","Guangdong","Range shift or distribution change"
124,"Melanitta stejnegeri","ANSERIFORMES","雁形目","贵州省","Guizhou",2025,"分布变化","观察拍摄",105.70217868,28.52406512,"Anseriformes","Guizhou","Range shift or distribution change"
94,"Branta hutchinsii","ANSERIFORMES","雁形目","河北省","Hebei",2025,"分布变化","观察拍摄",118.325,39.2363888888889,"Anseriformes","Hebei","Range shift or distribution change"
121,"Melanitta fusca","ANSERIFORMES","雁形目","河南省","Henan",2025,"分布变化","观察拍摄",112.533863888889,34.8807888888889,"Anseriformes","Henan","Range shift or distribution change"
136,"Sibirionetta formosa","ANSERIFORMES","雁形目","西藏自治区","Tibet Autonomous Region",2025,"缺乏调查","观察拍摄",91.4210555555556,29.8269472222222,"Anseriformes","Tibet","Survey gap or under-sampling"
189,"Larus ichthyaetus","CHARADRIIFORMES","鸻形目","安徽省","Anhui",2025,NA,"观察和拍摄",117.023055555556,30.8491666666667,"Charadriiformes","Anhui","Unclear"
213,"Rissa tridactyla","CHARADRIIFORMES","鸻形目","安徽省","Anhui",2025,"分布变化","发现尸体",117.09229544,30.74935613,"Charadriiformes","Anhui","Range shift or distribution change"
296,"Turnix suscitator","CHARADRIIFORMES","鸻形目","安徽省","Anhui",2025,NA,"观察和拍摄",117.085833333333,30.2638888888889,"Charadriiformes","Anhui","Unclear"
201,"Larus hyperboreus","CHARADRIIFORMES","鸻形目","甘肃省","Gansu",2025,"分布变化","观察拍摄",103.87696,36.07986,"Charadriiformes","Gansu","Range shift or distribution change"
275,"Numenius minutus","CHARADRIIFORMES","鸻形目","甘肃省","Gansu",2025,"分布变化","观察拍摄",101.014722222222,38.81,"Charadriiformes","Gansu","Range shift or distribution change"
167,"Glareola lactea","CHARADRIIFORMES","鸻形目","广西壮族自治区","Guangxi",2025,"分布变化","观察拍摄",108.283333333333,22.85,"Charadriiformes","Guangxi","Range shift or distribution change"
288,"Tringa stagnatilis","CHARADRIIFORMES","鸻形目","贵州省","Guizhou",2025,NA,"观察和拍摄",109.224166666667,27.8233333333333,"Charadriiformes","Guizhou","Unclear"
239,"Calidris melanotos","CHARADRIIFORMES","鸻形目","湖南省","Hunan",2025,"分布变化","观察拍摄",112.821405555556,28.5007944444444,"Charadriiformes","Hunan","Range shift or distribution change"
246,"Calidris minuta","CHARADRIIFORMES","鸻形目","湖南省","Hunan",2025,"分布变化","观察拍摄",112.905686111111,27.7730333333333,"Charadriiformes","Hunan","Range shift or distribution change"
205,"Onychoprion aleuticus","CHARADRIIFORMES","鸻形目","江苏省","Juangsu",2025,NA,"观察和拍摄",120.848333333333,31.8183333333333,"Charadriiformes","Jiangsu","Unclear"
209,"Onychoprion anaethetus","CHARADRIIFORMES","鸻形目","江苏省","Juangsu",2025,NA,"观察和拍摄",120.824722222222,31.8691666666667,"Charadriiformes","Jiangsu","Unclear"
192,"Larus argentatus","CHARADRIIFORMES","鸻形目","西藏自治区","Tibet",2025,NA,"观察和拍摄",91.1072222222222,29.6766666666667,"Charadriiformes","Tibet","Unclear"
194,"Larus canus","CHARADRIIFORMES","鸻形目","西藏自治区","Tibet",2025,NA,"观察和拍摄",91.1647222222222,29.9033333333333,"Charadriiformes","Tibet","Unclear"
293,"Stercorarius parasiticus","CHARADRIIFORMES","鸻形目","西藏自治区","Tibet",2025,"分布变化","观察拍摄",86.0015277777778,28.0813888888889,"Charadriiformes","Tibet","Range shift or distribution change"
148,"Charadrius atrifrons","CHARADRIIFORMES","鸻形目","云南省","Yunnan",2025,"缺乏调查","观察拍摄",103.324855555556,27.442025,"Charadriiformes","Yunnan","Survey gap or under-sampling"
173,"Hydrophasianus chirurgus","CHARADRIIFORMES","鸻形目","云南省","Yunnan",2025,NA,"标本采集（死亡）",98.531538,24.402955,"Charadriiformes","Yunnan","Unclear"
298,"Turnix suscitator","CHARADRIIFORMES","鸻形目","浙江省","Zhejiang",2025,NA,"观察和拍摄",121.021666666667,28.8588888888889,"Charadriiformes","Zhejiang","Unclear"
300,"Anastomus oscitans","CICONIIFORMES","鹳形目","湖南省","Hunan",2025,"分布变化","观察拍摄",113.244308333333,28.2276888888889,"Ciconiiformes","Hunan","Range shift or distribution change"
333,"Ceryle rudis","CORACIIFORMES","佛法僧目","辽宁省","Liaoning",2025,"分布变化","观察拍摄",123.521111111111,41.9833333333333,"Coraciiformes","Liaoning","Range shift or distribution change"
372,"Pavo cristatus","GALLIFORMES","鸡形目","西藏自治区","Tibet",2025,"分布变化","观察拍摄",89.0186111111111,27.2286111111111,"Galliformes","Tibet","Range shift or distribution change"
388,"Gavia stellata","GAVIIFORMES","潜鸟目","新疆维吾尔自治区","Xinjiang",2025,NA,"观察拍摄",86.6166666666667,41.7666666666667,"Gaviiformes","Xinjiang","Unclear"
385,"Gavia pacifica","GAVIIFORMES","潜鸟目","浙江省","Zhejiang",2025,"缺乏调查","观察拍摄",122.374166666667,29.8958333333333,"Gaviiformes","Zhejiang","Survey gap or under-sampling"
424,"Zapornia bicolor","GRUIFORMES","鹤形目","湖南省",NA,2025,"缺乏调查","红外相机拍摄",112.894097222222,24.9211111111111,"Gruiformes","Hunan","Survey gap or under-sampling"
392,"Grus canadensis","GRUIFORMES","鹤形目","云南省","Yunnan",2025,NA,"观察拍摄",103.266666666667,31.05,"Gruiformes","Yunnan","Unclear"
420,"Rallina fasciata","GRUIFORMES","鹤形目","云南省","Yunnan",2025,"缺乏调查","红外相机拍摄",101.283333333333,21.8833333333333,"Gruiformes","Yunnan","Survey gap or under-sampling"
425,"Tetrax tetrax","OTIDIFORMES","鸨形目","陕西省","Shaanxi",2025,"分布变化","观察拍摄",108.654683333333,34.2647777777778,"Otidiformes","Shaanxi","Range shift or distribution change"
556,"Cecropis striolata","PASSERIFORMES","雀形目","重庆市","Chongqing",2025,"分布变化","观察拍摄",108.789444444444,30.6897222222222,"Passeriformes","Chongqing","Range shift or distribution change"
620,"Erithacus rubecula","PASSERIFORMES","雀形目","甘肃省","Gansu",2025,"分布变化","观察拍摄",100.340266666667,39.6676944444444,"Passeriformes","Gansu","Range shift or distribution change"
788,"Phylloscopus sibilatrix","PASSERIFORMES","雀形目","甘肃省","Gansu",2025,"分布变化","观察拍摄",100.408055555556,39.3069444444444,"Passeriformes","Gansu","Range shift or distribution change"
